"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.363860608421222,0.120929323709835,-0.00100237337487643,0.00415880016103356,-9.26425432459351e-05,0.082332405019336,0.00857335526813543,10,-122.942899296408,265.92755224626,0,0.99999999127766,0.99999999127766,FALSE
0.375316566282216,0.120973208864971,-0.0010033577291937,0.001086034199036,NA,0.0807058174478855,0.00837042911283867,9,-142.504249466007,303.042654529736,37.1151022834761,8.72083235121085e-09,0.999999999998492,FALSE
0.406225602926546,0.121014814649538,-0.00100460055549868,NA,NA,0.0867791770044626,0.00901806309516223,8,-152.170372894587,320.368065083425,54.4405128371652,1.50797047219819e-12,1,FALSE
1.12911955552304,0.0527887172911634,NA,0.00415692667149028,-9.17749916768722e-05,0.0826709524637837,0.0085875777493062,9,-188.361646139709,394.75744787714,128.82989563088,1.05911619249531e-28,1,FALSE
0.0959094687021899,0.1208261144311,-0.00100460595639638,0.00449223519581667,-8.49097018076916e-05,-0.0163224404385182,NA,9,-192.32211132697,402.678378251663,136.750826005403,2.01806630543762e-30,1,FALSE
1.14093215411462,0.0527936020953663,NA,0.00111407939489528,NA,0.0810359797533713,0.00838392723350837,8,-207.922364782235,431.872048858721,165.944496612461,9.23869023204027e-37,1,FALSE
0.112167086280413,0.120869659968347,-0.00100542555581756,0.0016630908573004,NA,-0.0156719892330683,NA,8,-208.313087721313,432.653494736878,166.725942490618,6.2505982973837e-37,1,FALSE
1.1727459961043,0.0527820612779132,NA,NA,NA,0.0872632847157302,0.00904823469411255,7,-218.288678038445,450.59860038645,184.67104814019,7.92850690803291e-41,1,FALSE
0.180644184481143,0.121027988927955,-0.00100699311185851,0.00458609035460721,-7.74437471697399e-05,NA,NA,8,-227.545629333606,471.118577961465,205.191025715205,2.7754594981438e-45,1,FALSE
0.129163097473576,0.120914548696683,-0.00100753647200934,NA,NA,-0.0178805841920438,NA,7,-231.221082493148,476.463409295856,210.535857049596,1.91742999325024e-46,1,FALSE
0.192345547996428,0.12106330389642,-0.00100765561009928,0.00199322130909736,NA,NA,NA,7,-240.717177327111,495.455598963782,229.528046717522,1.44084721195582e-50,1,FALSE
0.900502426347726,0.0514773805156528,NA,0.00448981740915926,-8.39248191414008e-05,-0.0161590854731092,NA,8,-259.110999909482,534.249319113216,268.321766866956,5.42835990176807e-59,1,FALSE
0.227432854151071,0.121145287210009,-0.00101063171753447,NA,NA,NA,NA,6,-274.061029990176,560.137990190859,294.210437944599,1.29722448507044e-64,1,FALSE
0.916921874650286,0.0514890756996178,NA,0.00169429389126612,NA,-0.0155104288968809,NA,7,-275.010083314004,564.041410937568,298.113858691308,1.84246010138044e-65,1,FALSE
0.985465500372932,0.0515519541942311,NA,0.00458143693302501,-7.64590050671735e-05,NA,NA,7,-294.19854583929,602.41833598814,336.49078374188,8.54977529996044e-74,1,FALSE
0.937181173698795,0.051364645838486,NA,NA,NA,-0.0177656546081199,NA,6,-299.212371807946,610.440673826398,344.513121580138,1.5485533549995e-75,1,FALSE
0.997224220203995,0.0515635888703318,NA,0.00202210248705695,NA,NA,NA,6,-307.26775620841,626.551442627326,360.623890381066,4.91492821043671e-79,1,FALSE
2.7321292201552,NA,NA,0.00421688375302086,-9.25697452758471e-05,0.0833608722842333,0.00865976983238625,8,-333.435665378967,682.898650052186,416.971097805926,2.85677838403197e-91,1,FALSE
1.03676918384162,0.0514142217615067,NA,NA,NA,NA,NA,5,-342.214166624613,694.439709813504,428.512157567245,8.9077345428881e-94,1,FALSE
2.74496686379408,NA,NA,0.00114808636520494,NA,0.0817000373195274,0.00845310824109156,7,-353.147719303663,720.316682916885,454.389130670625,2.14118381866692e-99,1,FALSE
2.77730172252414,NA,NA,NA,NA,0.0881095769400984,0.00913707668198501,6,-364.050281051916,740.116492314338,474.188940068078,1.0744345633579e-103,1,FALSE
2.45522054577454,NA,NA,0.00454619892666303,-8.4474711342097e-05,-0.0162769184066328,NA,7,-405.008810268178,824.038864845917,558.111312599657,6.42197072252487e-122,1,FALSE
2.47293728091853,NA,NA,0.00173270055236221,NA,-0.0156213732489153,NA,6,-420.998078297804,854.012086806114,588.084534559854,1.99097529086103e-128,1,FALSE
2.5440090955338,NA,NA,0.00463791668358314,-7.69239670053359e-05,NA,NA,6,-440.32969934484,892.675328900187,626.747776653927,8.00662564473332e-137,1,FALSE
2.4892424972732,NA,NA,NA,NA,-0.0179273301235711,NA,5,-446.118472822271,902.248322208819,636.320769962559,6.67883075913669e-139,1,FALSE
2.5568970968685,NA,NA,0.00206326327458978,NA,NA,NA,5,-453.457629007929,916.926634580136,650.999082333876,4.33855797681501e-142,1,FALSE
2.59205153668568,NA,NA,NA,NA,NA,NA,4,-489.557060545529,987.121704029446,721.194151783186,2.48130268815745e-157,1,FALSE
