"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-6.42190891043969,0.128167931656593,-0.00151220061366275,0.00613093217358774,-7.24556340850235e-05,0.736640242925532,-0.0223727587239469,10,-1680.91309467431,3381.90023849033,0,0.693558326350881,0.693558326350881,FALSE
-6.34516567670047,0.128193212366224,-0.00151529590267968,0.00427863762673684,NA,0.730212565863622,-0.0222544311198928,9,-1682.73692486145,3383.53441499882,1.63417650849033,0.30635577387227,0.999914100223151,FALSE
-5.91819624557427,0.0637223740148189,NA,0.00612158944751941,-7.21565219321814e-05,0.73873596468743,-0.0224389934401099,9,-1691.28457615001,3400.62971757593,18.729479085599,5.94330861225095e-05,0.999973533309273,FALSE
-5.8412429274982,0.0636554112840006,NA,0.0042771692215062,NA,0.732314223324692,-0.0223205957338611,8,-1693.10012398203,3402.24868388737,20.3484453970409,2.64529562886886e-05,0.999999986265562,FALSE
-0.384539168200302,0.127780940790125,-0.00151896493364819,0.00594020405227388,-6.20187687655415e-05,NA,NA,8,-1701.54150212175,3419.13144016681,37.2312016764804,5.70729431024489e-09,0.999999991972856,FALSE
-0.383114869485192,0.127835628936826,-0.00152151528749961,0.0044434072949901,NA,NA,NA,7,-1702.94071523659,3419.91909019073,38.018851700408,3.84941061014214e-09,0.999999995822267,FALSE
-0.448567813759148,0.127828346348087,-0.00151856760309634,0.00624870801146726,-6.84196467493307e-05,0.00374842797532732,NA,9,-1701.30855065414,3420.67766658418,38.777428093857,2.63433782757969e-09,0.999999998456605,FALSE
-0.40593128498597,0.12785428296944,-0.00152146544073114,0.00449842698931086,NA,0.00133907786364485,NA,8,-1702.90910413346,3421.86664419023,39.9664056999059,1.45374509172099e-09,0.99999999991035,FALSE
-6.41757245739967,0.126783983424595,-0.00150585470834041,NA,NA,0.760842232822635,-0.0235684005257746,8,-1705.70588932379,3427.46021457089,45.559976080563,8.86869840433537e-11,0.999999999999037,FALSE
0.141413638145644,0.0628609062137594,NA,0.00593443074292206,-6.17877947871393e-05,NA,NA,7,-1712.11319590384,3438.26405152524,56.3638130349154,3.9979420971854e-13,0.999999999999437,FALSE
0.142993427017326,0.0628461936717146,NA,0.00444354411043943,NA,NA,NA,6,-1713.50718422838,3439.04260375087,57.1423652605467,2.70879433269743e-13,0.999999999999707,FALSE
0.0784020310796533,0.0629251484688483,NA,0.0062375295944525,-6.80791146860032e-05,0.00368009750125373,NA,8,-1711.88779633406,3439.82402859144,57.9237901011106,1.83270170549111e-13,0.999999999999891,FALSE
0.121136057863368,0.0628673585371594,NA,0.00449618544814646,NA,0.00128050870433245,NA,7,-1713.47816301908,3440.99398575571,59.0937472653804,1.02103073114653e-13,0.999999999999993,FALSE
-5.9080892540241,0.062296916165211,NA,NA,NA,0.762648659325813,-0.0236254668200173,7,-1716.13302178955,3446.30370329666,64.4034648063298,7.17874124273976e-15,1,FALSE
-0.112543168483034,0.126337643534259,-0.0015112304240133,NA,NA,-0.0117482970983197,NA,7,-1727.95101556564,3469.93969084883,88.0394523585037,5.29125650474611e-20,1,FALSE
-0.304135290343091,0.126339093191848,-0.00150952293129259,NA,NA,NA,NA,6,-1730.65396496914,3473.33616523239,91.4359267420646,9.68330862901436e-21,1,FALSE
0.417728092872552,0.0614111015852712,NA,NA,NA,-0.0118006445662735,NA,6,-1738.57695997426,3489.18215524263,107.281916752303,3.50841341675635e-24,1,FALSE
0.225221253529368,0.0614575581970452,NA,NA,NA,NA,NA,5,-1741.31480769628,3492.64977668288,110.749538192554,6.19621294520347e-25,1,FALSE
-4.70197745818524,NA,NA,0.00586465104767769,-6.52331400745688e-05,0.728106801096763,-0.0221548277179424,8,-1739.95088943646,3495.95021479623,114.049976305905,1.18972148494083e-25,1,FALSE
-4.63329903249436,NA,NA,0.00419714708358675,NA,0.722278183613724,-0.0220470185691089,7,-1741.43078998126,3496.89923968008,114.999001189752,7.40230830393021e-26,1,FALSE
1.2442206085987,NA,NA,0.00577722395903876,-5.69737719198289e-05,NA,NA,6,-1760.05619565648,3532.14062660708,150.240388116751,1.64739305534477e-33,1,FALSE
1.24544566074045,NA,NA,0.00440243799361366,NA,NA,NA,5,-1761.23800924124,3532.49617977281,150.59594128248,1.37908121213628e-33,1,FALSE
1.20472328460822,NA,NA,0.0059706405308169,-6.09852156452827e-05,0.00234913461200092,NA,7,-1759.96458366662,3533.96682705079,152.066588560467,6.61062989204515e-34,1,FALSE
1.24206290760532,NA,NA,0.00441073170368708,NA,0.000201634297834932,NA,6,-1761.23729173758,3534.50281876927,152.602580278943,5.05654318031388e-34,1,FALSE
-4.71650106794729,NA,NA,NA,NA,0.751292259499514,-0.0233048272339105,6,-1763.53193230136,3539.09209989683,157.191861406506,5.09687503198201e-35,1,FALSE
1.50768719114736,NA,NA,NA,NA,-0.0126399939742961,NA,5,-1785.30112214614,3580.6224055826,198.722167092273,4.88779170376368e-44,1,FALSE
1.30234451271596,NA,NA,NA,NA,NA,NA,4,-1788.43580899037,3584.88505432604,202.984815835718,5.80083184277319e-45,1,FALSE
