"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
18.4361505288454,-0.0982063780664001,0.000123340742094098,0.684816561171953,-0.19824314012035,0.00352164350943717,-1.4151274500974e-05,10,1556.78086320082,-3093.54559145482,0,1,1,FALSE
3.54646141303641,-0.0121229693939853,NA,0.67477646823423,-0.195660916415363,0.0035056761192398,-1.41055478370546e-05,9,1518.25212134764,-3018.49104234326,75.0545491115572,5.03630171044962e-17,1,FALSE
1.42655089331835,NA,-1.71641328532364e-05,0.673190891810195,-0.195273139288372,0.00350287639960197,-1.40964431913269e-05,9,1507.74336178356,-2997.4735232151,96.0720682397168,1.37472379285544e-21,1,FALSE
18.6270660068308,-0.095906490932481,0.000120295239237108,-0.033781313627035,NA,0.00396133023709567,-1.62395981825468e-05,9,1475.61175730531,-2933.21031425862,160.335277196204,1.52628954602683e-35,1,FALSE
18.6864450248994,-0.0966061859424763,0.000121177441767335,NA,NA,0.00431267077180846,-1.78074294703825e-05,8,1462.10265808966,-2908.19475667209,185.350834782727,5.64387801981421e-41,1,FALSE
4.10090212427248,-0.0119605517304716,NA,-0.0343806459850817,NA,0.00394080051801652,-1.61715594863589e-05,8,1438.47571088126,-2860.94086225529,232.604729199531,3.09403214923952e-51,1,FALSE
2.00877778943034,NA,-1.69397196087297e-05,-0.034548537520832,NA,0.00393728701050359,-1.61590610511594e-05,8,1428.16457419699,-2840.31858888676,253.22700256806,1.02909402792653e-55,1,FALSE
4.0535343123368,-0.0120479775986854,NA,NA,NA,0.00429808021728842,-1.77663369601733e-05,7,1424.34871110266,-2834.68920985747,258.856381597346,6.16667319452817e-57,1,FALSE
18.4546107237093,-0.0982197207702852,0.000123495066397948,0.822649185556113,-0.246376592369094,0.000688130877722238,NA,9,1423.86920230156,-2829.72520425111,263.820387203707,5.15383857703788e-58,1,FALSE
1.94583949096543,NA,-1.70643627142891e-05,NA,NA,0.00429627369349572,-1.77615372940136e-05,7,1413.8749808435,-2813.74174933915,279.803842115666,1.74328212435739e-61,1,FALSE
3.55086472245637,-0.0120433102988544,NA,0.812214082276943,-0.243665674209794,0.000681177416810722,NA,8,1384.82395958333,-2753.63735965944,339.908231795384,1.54833627558709e-74,1,FALSE
1.44514578736098,NA,-1.70542677963194e-05,0.810577406271607,-0.243260374868415,0.000680178301140961,NA,8,1374.24862036244,-2732.48668121766,361.058910237156,3.95415619874976e-79,1,FALSE
18.6975034112288,-0.0952183178201055,0.000119541313458726,-0.0774061869386965,NA,0.000715910866660827,NA,8,1297.29342457873,-2578.57628965023,514.969301804591,1.49912186453488e-112,1,FALSE
18.2172163835917,-0.0965421368838868,0.000121135654954393,0.844359749883429,-0.258092801824139,NA,NA,8,1273.75190935397,-2531.49325920071,562.052332254109,8.95131376780553e-123,1,FALSE
4.26816233175873,-0.0118192239582475,NA,-0.0778559935595373,NA,0.000708868782792174,NA,7,1259.93150133022,-2505.85479031259,587.690801142234,2.42417517405656e-128,1,FALSE
2.20114826025076,NA,-1.67447113270608e-05,-0.0780007553521903,NA,0.000707829235041512,NA,7,1249.58730240584,-2485.16639246383,608.379198990994,7.80073431888401e-133,1,FALSE
-0.552800101612267,NA,NA,0.663446420185156,-0.193241581576559,0.00347379987571508,-1.39511075741685e-05,8,1238.37763136513,-2460.74470322304,632.800888231778,3.88179904393212e-138,1,FALSE
3.60402121493863,-0.0120311253303432,NA,0.833574083972083,-0.255223760497057,NA,NA,7,1236.11902951949,-2458.22984669113,635.31574476369,1.10392327850589e-138,1,FALSE
1.50146707914119,NA,-1.70469294595424e-05,0.831865660167578,-0.254790283894913,NA,NA,7,1225.70473197429,-2437.40125160073,656.144339854086,3.31182160254215e-143,1,FALSE
18.8596793014016,-0.0968120699466117,0.000121568156170482,NA,NA,0.000815501608338043,NA,7,1219.1846748408,-2424.36113733375,669.184454121073,4.88025033445862e-146,1,FALSE
4.18836580595707,-0.0120097123027207,NA,NA,NA,0.000808693805174104,NA,6,1180.17273842056,-2348.33931803182,745.206273422998,1.51535290667781e-162,1,FALSE
2.08804799898789,NA,-1.70170664047611e-05,NA,NA,0.00080778200849928,NA,6,1169.39474025457,-2326.78332169985,766.762269754967,3.16001145477867e-167,1,FALSE
0.0498541346085883,NA,NA,-0.036745222200474,NA,0.00390688093974761,-1.60080642264412e-05,7,1157.58695609224,-2301.16569983662,792.379891618198,8.64754338497842e-173,1,FALSE
-0.0321494438303996,NA,NA,NA,NA,0.00428827571509315,-1.7711245058873e-05,6,1140.78665046536,-2269.56714212143,823.978449333386,1.18946898833136e-179,1,FALSE
18.4568599273046,-0.0932906874891763,0.000116842883907356,-0.0994096603643022,NA,NA,NA,7,1138.15663497779,-2262.30505760772,831.240533847099,3.15073232004866e-181,1,FALSE
4.35841506168374,-0.0117933863992228,NA,-0.0996234818838498,NA,NA,NA,6,1102.34769501966,-2192.68923123002,900.856360224803,2.40728152866527e-196,1,FALSE
-0.522121588308742,NA,NA,0.801296821210375,-0.241293229088376,0.000679921113025442,NA,7,1102.34603465311,-2190.68385695838,902.861734496443,8.83212878978706e-197,1,FALSE
2.29689093463754,NA,-1.67183695978034e-05,-0.0997345633570956,NA,NA,NA,6,1092.18881584761,-2172.37147288593,921.174118568888,9.32355885643169e-201,1,FALSE
18.6194588901578,-0.0950090710767255,0.000118974372722342,NA,NA,NA,NA,6,1008.15134360085,-2004.29652839241,1089.24906306241,2.96873373005806e-237,1,FALSE
0.264814552867195,NA,NA,-0.0799385411269467,NA,0.000707329756295064,NA,6,974.926094707429,-1937.84603060556,1155.69956084926,1.10415232830774e-251,1,FALSE
4.26838039134345,-0.012040304091281,NA,NA,NA,NA,NA,5,970.578950741998,-1931.15350265702,1162.3920887978,3.8883469883542e-253,1,FALSE
2.16399741680806,NA,-1.70729165254756e-05,NA,NA,NA,NA,5,959.901657906783,-1909.79891698659,1183.74667446823,8.96758813233305e-258,1,FALSE
