"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
8.11455259222903,-0.0280161615980676,NA,0.44712143856388,-0.174878832770078,0.00042141387701305,NA,8,-5825.27504049256,11666.5812835853,0,0.123850374645646,0.123850374645646,FALSE
8.14183573892897,-0.0279880566279872,NA,0.459399296185661,-0.181791933278248,NA,NA,7,-5826.36050039578,11666.7452642231,0.16398063777342,0.114100981854256,0.237951356499902,FALSE
8.63309050040604,-0.0278659398805092,NA,-0.191874771380415,NA,0.00044027520705512,NA,7,-5826.49663314209,11667.0175297157,0.436246130384461,0.0995789817518726,0.337530338251774,FALSE
8.68309103323115,-0.0278302958992155,NA,-0.205460327555133,NA,NA,NA,6,-5827.68255426209,11667.3833021564,0.802018571082954,0.0829356408351195,0.420465979086894,FALSE
14.7015361475216,-0.0664032735878956,5.53242110064876e-05,0.474161441557851,-0.182353811784793,0.000424609481001164,NA,9,-5824.84854756983,11667.7361068432,1.15482325784433,0.0695233419794863,0.48998932106638,FALSE
14.6111201435636,-0.0656875061011576,5.43333195040547e-05,0.485990066344766,-0.189169071498212,NA,NA,8,-5825.94993448403,11667.9310715683,1.34978798294469,0.0630658986141897,0.55305521968057,FALSE
3.29637263342608,NA,-4.02699624609562e-05,0.426022012264515,-0.169117516140856,0.000418658628764175,NA,8,-5826.11915179837,11668.269506197,1.68822261162859,0.053248140037785,0.606303359718355,FALSE
14.4028624116198,-0.0613721049510521,4.82978524264688e-05,-0.192123485559352,NA,0.00044374169085337,NA,8,-5826.16961294872,11668.3704284977,1.78914491233445,0.0506278451711295,0.656931204889484,FALSE
3.32833901435886,NA,-4.02308239918217e-05,0.438300995612939,-0.17600680702404,NA,NA,7,-5827.19091885354,11668.4061011386,1.82481755328081,0.0497328362602997,0.706664041149784,FALSE
3.82366558010991,NA,-4.00682676873314e-05,-0.191896314899893,NA,0.000436966392183635,NA,7,-5827.26212097556,11668.5485053827,1.96722179732933,0.0463148795605585,0.752978920710342,FALSE
8.11426047762408,-0.0280175065445746,NA,0.444845124374092,-0.174069541694837,0.000472420419488013,-2.5448167460307e-07,9,-5825.27422791298,11668.5874675295,2.00618394413505,0.0454213477304551,0.798400268440797,FALSE
14.2968427709642,-0.060427859101503,4.69884034688033e-05,-0.2058064503951,NA,NA,NA,7,-5827.37361135883,11668.7714861492,2.19020256387921,0.0414286594669107,0.839828927907708,FALSE
3.87954231897573,NA,-4.00187206819836e-05,-0.205375639328008,NA,NA,NA,6,-5828.43077278804,11668.8797392083,2.29845562298397,0.0392458760309829,0.879074803938691,FALSE
8.61232952718635,-0.0278816865748759,NA,-0.186623862189668,NA,0.000833097048729966,-1.96323989951933e-06,8,-5826.44675189291,11668.924706386,2.34342280070996,0.0383733335888972,0.917448137527588,FALSE
