"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-23.2703132820943,0.141387405650611,-0.000212757019192996,0.176017163790879,NA,-0.00483885734975405,2.36169773570435e-05,9,-2740.28381969514,5498.60458520309,0,0.617989826060206,0.617989826060206,TRUE
-23.2576884307446,0.142416799540817,-0.000214171269791937,-0.0542122478547396,0.0636374459217586,-0.00469217050854131,2.28703732445607e-05,10,-2739.76073475787,5499.56663477954,0.962049576455684,0.382010160495491,0.999999986555698,TRUE
1.4842801004137,NA,-1.21958116950368e-05,0.179431290047354,NA,-0.00477614366859092,2.34428643485409e-05,8,-2759.41679062432,5534.8631318335,36.2585466304117,8.27061802662267e-09,0.999999994826316,TRUE
1.62240936998037,NA,-1.21626612026397e-05,0.0145164516158425,0.0455885110328526,-0.00467092639600818,2.29079998894466e-05,9,-2759.14862266357,5536.33419113995,37.72960593686,3.96370654683713e-09,0.999999998790022,TRUE
2.92532449433075,-0.00841014420614095,NA,0.179151843866339,NA,-0.00477735057681252,2.34527792579979e-05,8,-2761.7353643962,5539.50027937725,40.8956941741671,8.13943330069081e-10,0.999999999603965,TRUE
3.05774177190992,-0.00838609396011599,NA,0.0158421054348992,0.0451439815450842,-0.00467321897572496,2.29233687755201e-05,9,-2761.47245166352,5540.98184913985,42.3772639367598,3.88039005109335e-10,0.999999999992005,TRUE
-23.646231632869,0.145218690414376,-0.000217535025800392,NA,NA,-0.00610658579047215,2.8868209882632e-05,8,-2766.59375767439,5549.21706593364,50.6124807305569,6.31859874684447e-12,0.999999999998323,TRUE
-22.8036358322574,0.140397529647476,-0.000211342856637806,-0.412358728224915,0.17447704907168,-0.000272436208991813,NA,9,-2767.34246064007,5552.72186709296,54.1172818898704,1.0953751273415e-12,0.999999999999418,TRUE
-22.553845683937,0.138793303645657,-0.000209113757118867,-0.408229616164696,0.176419760533608,NA,NA,8,-2769.10968239138,5554.24891536762,55.6443301645304,5.10468038950366e-13,0.999999999999929,TRUE
-22.7833812733571,0.137132638980038,-0.000206846509462828,0.222958345910225,NA,-0.000279309911304827,NA,8,-2771.43569403656,5558.90093865797,60.2963534548799,4.98648518648291e-14,0.999999999999979,FALSE
-22.525750422181,0.135443016043315,-0.000204498822754435,0.234448546277512,NA,NA,NA,7,-2773.29005419291,5560.60308745844,61.9985022553565,2.1290095889979e-14,1,FALSE
1.78464411619252,NA,-1.15225904715602e-05,NA,NA,-0.00606754781316865,2.87951349322412e-05,7,-2786.67551638725,5587.37401184714,88.7694266440494,3.27299429841099e-20,1,TRUE
1.71774537756074,NA,-1.21711727606566e-05,-0.341556088328367,0.155902541031273,-0.000243327434755236,NA,8,-2786.73012843258,5589.48980745001,90.885222246925,1.13633418283948e-20,1,TRUE
1.68992880141413,NA,-1.22097281430658e-05,-0.338248814228657,0.157738476389454,NA,NA,7,-2788.13666760157,5590.29631427577,91.6917290726824,7.59233459349707e-21,1,TRUE
3.14066025847881,-0.00793176117870106,NA,NA,NA,-0.00606677252020264,2.87965369465322e-05,7,-2788.904691497,5591.83236206663,93.227776863544,3.5223037034718e-21,1,TRUE
1.22489336429225,NA,-1.22900560745163e-05,0.226069041306914,NA,-0.000249903347504889,NA,7,-2789.99279264346,5594.00856435955,95.4039791564619,1.18650746714808e-21,1,FALSE
3.15491992140942,-0.00839424383426398,NA,-0.340393027522066,0.155510262592156,-0.000242628951120968,NA,8,-2789.09217483715,5594.21390025915,95.6093150560591,1.07073586939087e-21,1,TRUE
1.1903462768137,NA,-1.23310594266551e-05,0.236334921007082,NA,NA,NA,6,-2791.47360023912,5594.96443124747,96.3598460443836,7.35709930826187e-22,1,FALSE
3.13245805165122,-0.00842297679515309,NA,-0.337046242128527,0.157328326153364,NA,NA,7,-2790.49058553529,5595.00415014321,96.3995649401231,7.21243263287807e-22,1,TRUE
2.67921155213092,-0.00848147617588023,NA,0.225811863434257,NA,-0.000249145741516609,NA,7,-2792.33756907518,5598.69811722298,100.093532019896,1.13748848825379e-22,1,FALSE
2.65041750010774,-0.00851201768007677,NA,0.236049873926552,NA,NA,NA,6,-2793.80931458137,5599.63585993197,101.031274728878,7.11735729490255e-23,1,FALSE
0.031023737796917,NA,NA,0.162419537366231,NA,-0.00495729036925643,2.42090554439672e-05,7,-2808.21480078872,5630.45258065008,131.847995446992,1.44728109451266e-29,1,TRUE
0.237851732701139,NA,NA,-0.0776411872777131,0.0663846339137579,-0.00480262520074001,2.3423587030325e-05,8,-2807.640330529,5631.31021164286,132.705626439772,9.42585349364906e-30,1,TRUE
-23.1190183334969,0.140874801628098,-0.000211305165933469,NA,NA,-0.000621245814386984,NA,7,-2815.24022537148,5644.50342981559,145.898844612505,1.28661840522322e-32,1,FALSE
-22.5530535927455,0.137348323035919,-0.000206316280571819,NA,NA,NA,NA,6,-2824.8009793403,5661.61918944983,163.01460424674,2.47064176325088e-36,1,FALSE
0.377651299187451,NA,NA,NA,NA,-0.00611974913749076,2.90233668644995e-05,6,-2830.81349538152,5673.64422153226,175.039636329174,6.04793673194842e-39,1,TRUE
1.54752224580862,NA,-1.14134182169761e-05,NA,NA,-0.000595491093779231,NA,6,-2834.88153254578,5681.78029586079,183.1757106577,1.03485891826e-40,1,FALSE
2.89190748118636,-0.00785994215258089,NA,NA,NA,-0.000594415064825106,NA,6,-2837.11506750094,5686.24736577112,187.64278056803,1.10884090986622e-41,1,FALSE
0.341668361793249,NA,NA,-0.44908379120335,0.181040436027305,-0.000277252688717415,NA,7,-2836.88248438282,5687.78794783827,189.183362635184,5.13258434769002e-42,1,TRUE
0.305405193191579,NA,NA,-0.446137365623344,0.183339334817816,NA,NA,6,-2838.73342330765,5689.48407738454,190.879492181449,2.19799269099923e-42,1,TRUE
-0.246956507063522,NA,NA,0.209782662896835,NA,-0.000285672795955552,NA,6,-2841.33594651276,5694.68912379474,196.084538591655,1.62841381039493e-43,1,FALSE
-0.292042963383019,NA,NA,0.221443969976871,NA,NA,NA,5,-2843.29781983781,5696.60794484379,198.003359640702,6.23875714486777e-44,1,FALSE
1.49709827205493,NA,-1.14178689451655e-05,NA,NA,NA,NA,5,-2843.63966006899,5697.29162530615,198.687040103062,4.43239803991031e-44,1,FALSE
2.84350441617951,-0.00786699491141176,NA,NA,NA,NA,NA,5,-2845.84120812336,5701.6947214149,203.09013621181,4.9036400392468e-45,1,FALSE
0.152577070719032,NA,NA,NA,NA,-0.000605688115652023,NA,5,-2880.38674449116,5770.78579415049,272.181208947398,4.87060335490494e-60,1,FALSE
0.10082454718551,NA,NA,NA,NA,NA,NA,4,-2889.54968100832,5787.10756378002,288.502978576937,1.39109093663394e-63,1,FALSE
