"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
45.4548977797899,-0.249640688116755,0.000323099718066621,1.06190452592852,-0.338645990798008,0.00938422537285219,-3.83290475459247e-05,10,-3912.77810693684,7845.63281554499,0,0.684039618984362,0.684039618984362,FALSE
44.825565388948,-0.240084223202314,0.000309649040944883,-0.163027430275908,NA,0.0100571407337606,-4.15522131019397e-05,9,-3914.73969498642,7847.54204225269,1.90922670769396,0.263328548030004,0.947368167014366,FALSE
44.7638976342692,-0.24132690766687,0.000310723890529307,NA,NA,0.0115672742941611,-4.81506189362926e-05,8,-3917.3667745872,7850.78365355853,5.15083801354285,0.0520704095056374,0.999438576520004,FALSE
44.3385474677112,-0.242830751910734,0.000313615193757383,1.40432569559173,-0.457366107757545,0.0017884950772789,NA,9,-3920.97353256782,7860.00971741548,14.3769018704861,0.000516626503042057,0.999955203023046,FALSE
43.3350887480121,-0.228752111036038,0.000293809693215462,-0.260102277129144,NA,0.00183672369187258,NA,8,-3924.63266393995,7865.31543226404,19.6826167190457,3.63961411949793e-05,0.999991599164241,FALSE
7.07102663744444,-0.0252935571122677,NA,0.736039220322345,-0.250218572125501,0.00896395771183491,-3.6431694012129e-05,9,-3925.9273137075,7869.91727969485,24.2844641498614,3.6456659185881e-06,0.999995244830159,FALSE
7.79569371759945,-0.0251370865604767,NA,-0.168508288285525,NA,0.00948141978925103,-3.89033909338355e-05,8,-3927.00575432578,7870.0616130357,24.4287974907065,3.39183940663133e-06,0.999998636669566,FALSE
7.60107001685339,-0.0256556107525024,NA,NA,NA,0.01103407327663,-4.56892275052455e-05,7,-3929.81474466656,7873.66844585485,28.0356303098615,5.58755082157541e-07,0.999999195424648,FALSE
44.1073941078717,-0.240708976797684,0.000310865244934059,1.44420318832511,-0.484571140386691,NA,NA,8,-3929.37233209039,7874.79476856491,29.1619530199141,3.18158563684128e-07,0.999999513583212,FALSE
3.42251499947008,NA,-3.58005280837934e-05,-0.171316807659129,NA,0.00939849315691092,-3.85402203295561e-05,8,-3929.90917645972,7875.86845730357,30.2356417585806,1.85992345029484e-07,0.999999699575557,FALSE
2.70033263043258,NA,-3.6003582176953e-05,0.696150733546093,-0.239993146520057,0.00890112585765141,-3.61653477710657e-05,9,-3928.91742061552,7875.89749351089,30.264677965899,1.83311595669239e-07,0.999999882887152,FALSE
