"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
5.07751516908673,-0.00594979548289582,NA,-3.24276603798577,0.603841201422765,0.0175201699863078,-7.86919273197628e-05,9,-452.883206690119,923.962705637598,0,0.403420895935314,0.403420895935314,TRUE
4.06732543178572,NA,-8.69108978040258e-06,-3.24583749397749,0.604583045828266,0.0175223508533244,-7.86995749206237e-05,9,-452.94095464589,924.078201549141,0.115495911542894,0.380784069577443,0.784204965512756,TRUE
11.3171870464013,-0.0429477819219053,5.44576188061203e-05,-3.22663266815512,0.599921987590644,0.0175144214905214,-7.86933271099727e-05,10,-452.716022660352,925.672219993193,1.70951435559459,0.171609791581365,0.955814757094122,TRUE
3.18355666097304,NA,NA,-3.30817075378728,0.619036612486112,0.0176782715659865,-7.96774735519913e-05,8,-456.805512301905,929.767887348908,5.8051817113095,0.0221400806071376,0.977954837701259,TRUE
1.6088923051103,-0.00613687483435367,NA,-0.292690924947596,NA,0.0163247196902268,-7.19562750258558e-05,8,-457.698625307134,931.554113359365,7.59140772176704,0.00906369218373363,0.987018529884993,FALSE
0.561546440338899,NA,-8.95616563370879e-06,-0.292108788135909,NA,0.0163255499393772,-7.19563148271055e-05,8,-457.768763074419,931.694388893936,7.73168325633776,0.00844976639607354,0.995468296281066,FALSE
9.05624429969739,-0.0501373825268065,6.47699967965717e-05,-0.296301320575745,NA,0.0163274947215954,-7.20117457394498e-05,9,-457.461854873835,933.120002005031,9.15729636743254,0.00414263575064803,0.999610932031714,FALSE
-0.435724161318878,NA,NA,-0.283659438224576,NA,0.0164556135587034,-7.27940153734491e-05,7,-461.880530931369,937.882933462303,13.9202278247052,0.000382841777538888,0.999993773809253,FALSE
5.03802118016881,-0.00621715685385181,NA,-2.52804315269247,0.459525913100114,0.00171142387253264,NA,8,-466.206624804903,948.570112354903,24.6074067173053,1.82948104386774e-06,0.999995603290297,TRUE
3.98283914268234,NA,-9.08494542442847e-06,-2.53124316499713,0.460302115942581,0.00171208802880186,NA,8,-466.267746506283,948.692355757665,24.7296501200666,1.72100882090515e-06,0.999997324299118,TRUE
11.3249711885233,-0.0435017543484112,5.4884556704872e-05,-2.51123755351527,0.455446530300066,0.00170536145148774,NA,9,-466.036426901044,950.269146059449,26.3064404218512,7.82325403311529e-07,0.999998106624521,TRUE
0.744922598045314,-0.00556379033975782,NA,NA,NA,0.0158279254532698,-6.98599978780293e-05,7,-468.693734538841,951.509340677246,27.5466350396476,4.20806648876708e-07,0.99999852743117,FALSE
-0.199609578321846,NA,-8.15477021366991e-06,NA,NA,0.0158292319199329,-6.98612121191172e-05,7,-468.723098633035,951.568068865635,27.6053632280367,4.08629700286063e-07,0.999998936060871,FALSE
2.34468153807847,-0.00634168190784879,NA,-0.283604423985255,NA,0.00183400376017814,NA,7,-468.966455249828,952.054782099221,28.0920764616225,3.20362366642067e-07,0.999999256423237,FALSE
1.26292307551473,NA,-9.26029252314184e-06,-0.282993641242235,NA,0.0018348525706483,NA,7,-469.037200890363,952.196273380291,28.233567742693,2.98481248074521e-07,0.999999554904485,FALSE
3.86283871546231,-0.0240091999686224,2.71582778742791e-05,NA,NA,0.0158259289155338,-6.98702067304703e-05,8,-468.651297838092,953.459458421281,29.4967527836828,1.58715706095935e-07,0.999999713620191,FALSE
