"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-0.308785181572772,NA,-1.26369869416867e-05,0.787986578130728,-0.107810472928074,0.0110595435763099,-5.96737347450719e-05,9,-1090.32547330905,2198.69089335578,0,0.410866785751615,0.410866785751615
1.1343237697216,-0.00857309475579464,NA,0.789433190457035,-0.10799225743428,0.0110712091412358,-5.97561368378844e-05,9,-1090.52713490177,2199.09421654123,0.403323185440968,0.33583079505589,0.746697580807505
-2.04350976651495,0.0102747887353392,-2.77393447736395e-05,0.786407674642439,-0.1076075433855,0.0110478238376369,-5.95886964294392e-05,10,-1090.24025630642,2200.52934724103,1.83845388524742,0.163864865462513,0.910562446270018
0.0082028515394936,NA,-1.27092656375975e-05,0.857683874744279,-0.116973749067158,0.000734625938684984,NA,8,-1094.1289267584,2204.28980381633,5.59891046054145,0.0249984496620603,0.935560895932078
1.45971862644695,-0.00862128201084492,NA,0.859234255657735,-0.117169125234985,0.000732023266919242,NA,8,-1094.3413234357,2204.71459717093,6.02370381514811,0.0202148429104847,0.955775738842563
-1.83898076764156,0.0109380931975534,-2.87866486041459e-05,0.855901064994408,-0.116744193695703,0.000737810122352249,NA,9,-1094.03235087837,2206.10464849442,7.4137551386375,0.0100884526760377,0.965864191518601
0.0314802727333978,NA,-1.27080249610438e-05,0.88647621068892,-0.121520134723504,NA,NA,7,-1096.07990292466,2206.18465056981,7.49375721403021,0.00969286873026523,0.975557060248866
1.48320157916956,-0.00862170753047175,NA,0.887918196982697,-0.121698710116817,NA,NA,7,-1096.27861162071,2206.58206796191,7.89117460612806,0.00794610392833642,0.983503164177202
1.60502081094575,NA,-1.2684588798718e-05,-0.135164089185559,NA,0.0123709824550826,-6.67631885363488e-05,8,-1095.63081887265,2207.29358804483,8.60269468904698,0.0055673640156154,0.989070528192818
3.05627273889285,-0.00860379823074965,NA,-0.135274069289993,NA,0.0123849316599533,-6.6858075071867e-05,8,-1095.85080524995,2207.73356079944,9.04266744365123,0.00446797514309216,0.99353850333591
