"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
19.1648178779473,-0.113573616028608,0.000154259035549268,0.811884639715488,-0.109006770764176,0.0130358554650734,-6.72436115779809e-05,10,271.719479683321,-523.405340784735,0,0.999995906707664,0.999995906707664
19.4050104900379,-0.113447570980268,0.000153999411535582,0.935284381720571,-0.124487674062711,0.00137818731774235,NA,9,258.225244993999,-498.422988078143,24.9823527065921,3.75966595375071e-06,0.999999666373618
20.7926641194097,-0.111908438496385,0.000151789650356979,-0.122176506222162,NA,0.0150261527413679,-7.8610651370283e-05,9,255.70323207909,-493.378962248324,30.0263785364106,3.01892947314241e-07,0.999999968266565
1.17620360834771,-0.00772753788366151,NA,0.794440196592997,-0.106947982062598,0.0129485563989515,-6.67511161969072e-05,9,253.379994337309,-488.732486764763,34.6728540199721,2.95722000837872e-08,0.999999997838765
-0.163464738065195,NA,-1.10379798051199e-05,0.793722641874589,-0.106850763707661,0.0129446500336204,-6.67260832230626e-05,9,250.763744853048,-483.499987796241,39.9053529884943,2.16103062563634e-09,0.999999999999796
1.4443819200252,-0.00777603616539167,NA,0.916651451083204,-0.122284673899431,0.00137632759932545,NA,8,240.046153850864,-464.070309534909,59.3350312498255,1.30484791102763e-13,0.999999999999926
19.557249054488,-0.113274151135784,0.000153697056223553,0.929882314742851,-0.126402488242218,NA,NA,8,238.912843762671,-461.803689358523,61.6016514262114,4.20116343603883e-14,0.999999999999968
3.05882312758463,-0.0077636818513953,NA,-0.12196948864153,NA,0.0149010194114014,-7.79008964075609e-05,8,237.908942491558,-459.795886816297,63.6094539684377,1.5395039041995e-14,0.999999999999984
0.0964420192177919,NA,-1.1108217910146e-05,0.915833621236939,-0.122175749225702,0.00137676559131936,NA,8,237.433774030891,-458.845549894963,64.5597908897721,9.57233202663826e-15,0.999999999999993
21.3597162772618,-0.111488290914706,0.000151078694536293,-0.133258804950058,NA,0.00140119516625984,NA,8,236.930774762426,-457.839551358033,65.5657894267019,5.78852545553669e-15,0.999999999999999
1.71185937080814,NA,-1.10956522202419e-05,-0.121853525111969,NA,0.0148949482984071,-7.78634122489248e-05,8,235.312758740118,-454.603519313416,68.8018214713188,1.14781664236949e-15,1
1.63473521401529,-0.00782029195751755,NA,0.911346346445966,-0.124204927736645,NA,NA,7,220.72378553298,-427.430463994019,95.9748767907153,1.44317343654704e-21,1
3.70228607438398,-0.00782788469463767,NA,-0.132974843218085,NA,0.00139917399380625,NA,7,219.422659648299,-424.828212224656,98.577128560079,3.92868071081551e-22,1
0.279561969224876,NA,-1.11752425948649e-05,0.91053328698002,-0.124097020743958,NA,NA,7,218.089068196081,-422.161029320221,101.244311464514,1.03532172136148e-22,1
21.5485070581941,-0.111301877947823,0.00015075653709836,-0.155466914935783,NA,NA,NA,7,217.112564215982,-420.208021360023,103.197319424712,3.89928550773333e-23,1
2.34414237165586,NA,-1.11894779298968e-05,-0.132857497110562,NA,0.00139960575612412,NA,7,216.836047047796,-419.654987023652,103.750353761083,2.95729844777276e-23,1
3.93161161638278,-0.00787284317040541,NA,-0.155129634542843,NA,NA,NA,6,199.595440689962,-387.178053035391,136.227287749344,2.62191461991213e-30,1
2.56613925436828,NA,-1.1257579797164e-05,-0.155016152879403,NA,NA,NA,6,196.986198667073,-381.959568989613,141.445771795121,1.92947489728815e-31,1
-1.45282126294039,NA,NA,0.817549308301069,-0.109224557304312,0.0129432449379133,-6.65573415553128e-05,8,197.285637154346,-378.549276141872,144.856064642863,3.50673905355574e-32,1
-1.19912492300052,NA,NA,0.938433289223799,-0.124411207551851,0.00140485132469996,NA,7,183.797222485762,-353.577337899583,169.828002885152,1.32530537542585e-37,1
19.5878352029912,-0.109992005729453,0.00014964493275359,NA,NA,0.0208224242494224,-0.000106640521322781,8,182.947380892831,-349.872763618842,173.532577165893,2.07911195435881e-38,1
0.457511548390058,NA,NA,-0.118288983662331,NA,0.014930151625659,-7.789920030821e-05,7,180.835501874848,-347.653896677755,175.75144410698,6.85578265920544e-39,1
2.11276967961256,-0.00734270149138327,NA,NA,NA,0.0207027652683641,-0.000105977877039719,7,165.27763113298,-316.538155194018,206.867185590716,1.20049298837296e-45,1
-1.02146969806559,NA,NA,0.933673996497649,-0.126437217258234,NA,NA,6,163.286885980291,-314.56094361605,208.844397168685,4.46697568936915e-46,1
1.08007378360598,NA,NA,-0.129362701819506,NA,0.00142898570215857,NA,6,162.035405071634,-312.057981798736,211.347358985999,1.27791608348645e-46,1
