"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-13.4781101765316,0.0623219642799924,-7.90925060764941e-05,NA,NA,0.0352493138466177,-0.000177403590539825,8,-1232.08203071916,2480.20030608972,0,0.504558499845583,0.504558499845583
-13.396402469736,0.0622088250913634,-7.89541632573952e-05,-0.0104906333028072,NA,0.0349624244981058,-0.000176171228389157,9,-1231.93150234248,2481.9083219055,1.70801581577598,0.214793237909231,0.719351737754814
-13.078067462103,0.06242843255757,-7.92678355261065e-05,-0.187258791017998,0.0211392383278832,0.035246933465619,-0.000177875030565676,10,-1231.84341551742,2483.7422326969,3.54192660717536,0.085860208019591,0.805211945774405
-3.94965435940714,0.00726260786453666,NA,NA,NA,0.0353917527535629,-0.00017804025353942,7,-1234.88607755296,2483.80033829665,3.60003220692897,0.0834016160014511,0.888613561775856
-2.68172056246123,NA,1.0341175404269e-05,NA,NA,0.0354065817508881,-0.000178095859131784,7,-1235.66323237157,2485.35464793388,5.15434184416017,0.0383407334305145,0.926954295206371
-3.88224523723737,0.0072450282864177,NA,-0.0108613382635473,NA,0.0350940016557239,-0.00017676044988159,8,-1234.72459945164,2485.48544355467,5.28513746494718,0.035913564188566,0.962867859394937
-2.6166691980647,NA,1.03157793475105e-05,-0.0109788190644507,NA,0.0351054654941119,-0.000176801414617499,8,-1235.49821310637,2487.03267086414,6.83236477441824,0.0165684685141303,0.979436327909067
-3.56875174584659,0.007246040958879,NA,-0.166450193368265,0.0186064013666016,0.035344708097472,-0.000178261210329916,9,-1234.65628271119,2487.35788264292,7.15757655319885,0.0140819736168527,0.99351830152592
-2.30830902054068,NA,1.03169002631151e-05,-0.163915187277209,0.018289197168509,0.0353518486874209,-0.000178276303608524,9,-1235.43219563755,2488.90970849564,8.70940240592154,0.00648169847395075,0.999999999999871
-12.5372546803233,0.0645427008241244,-8.23980057609433e-05,NA,NA,0.00445149238180138,NA,7,-1263.12506467946,2540.27831254966,60.0780064599335,4.54086072970938e-14,0.999999999999916
-12.3543268775072,0.064222801757986,-8.19942225388415e-05,-0.0253017350562277,NA,0.00427557716225232,NA,8,-1262.25699389742,2540.55023244623,60.3499263565063,3.96361557950104e-14,0.999999999999956
-13.1091127019044,0.0636762540525226,-8.12102960330149e-05,0.381061946385991,-0.0485560036673495,0.00430374250509096,NA,9,-1261.78577000891,2541.61685723837,61.4165511486453,2.32528877998035e-14,0.999999999999979
