"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
59.9835755799263,-0.355269006590758,0.000500149882023449,0.579644657905346,-0.0958587933533978,0.0481127771520277,-0.000266099236721712,10,-1243.4442509267,2506.98016852006,0,0.602832342552655,0.602832342552655,FALSE
61.4578185328033,-0.354040301669836,0.000498334168134656,-0.242132529729888,NA,0.0498178434799704,-0.000275897599969181,9,-1244.8698804954,2507.81472975382,0.834561233765271,0.397167657372112,0.999999999924767,FALSE
61.2793863727159,-0.356546604850518,0.000501596379409441,1.05302592959685,-0.155315830706749,0.00198181802033976,NA,9,-1267.35495828957,2552.78488534215,45.8047168220946,6.82069554065007e-11,0.999999999992974,FALSE
63.7979250350558,-0.354556228669091,0.000498627739441616,-0.280705130729736,NA,0.00199204292651829,NA,8,-1271.1070745424,2558.27409912643,51.2939306063768,4.38390400589643e-12,0.999999999997358,FALSE
61.5472495053633,-0.356378660977971,0.000501297789107622,1.02837915168518,-0.156168461185985,NA,NA,8,-1271.79029551326,2559.64054106815,52.660372548095,2.21381812248949e-12,0.999999999999572,FALSE
64.0811890083845,-0.354377131806051,0.000498312274036646,-0.312837719793314,NA,NA,NA,7,-1275.57305897489,2565.19272635594,58.2125578358814,1.37879665713366e-13,0.99999999999971,FALSE
1.84206207978294,-0.0124838093491553,NA,0.518137221322496,-0.0891630599804052,0.047087660627497,-0.00026071400557538,9,-1273.58014758592,2565.23526393486,58.2550954147973,1.34978097928876e-13,0.999999999999845,FALSE
3.41522366549366,-0.012511789183592,NA,-0.246229099244951,NA,0.0486578435293723,-0.000269731370044585,8,-1274.83471718521,2565.72938441206,58.7492158920036,1.05430533848331e-13,0.99999999999995,FALSE
-0.357699759623832,NA,-1.7520779037313e-05,0.51827800866238,-0.0891792101997711,0.0470523390440975,-0.000260529614941931,9,-1275.37050321606,2568.81597519513,61.8358066750734,2.25279530877177e-14,0.999999999999973,FALSE
1.21152960129213,NA,-1.75661769001108e-05,-0.246226838174915,NA,0.0486217915950004,-0.000269542593759146,8,-1276.62694490596,2569.31383985355,62.3336713334907,1.75635295662661e-14,0.99999999999999,FALSE
58.7313284650592,-0.348245266204217,0.00049108587764813,NA,NA,0.0614689870706044,-0.000331975850283598,8,-1277.23178112524,2570.52351229212,63.543343772059,9.59256528622867e-15,1,FALSE
-2.41016874324746,NA,NA,0.567424774287736,-0.0946882836230947,0.0468055087001176,-0.000259154408894705,8,-1294.15815691925,2604.37626388013,97.3960953600713,4.27467555539557e-22,1,FALSE
-0.74912362467446,NA,NA,-0.244275480973561,NA,0.0484616887852661,-0.000268662618926193,7,-1295.60086317104,2605.24833474825,98.2681662281907,2.76398304586622e-22,1,FALSE
2.95156059629844,-0.0127239449161206,NA,0.973917151214895,-0.146534608431001,0.0018909107104898,NA,8,-1296.84835780408,2609.7566656498,102.776497129739,2.90110707514447e-23,1,FALSE
0.710771680056504,NA,-1.78658726434688e-05,0.973255304755292,-0.14645786917733,0.001887535430136,NA,8,-1298.62822378901,2613.31639761965,106.336229099594,4.89302891748834e-24,1,FALSE
5.66003696594414,-0.0127838268205099,NA,-0.28438726782617,NA,0.00190238190671484,NA,7,-1300.24542850306,2614.53746541229,107.557296892228,2.65721245999756e-24,1,FALSE
3.23942814015358,-0.0127669393904207,NA,0.952049171276242,-0.147529914559609,NA,NA,7,-1300.95065268623,2615.94791377862,108.967745258559,1.31265715148168e-24,1,FALSE
3.40844050013396,NA,-1.79604109026847e-05,-0.284390704261464,NA,0.00189905539181623,NA,7,-1302.02560867644,2618.09782575905,111.117657238989,4.48026656403383e-25,1,FALSE
0.990915387705854,NA,-1.79307423092715e-05,0.951492881021273,-0.147458392621234,NA,NA,7,-1302.72046193949,2619.48753228513,112.507363765073,2.23631468821078e-25,1,FALSE
5.9682369914627,-0.0128277047103983,NA,-0.314986893176032,NA,NA,NA,6,-1304.38397529443,2620.80289235259,113.822723832528,1.15852685885624e-25,1,FALSE
3.70887528695699,NA,-1.80265872812223e-05,-0.314930887940322,NA,NA,NA,6,-1306.15430376396,2624.34354929165,117.36338077159,1.97270534500446e-26,1,FALSE
1.54986515321434,-0.0118331733826793,NA,NA,NA,0.0605996948723039,-0.00032738740795123,7,-1308.69723520453,2631.44107881523,124.460910295169,5.67352885095682e-28,1,FALSE
-0.535525307863028,NA,-1.66056387603843e-05,NA,NA,0.0605720791503592,-0.00032725387240127,7,-1310.51673550898,2635.08007942412,128.099910904061,9.19717236329968e-29,1,FALSE
61.1822815549063,-0.348203954777631,0.000490676383450287,NA,NA,0.00430330919749201,NA,7,-1314.79039488821,2643.62739818258,136.64722966252,1.28123159479308e-30,1,FALSE
-1.37538711499275,NA,NA,1.01576370965539,-0.1512050189214,0.00187986426860835,NA,7,-1317.54575435245,2649.13811711105,142.157948590992,8.14685954029559e-32,1,FALSE
1.39852938381989,NA,NA,-0.282597460899757,NA,0.00189263329087545,NA,6,-1321.23414643919,2654.50323464211,147.523066122055,5.57146952660515e-33,1,FALSE
-1.10613873700437,NA,NA,0.99512460411382,-0.152310191724391,NA,NA,6,-1321.67757854106,2655.39009884585,148.409930325788,3.57593523493176e-33,1,FALSE
1.69002460905627,NA,NA,-0.31293031893459,NA,NA,NA,5,-1325.40808098876,2660.84111000247,153.860941482414,2.34270503783299e-34,1,FALSE
-2.37836873926575,NA,NA,NA,NA,0.0604025016943793,-0.000326490255611599,6,-1329.45930113247,2670.95354402866,163.973375508599,1.49221177743078e-36,1,FALSE
61.1445592787185,-0.345971906146836,0.000487677014168501,NA,NA,NA,NA,6,-1337.43351708215,2686.90197592802,179.921807407961,5.13656134202919e-40,1,FALSE
4.01115090860349,-0.0120615199847668,NA,NA,NA,0.00422771709301362,NA,6,-1345.68483946456,2703.40462069286,196.424452172797,1.34019718020733e-43,1,FALSE
1.88611875843858,NA,-1.69403104494822e-05,NA,NA,0.00422320063524394,NA,6,-1347.50944626182,2707.05383428738,200.073665767318,2.16148405500597e-44,1,FALSE
0.00110234127187824,NA,NA,NA,NA,0.00418659674765428,NA,5,-1366.88592212092,2743.79679226679,236.816623746733,2.27049257767626e-52,1,FALSE
4.33685977517168,-0.0119474240173639,NA,NA,NA,NA,NA,5,-1367.82810313639,2745.68115429772,238.700985777664,8.84985327736049e-53,1,FALSE
2.23228796632755,NA,-1.67871442033896e-05,NA,NA,NA,NA,5,-1369.62708154388,2749.27911111271,242.298942592651,1.46436612925272e-53,1,FALSE
0.361089044270605,NA,NA,NA,NA,NA,NA,4,-1388.97667080755,2785.96996671902,278.989798198959,1.57881633837748e-61,1,FALSE
