"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.0744662117810544,NA,NA,-0.0962225609563978,NA,0.00151692773974891,NA,6,-186.103573655503,384.349039202899,0,0.117807338141676,0.117807338141676,FALSE
-0.30210240874515,NA,NA,NA,NA,0.00146431798714166,NA,5,-187.266203507072,384.633587452592,0.28454824969316,0.102184135691587,0.219991473833262,FALSE
0.586184826903961,NA,-6.13262547627388e-06,-0.0983953676855267,NA,0.00153684087775687,NA,7,-185.704332472001,385.598174250263,1.24913504736469,0.0630850009739281,0.283076474807191,FALSE
0.902526370951598,NA,NA,-0.903847030152139,0.165924502288661,0.00149606471666068,NA,7,-185.720245021034,385.629999348328,1.28096014542916,0.0620891024588429,0.345165577266033,TRUE
1.22368840659902,-0.00396011693531877,NA,-0.0984029790355581,NA,0.00153563895461983,NA,7,-185.729901091194,385.649311488648,1.30027228574909,0.0614924510193706,0.406658028285404,FALSE
0.305234459971405,NA,-5.68224408839099e-06,NA,NA,0.00148184532413541,NA,6,-186.918938612284,385.97976911646,1.63072991356103,0.0521271332906006,0.458785161576005,FALSE
0.889600869984828,-0.00364997257525469,NA,NA,NA,0.001480631720191,NA,6,-186.944490875137,386.030873642165,1.68183443926682,0.0508120404314177,0.509597202007422,FALSE
-0.161210949919966,NA,NA,-0.096562037211894,NA,0.0034131670179122,-9.6707966506939e-06,7,-185.936035897867,386.061581101995,1.71254189909678,0.0500378446911767,0.559635046698599,FALSE
-37.9149993670406,0.231336960116751,-0.000352686631090816,-0.0936526452390389,NA,0.00156875377868371,NA,8,-184.970359597366,386.184786991341,1.83574778844269,0.0470483910232644,0.606683437721864,FALSE
-40.864057203387,0.247466779396589,-0.000376442211707413,NA,NA,0.00151896356795946,NA,7,-186.067836737449,386.325182781158,1.97614357825978,0.0438589487050999,0.650542386426963,FALSE
-0.387629361019993,NA,NA,NA,NA,0.00331671129799225,-9.44805710129726e-06,6,-187.107150539714,386.356192971319,2.00715376842027,0.0431841564133623,0.693726542840326,FALSE
1.47487932601908,NA,-5.80614116309011e-06,-0.861969418227943,0.156896036656448,0.00151606495345225,NA,8,-185.362605053488,386.969277903586,2.62023870068771,0.0317829890828655,0.725509531923191,TRUE
2.07607567404395,-0.00373877705029371,NA,-0.862862403282047,0.157079227858656,0.00151485574466171,NA,8,-185.387422962141,387.018913720893,2.66987451799406,0.0310039093160401,0.756513441239231,TRUE
0.938517478998357,NA,NA,-1.02783211476487,0.191304568424816,0.0039734334343336,-1.2650806041662e-05,8,-185.442167821859,387.128403440329,2.77936423743023,0.0293522276764895,0.785865668915721,TRUE
0.490890834378111,NA,-6.02105870162043e-06,-0.0986889565095382,NA,0.0033569848528937,-9.2844194845867e-06,8,-185.550013089389,387.344093975387,2.99505477248869,0.0263514466881419,0.812217115603863,FALSE
1.11643431955155,-0.00388760847779709,NA,-0.0986970033672045,NA,0.00336042142936893,-9.30798025035494e-06,8,-185.574796751642,387.393661299895,3.04462209699642,0.0257063878117193,0.837923503415582,FALSE
-37.9874698510116,0.237422250470582,-0.000361461695568827,-0.901063966428171,0.16593071359578,0.00154759042590572,NA,9,-184.588116666969,387.481836050407,3.13279684750876,0.0245976802262533,0.862521183641835,TRUE
0.211363735461136,NA,-5.57310405711918e-06,NA,NA,0.0032617373074719,-9.07988866366864e-06,7,-186.772130603222,387.733770512704,3.38473130980583,0.0216863907103685,0.884207574352204,FALSE
0.784033370101296,-0.00357907717660247,NA,NA,NA,0.00326523100573945,-9.10379069768867e-06,7,-186.796910524813,387.783330355887,3.43429115298841,0.0211556071960155,0.905363181548219,FALSE
-37.4405593190838,0.227954660164296,-0.000347520075009982,-0.0939869622767308,NA,0.00326580845795183,-8.65879598559934e-06,9,-184.836059848448,387.977722413364,3.62868321046506,0.0191961350111616,0.924559316559381,FALSE
-40.4168655556611,0.244258258506531,-0.000371538519979103,NA,NA,0.00316873949820418,-8.41839785307073e-06,8,-185.941537532872,388.127142862355,3.77810365945635,0.0178142506048847,0.942373567164266,FALSE
1.48996769534026,NA,-5.6103002805272e-06,-0.982226647725156,0.181526246811556,0.00389230664380657,-1.21376521484338e-05,9,-185.106975656483,388.519554029435,4.17051482653585,0.0146405217891362,0.957014088953402,TRUE
2.07012735506239,-0.00360999767326023,NA,-0.983383965733643,0.181763922746035,0.00389637762355934,-1.21644907536707e-05,9,-185.130659338012,388.566921392492,4.21788218959307,0.0142978541662796,0.971311943119681,TRUE
-37.3645241245971,0.233765927572632,-0.00035580357376674,-1.01572600535154,0.18940164068212,0.00382223346442698,-1.16210300809865e-05,10,-184.35357970316,389.081309066183,4.73226986328439,0.0110553627928997,0.982367305912581,TRUE
-0.15652587961545,NA,NA,NA,NA,NA,NA,4,-191.694555203541,391.456450474422,7.10741127152312,0.00337145676937464,0.985738762681956,FALSE
