"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
1.5484158881115,-0.00566959130538245,NA,NA,NA,0.00189793916210166,NA,6,-252.533082307605,517.184308075126,0,0.0572965300965946,0.0572965300965946
0.611402847891395,NA,-8.54697795609759e-06,NA,NA,0.00189956428914335,NA,6,-252.542617236123,517.203377932162,0.0190698570359018,0.0567528080724752,0.11404933816907
0.907044234939591,-0.00561618930032024,NA,NA,NA,0.0168052143940057,-8.75694248038724e-05,7,-251.559574642319,517.276895763512,0.09258768838572,0.0547045135645911,0.168753851733661
-0.02130160871302,NA,-8.45996933555776e-06,NA,NA,0.0167942785754923,-8.7495912443409e-05,7,-251.570716137108,517.299178753089,0.114870677962244,0.0540984062523558,0.222852257986017
-0.285327175098894,NA,NA,NA,NA,0.00185695947216389,NA,5,-253.686091165364,517.456451993649,0.272143918522374,0.0500072555473423,0.272859513533359
-0.914964358363601,NA,NA,NA,NA,0.0168971689160131,-8.83485590186425e-05,6,-252.693940567176,517.506024594269,0.321716519142228,0.0487829958059205,0.32164250933928
-1.49209449654766,-0.00551237849328507,NA,1.50060365746435,-0.177808108876348,NA,NA,7,-251.843368959658,517.844484398189,0.660176323062842,0.0411882039545299,0.36283071329381
-2.40307281105285,NA,-8.28927302422966e-06,1.49964115076318,-0.177697966613169,NA,NA,7,-251.857703147296,517.873152773465,0.688844698338926,0.0406020158128985,0.403432729106708
-3.33952838911493,NA,NA,1.52644735981384,-0.180493378857991,NA,NA,6,-252.924030764618,517.966204989153,0.78189691402622,0.0387562335278006,0.442188962634509
-1.3195732414382,-0.00557477833744241,NA,1.35271037176962,-0.158490808242837,0.00146203170147478,NA,8,-251.001536979993,518.206176921904,1.02186884677747,0.0343741779569059,0.476563140591414
-2.23956904228644,NA,-8.39279158192313e-06,1.35151319746855,-0.158351081944297,0.0014639005470985,NA,8,-251.013713183151,518.23052932822,1.04622125309413,0.0339581688283121,0.510521309419727
-3.19038350743343,NA,NA,1.38135864885317,-0.161536872904212,0.00143600396482894,NA,7,-252.110779954631,518.379306388135,1.19499831300891,0.0315237398685795,0.542045049288306
1.65927061179471,-0.00550677147647238,NA,NA,NA,NA,NA,5,-254.16345591098,518.411181484882,1.22687340975597,0.0310253111556273,0.573070360443933
0.747956670953682,NA,-8.28873573492436e-06,NA,NA,NA,NA,5,-254.175762902909,518.43579546874,1.25148739361373,0.0306458228710987,0.603716183315032
-1.97169378548596,-0.00547647950554678,NA,1.33992503121262,-0.155304681223363,0.0160594241816686,-8.49766281629385e-05,9,-250.137660447828,518.529558183792,1.34525010866582,0.0292422625586765,0.632958445873709
-0.125205263427943,NA,NA,NA,NA,NA,NA,4,-255.249363743569,518.554828468905,1.37052039377909,0.0288751068197114,0.66183355269342
-2.87573781010592,NA,-8.23811458146097e-06,1.33878846035812,-0.155173096975233,0.0160494616929925,-8.49080464642226e-05,9,-250.151224333597,518.556685955329,1.3723778802032,0.0288483017097139,0.690681854403134
-3.82215712650101,NA,NA,1.36805481116434,-0.158260406979471,0.0163189185959272,-8.66362375477541e-05,8,-251.211562462753,518.626227887425,1.44191981229858,0.0278624570986742,0.718544311501808
1.63531620894041,-0.00571798235842136,NA,-0.0143065450639956,NA,0.00177600796183648,NA,7,-252.479692455928,519.117131390729,1.93282331560295,0.0217982220102731,0.740342533512081
0.690322543954213,NA,-8.62031595474641e-06,-0.0143016686495403,NA,0.00177768863339259,NA,7,-252.489261717902,519.136269914677,1.95196183955022,0.021590623977435,0.761933157489516
5.67291986069101,-0.0307336622484616,3.79544725645734e-05,NA,NA,0.00188985952496469,NA,7,-252.51407173699,519.185889952854,2.00158187772786,0.0210615504845604,0.782994707974077
5.84596493501758,-0.0356474774243813,4.547634802743e-05,NA,NA,0.0168666894667325,-8.79875042016301e-05,8,-251.5322115907,519.267526143319,2.08321806819265,0.0202191673053778,0.803213875279455
0.899298932687371,-0.00561298327944705,NA,0.000892280961692711,NA,0.0168669136934338,-8.78871944621977e-05,8,-251.55937923018,519.321861422279,2.13755334715222,0.0196772548296773,0.822891130109132
-0.0284769648389208,NA,-8.45511868168069e-06,0.000886572816468192,NA,0.0168556025908858,-8.78117633741847e-05,8,-251.570523239789,519.344149441496,2.15984136636996,0.0194591886354408,0.842350318744573
-0.226276628615072,NA,NA,-0.0118587688395056,NA,0.00175566004798769,NA,6,-253.649326304594,519.416796069104,2.23248799397743,0.0187650494558401,0.861115368200413
-0.942141197873336,NA,NA,0.00361520076968495,NA,0.0171472177308016,-8.96359806452088e-05,7,-252.690725229803,519.539196938479,2.35488886335224,0.0176510563850506,0.878766424585463
1.86928544372278,-0.00566168132676321,NA,-0.0376621689842992,NA,NA,NA,6,-253.748444616389,519.615032692694,2.4307246175681,0.0169942959657172,0.895760720551181
0.932778870609446,NA,-8.52555219703962e-06,-0.0376759147087845,NA,NA,NA,6,-253.760446364684,519.639036189283,2.45472811415675,0.016791553767125,0.912552274318306
