"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.560744498618042,NA,-1.04266936743838e-05,-0.0748422152741052,NA,0.0124157801813313,-5.23162381124132e-05,8,-1565.11058181457,3146.26538967336,0,0.150158141843088,0.150158141843088
1.75502058078569,-0.0070813005223755,NA,-0.074934733710726,NA,0.0124291263088803,-5.24046636075781e-05,8,-1565.13709196367,3146.31840997157,0.0530202982081391,0.146229728591606,0.296387870434694
0.986145099907082,NA,-1.05086694636842e-05,-0.0820686556079524,NA,0.00335390434541769,NA,7,-1566.43038764701,3146.89516276715,0.629773093788117,0.109596174619098,0.405984045053792
2.1901918226858,-0.00713599125195258,NA,-0.0821733715549926,NA,0.0033519253030795,NA,7,-1566.46158191111,3146.95755129536,0.692161622006552,0.106230175480762,0.512214220534555
-0.217063231336664,NA,-1.04111611011084e-05,0.300317537151178,-0.0435435261322911,0.0117670724525364,-4.86812462416721e-05,9,-1564.65097259023,3147.35724471964,1.09185504627703,0.0869872446380379,0.599201465172593
0.973475627447864,-0.00707138053833354,NA,0.301272450730929,-0.0436651385901333,0.0117785601150341,-4.87592572183514e-05,9,-1564.67483534154,3147.40497022224,1.13958054888235,0.0849360604350414,0.684137525607634
0.0309839561082118,NA,-1.04835441456174e-05,0.362361193633498,-0.051514526258682,0.0033313259088014,NA,8,-1565.77861021915,3147.60144648252,1.33605680915934,0.0769888505339299,0.761126376141564
1.22992603052768,-0.00711974473328021,NA,0.363420941251495,-0.051649544577665,0.00332928679525001,NA,8,-1565.806275333,3147.65677671023,1.39138703686694,0.0748881374334985,0.836014513575062
0.296510410098428,0.00156425108058559,-1.27262731408298e-05,-0.0748193468408759,NA,0.0124130819365332,-5.22980628112076e-05,9,-1565.10968460661,3148.2746687524,2.00927907903997,0.0549843983247357,0.890998911899798
0.580571937467495,0.0023996276919885,-1.40362751955537e-05,-0.0820296942953464,NA,0.00335459457332737,NA,8,-1566.4282787217,3148.90078348762,2.63539381426381,0.0402050299349016,0.9312039418347
-0.397340204248449,0.00106912328090174,-1.19828641728295e-05,0.300178864356987,-0.043525619510378,0.0117654899203869,-4.86702892708286e-05,10,-1564.65055376796,3149.36871663241,3.10332695905208,0.0318177890721561,0.963021730906856
-0.263894361322718,0.00174820406505869,-1.30535253956471e-05,0.362112789629525,-0.051482447598103,0.00333184284905342,NA,9,-1565.77749161281,3149.61028276479,3.34489309143419,0.0281977580206954,0.991219488927551
0.0142165497512531,NA,-1.00851568065926e-05,NA,NA,0.0162722548296154,-7.10846234226891e-05,7,-1570.00026236549,3154.03491220411,7.76952253074751,0.00308616047115333,0.994305649398704
1.16740217526273,-0.00684521922353469,NA,NA,NA,0.0162900572717637,-7.1194286429643e-05,7,-1570.03923881623,3154.1128651056,7.84747543224194,0.00296818691943226,0.997273836318137
-0.713596769236303,0.00431146789168346,-1.64238798562824e-05,NA,NA,0.0162615229708455,-7.10184449123363e-05,8,-1569.99341935627,3156.03106475677,9.76567508341031,0.00113752116240644,0.998411357480543
0.538745295328151,NA,-1.01545578592802e-05,NA,NA,0.00404166511349992,NA,6,-1572.51372594803,3157.05323458483,10.7878449114728,0.000682335751486681,0.99909369323203
1.70002840785746,-0.0068903743887464,NA,NA,NA,0.00404059062107612,NA,6,-1572.56088155182,3157.1475457924,10.8821561190421,0.000650906650000156,0.99974459988203
-0.450594787738326,0.00585682187874042,-1.87652233532213e-05,NA,NA,0.00404255355991322,NA,7,-1572.5011070647,3159.03660160254,12.7712119291796,0.000253113582856922,0.999997713464887
-0.622111353816052,NA,NA,-0.069148710976907,NA,0.0129871632568424,-5.53973739185356e-05,7,-1578.22414204729,3170.48267156772,24.2172818943586,8.27623738061849e-07,0.999998541088625
-0.1810790053222,NA,NA,-0.0768128938251617,NA,0.00339200764353387,NA,6,-1579.710454702,3171.44669209276,25.1813024194057,5.1109136257274e-07,0.999999052179988
-1.43528701974529,NA,NA,0.323918300105492,-0.0456234960548857,0.0123085426634402,-5.1596403038297e-05,8,-1577.71670793723,3171.47764191869,25.2122522453319,5.03243150042558e-07,0.999999555423138
-1.18009456156663,NA,NA,0.389381387323474,-0.0540390586752476,0.00336798964690067,NA,7,-1578.98911075223,3172.0126089776,25.7472193042381,3.85133459986217e-07,0.999999940556598
-1.09322371720077,NA,NA,NA,NA,0.0165618252847083,-7.281238243566e-05,6,-1582.41913832552,3176.8640593398,30.5986696664445,3.40511818903909e-08,0.999999974607779
-0.563718093150471,NA,NA,NA,NA,0.00403443288400373,NA,5,-1585.06777528441,3180.15396112421,33.8885714508492,6.57262864221314e-09,0.999999981180408
1.5033588398459,NA,-1.0629533946043e-05,-0.132327848597162,NA,NA,NA,6,-1584.51473780086,3181.05525829049,34.7898686171361,4.18817579112109e-09,0.999999985368584
2.72241540449001,-0.00722238860644378,NA,-0.132409980820523,NA,NA,NA,6,-1584.5264979146,3181.07877851797,34.8133888446105,4.13921084843454e-09,0.999999989507795
0.365873317347166,NA,-1.05991288003722e-05,0.395436866229173,-0.0611276249644671,NA,NA,7,-1583.60851063456,3181.25140874226,34.9860190689001,3.79691935239801e-09,0.999999993304714
1.57933297979351,-0.00720267914573732,NA,0.396482127430137,-0.0612582457237911,NA,NA,7,-1583.61624695002,3181.26688137317,35.001491699812,3.76765851798934e-09,0.999999997072373
1.74234173892957,-0.00141444094732691,-8.55000745555618e-06,-0.132345183096889,NA,NA,NA,7,-1584.51399647712,3183.06238042738,36.796990754025,1.53526683320704e-09,0.999999998607639
0.72857324276764,-0.00215086888724671,-7.43689768968556e-06,0.395740353593048,-0.0611658195271537,NA,NA,8,-1583.60679800915,3183.25782206253,36.9924323891719,1.39233665296603e-09,0.999999999999976
0.327898729052318,NA,NA,-0.127397507940647,NA,NA,NA,5,-1598.30368410175,3206.62577875888,60.3603890855215,1.17342931231178e-14,0.999999999999988
-0.857949231969144,NA,NA,0.424420609768175,-0.063915390832015,NA,NA,6,-1597.30719032292,3206.6401633346,60.3747736612427,1.16501994844706e-14,0.999999999999999
0.873406898733987,NA,-1.00171895299139e-05,NA,NA,NA,NA,5,-1602.27712712949,3214.57266481436,68.3072751410059,2.20705192874637e-16,1
2.01955703505959,-0.00679912199676407,NA,NA,NA,NA,NA,5,-1602.31253668469,3214.64348392477,68.3780942514081,2.13026865506656e-16,1
0.273422724227493,0.00355257084014487,-1.52409439234172e-05,NA,NA,NA,NA,6,-1602.27239987443,3216.57058243764,70.3051927642778,8.12774841490283e-17,1
-0.21450923183802,NA,NA,NA,NA,NA,NA,4,-1614.8365326946,3237.68533532784,91.4199456544857,2.11329399306411e-21,1
