"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
1.09550752237205,-0.00356511721529004,NA,-0.209327318275856,NA,0.0262813554066042,-0.000144970421336808,8,-1459.33130523658,2934.68559897892,0,0.215755633532146,0.215755633532146
0.494923324481362,-0.00354554488367235,NA,0.0793259959347279,-0.033445738201429,0.0256818399245987,-0.000141560355496012,9,-1458.38123720493,2934.79121463019,0.105615651275457,0.204657656598121,0.420413290130268
0.486967458349932,NA,-5.17511249341738e-06,-0.209323232835524,NA,0.0262770795028434,-0.000144943102088897,8,-1459.4264708577,2934.87593022114,0.190331242221873,0.196169841035523,0.616583131165791
-0.109738691895259,NA,-5.14523741022805e-06,0.0789901486656507,-0.0334062930846017,0.0256783234118042,-0.000141537338857911,9,-1458.47870099929,2934.98614221893,0.300543240013667,0.185652161049418,0.802235292215209
4.18434082964025,-0.0218142205925183,2.67248412984615e-05,-0.209264958121784,NA,0.0263081083590389,-0.000145132171357088,9,-1459.10876296487,2936.24626615008,1.56066717116164,0.0988706920451264,0.901105984260335
3.68306622804197,-0.0224094478900286,2.76254219443855e-05,0.0816847898180526,-0.0337115695810719,0.0257047580822009,-0.000141700625641387,10,-1458.14350790848,2936.32214836247,1.63654938355694,0.0951897006250476,0.996295684885383
-0.702573451919974,NA,NA,0.0904885095090887,-0.0345397160367718,0.0257528325033502,-0.000141836001302247,8,-1464.08287286112,2944.18873422798,9.50313524906232,0.00186372806264266,0.998159412948025
-0.0890577701851673,NA,NA,-0.207596022651541,NA,0.0263723246344424,-0.000145358881464661,7,-1465.09792281228,2944.21372271953,9.52812374061841,0.00184058705193931,0.999999999999965
1.14858268038015,-0.00360128254058689,NA,0.290848991985034,-0.0601902982347744,0.00110882247482324,NA,8,-1489.74596637549,2995.51492125672,60.8293222778011,1.3336523749558e-14,0.999999999999978
0.535096490138546,NA,-5.23301059934421e-06,0.290457500764183,-0.0601442423118422,0.00110929229388331,NA,8,-1489.83184827754,2995.68668506082,61.001086081902,1.2238962568163e-14,0.99999999999999
3.86673424535503,-0.0196822186415466,2.35518867019832e-05,0.293034781018448,-0.0604392450894809,0.00110756164577543,NA,9,-1489.57303173441,2997.17480368917,62.4892047102517,5.81572352313839e-15,0.999999999999996
2.27944122362823,-0.00363934977568376,NA,-0.229475978450474,NA,0.00112272647122907,NA,7,-1492.84812220168,2999.71412149833,65.0285225194116,1.63379625420513e-15,0.999999999999998
1.65892628898428,NA,-5.29122533958445e-06,-0.229470236702638,NA,0.00112317798810147,NA,7,-1492.92908517324,2999.87604744146,65.1904484625434,1.50673238964187e-15,0.999999999999999
4.79450296332864,-0.0184933758668083,2.17547931829711e-05,-0.229444906940036,NA,0.00112161166089987,NA,8,-1492.7005292941,3001.42404709394,66.738448115022,6.9485193410278e-16,1
-0.0661011636496545,NA,NA,0.302460441499391,-0.0613375409275978,0.00113265250091174,NA,7,-1495.61914796251,3005.25617302,70.5705740410799,1.02271988205838e-16,1
1.31308040858333,-0.00367842652637765,NA,0.287616902659504,-0.0618017098435966,NA,NA,7,-1496.29930377981,3006.61648465459,71.9308856756711,5.18046543780299e-17,1
0.686492384054947,NA,-5.34497978434364e-06,0.287216370564336,-0.0617554110527927,NA,NA,7,-1496.39060626123,3006.79908961743,72.1134906385146,4.72842621799515e-17,1
4.13102390842964,-0.0203514804110698,2.44203758216144e-05,0.289891679394425,-0.0620585040894026,NA,NA,8,-1496.11239787898,3008.2477842637,73.5621852847835,2.29158816846334e-17,1
1.07345274105668,NA,NA,-0.227762948780156,NA,0.00114711615922253,NA,6,-1498.84709210799,3009.70758989743,75.0219909185112,1.10444426810918e-17,1
2.4766336321977,-0.00371825649434129,NA,-0.246858956082172,NA,NA,NA,6,-1499.56170683698,3011.13681935541,76.4512203764903,5.40493620292323e-18,1
1.84271468572762,NA,-5.40580857729837e-06,-0.246859905397507,NA,NA,NA,6,-1499.64793663924,3011.30927895994,76.6236799810217,4.95839869772588e-18,1
5.08860580487161,-0.0191463435417335,2.25967588882627e-05,-0.246809069331188,NA,NA,NA,7,-1499.40161250463,3012.82110210422,78.1355031253065,2.32837656908755e-18,1
0.0752630157072278,NA,NA,0.299489656412544,-0.0630167590901093,NA,NA,6,-1502.47251849219,3016.95844266584,82.2728436869224,2.9419895949757e-19,1
1.24827615478865,NA,NA,-0.245478576955488,NA,NA,NA,5,-1505.87125380559,3021.75208157001,87.0664825910912,2.67741486495266e-20,1
-0.567652897728938,-0.00288735645408386,NA,NA,NA,0.0373494141897482,-0.000198560319713166,7,-1585.66705461889,3185.35198633276,250.666387353844,7.9881779524178e-56,1
-1.06128578199851,NA,-4.18423079971348e-06,NA,NA,0.0373459526613253,-0.000198538336201679,7,-1585.74817810492,3185.51423330481,250.828634325897,7.3657376920142e-56,1
2.71655177145917,-0.0222943157923785,2.84322488620001e-05,NA,NA,0.0373739777181046,-0.000198713139274733,8,-1585.41245761751,3186.84790374076,252.162304761841,3.78105846933109e-56,1
-1.51763670231729,NA,NA,NA,NA,0.0373596656789622,-0.000198582548351991,6,-1589.60485668966,3191.22311906078,256.537520081868,4.24177333738912e-57,1
0.889414714942967,-0.00290940828851275,NA,NA,NA,0.00313175974498725,NA,6,-1647.62892774106,3307.27126116357,372.585662184655,2.67925211822341e-82,1
0.392985297918335,NA,-4.2266822584536e-06,NA,NA,0.00313208391710314,NA,6,-1647.69346292224,3307.40033152593,372.714732547015,2.51180725015017e-82,1
