"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
1.94923598723189,NA,NA,-1.29607184592479,0.234732057968026,0.00735148939478475,-3.00092617531206e-05,8,-31.1480154913988,78.3259375248537,0,0.405070405484152,0.405070405484152,TRUE
2.08640105999775,NA,-1.32461410570036e-06,-1.2836560326214,0.232139227118759,0.00734339974259081,-2.99441382926115e-05,9,-30.6382423391697,79.313875621422,0.987938096568257,0.247173827560864,0.652244233045016,TRUE
2.23830703083093,-0.000898820118155067,NA,-1.28395391460921,0.232194695326193,0.0073437546113635,-2.99471044964139e-05,9,-30.657911467757,79.3532138785967,1.02727635374293,0.242359634461133,0.894603867506149,TRUE
-0.382642399110819,0.0143512883816455,-2.20535268406911e-05,-1.28284982904057,0.232078875443909,0.00734030821107701,-2.99175400410874e-05,10,-30.487204350502,81.0201182376755,2.69418071282178,0.105316545735543,0.999920413241692,TRUE
0.582774070496481,NA,NA,-0.156434455636822,NA,0.00716845216933685,-2.88544362948902e-05,7,-41.7559366170444,97.5351290480423,19.2091915231886,2.73091117458215e-05,0.999947722353438,FALSE
0.768875249583073,NA,-1.61947345725295e-06,-0.15664699811955,NA,0.00716101761870825,-2.87901379766871e-05,8,-40.9807847234479,97.9914759889518,19.6655384640981,2.17376752039194e-05,0.999969460028642,FALSE
0.955415814807855,-0.00110247395658638,NA,-0.156683447193172,NA,0.00716137176149974,-2.87932223006169e-05,8,-41.0057777756865,98.0414620934291,19.7155245685753,2.12011173906275e-05,0.999990661146032,FALSE
-1.74927470568535,0.0146388080653915,-2.2764320099996e-05,-0.156113213986195,NA,0.00715797055446906,-2.8763504336125e-05,9,-40.8219059193907,99.6812027818641,21.3552652570103,9.33885396765633e-06,1,FALSE
2.02352058844325,NA,NA,-1.11816992413952,0.200000786262251,0.00118939658161121,NA,7,-71.2995454470201,156.622346707994,78.29640918314,4.03349278264464e-18,1,TRUE
2.18567341167636,NA,-1.56957726619293e-06,-1.10380439902493,0.196992123176904,0.00119575547365875,NA,8,-70.5707881406415,157.171482823339,78.8455452984854,3.06505231686844e-18,1,TRUE
2.36523070809844,-0.00106364131900025,NA,-1.10414864203691,0.197056175063992,0.00119544231253028,NA,8,-70.600618840439,157.231144222934,78.9052066980803,2.97496995138009e-18,1,TRUE
-0.945322185312293,0.0182007831221831,-2.7861890643463e-05,-1.10311219270226,0.196985578915518,0.00119880936550563,NA,9,-70.3248503263585,158.6870915958,80.3611540709459,1.43657276444656e-18,1,TRUE
0.850042907136181,NA,NA,-0.147447193224572,NA,0.00123576902281463,NA,6,-78.9046000941762,169.826638427921,91.5007009030669,5.4752728772764e-21,1,FALSE
1.05682379322988,NA,-1.80544713532609e-06,-0.147721514867964,NA,0.00124231468369436,NA,7,-77.9270232575363,169.877302329026,91.5513648041724,5.33831555731722e-21,1,FALSE
1.26406309846461,-0.00122681729719163,NA,-0.147761375721768,NA,0.00124198680651716,NA,7,-77.9618436743458,169.946943162645,91.6210056377913,5.15563219758696e-21,1,FALSE
-2.07537780962277,0.0182080820877495,-2.81089861979078e-05,-0.147050599349511,NA,0.0012453861920722,NA,8,-77.6787846386815,171.387475819419,93.0615382945653,2.5088473368258e-21,1,FALSE
0.225717303540355,NA,NA,NA,NA,0.00671196115480611,-2.64613318786139e-05,6,-94.6559075623882,201.329253364345,123.003315839491,7.90132366370486e-28,1,FALSE
0.398264463272639,NA,-1.50536434304948e-06,NA,NA,0.00670444639375622,-2.63981222329026e-05,7,-93.9905738570887,202.004403528131,123.678466003277,5.63758180682584e-28,1,FALSE
0.564132376527148,-0.00100271627673745,NA,NA,NA,0.0067048384313943,-2.64018087243372e-05,7,-94.0395071977891,202.102270209532,123.776332684678,5.36835685257225e-28,1,FALSE
-5.13055595405893,0.0321595269123575,-4.79626259416154e-05,NA,NA,0.00670108178903791,-2.63570774243752e-05,8,-93.2287477334794,202.487402009015,124.161464484161,4.42803524978249e-28,1,FALSE
2.46361173794523,NA,NA,-1.37965561713852,0.252882808679246,NA,NA,6,-122.697590620761,257.41261948109,179.086681956236,5.24024553658076e-40,1,TRUE
2.56931266898287,NA,-1.01070398409845e-06,-1.37113263188633,0.251088340386476,NA,NA,7,-122.389976124387,258.803208062727,180.477270537873,2.61450311098718e-40,1,TRUE
2.68583316538076,-0.000687913625927114,NA,-1.37127231206157,0.251112584749851,NA,NA,7,-122.399774911457,258.822805636867,180.496868112014,2.58900926010091e-40,1,TRUE
1.00436855892197,0.00910263357735529,-1.41635091954349e-05,-1.37115223488854,0.251161019546856,NA,NA,8,-122.327956493935,260.685819529926,182.359882005072,1.01996501831992e-40,1,TRUE
0.490986004521486,NA,NA,NA,NA,0.00126944277290227,NA,5,-125.366686628964,260.745826558053,182.419889033199,9.89817018118343e-41,1,FALSE
0.682381802117143,NA,-1.67644584870399e-06,NA,NA,0.00127563232790634,NA,6,-124.529783409869,261.077005059307,182.751067534453,8.38765229279326e-41,1,FALSE
0.867743508366817,-0.00111844050391123,NA,NA,NA,0.00127522819419873,NA,6,-124.588740129291,261.194918498151,182.868980973297,7.9074388248692e-41,1,FALSE
-5.23149072344257,0.0343994646844398,-5.13748157225983e-05,NA,NA,0.00128114703542448,NA,7,-123.649367175645,261.321990165244,182.99605264039,7.42066077373438e-41,1,FALSE
0.986168396927696,NA,NA,-0.152483930995843,NA,NA,NA,5,-134.668289084519,279.349031469162,201.023093944308,9.03483648832019e-45,1,FALSE
1.13393472149236,NA,-1.28577720218175e-06,-0.152721596090501,NA,NA,NA,6,-134.161418552472,280.340275344513,202.014337819659,5.50394929732503e-45,1,FALSE
1.28315791321597,-0.000878584651128527,NA,-0.152751327986367,NA,NA,NA,6,-134.173629169649,280.364696578866,202.038759054012,5.43715133164753e-45,1,FALSE
-0.359688716063917,0.00868559334032207,-1.3836601140279e-05,-0.152396841190562,NA,NA,NA,7,-134.104273225854,282.231802265661,203.905864740807,2.13764002412511e-45,1,FALSE
0.61850304389386,NA,NA,NA,NA,NA,NA,4,-183.048688432134,374.105677341546,295.779739816693,2.39759643468478e-65,1,FALSE
0.748190580349252,NA,-1.13273938341196e-06,NA,NA,NA,NA,5,-182.657590624609,375.327634549342,297.001697024489,1.30146186743331e-65,1,FALSE
0.872651533791295,-0.000753444941352823,NA,NA,NA,NA,NA,5,-182.687048710117,375.386550720358,297.060613195505,1.26368247866277e-65,1,FALSE
-3.57868248670191,0.0251773376733336,-3.75187708894926e-05,NA,NA,NA,NA,6,-182.180367801006,376.378173841579,298.052236316726,7.69679180211775e-66,1,FALSE
