"(Intercept)","CO2","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.315901289140284,-0.00353193056752256,0.143916833946037,-0.00162392957873813,0.00429164195554171,-4.92548075551843e-06,NA,NA,9,-453.780180783106,925.673640357904,0,0.496203609911338,0.496203609911338,FALSE
0.51799508834395,-0.00338880077206365,0.143841129355024,-0.00162355060309413,0.00440759021618537,-5.07146325312638e-06,-0.0120566048793844,NA,10,-453.435698516381,927.009936075584,1.33629571767972,0.254382359507947,0.750585969419285,FALSE
3.22571272527068,-0.0034069522278034,0.144021901906349,-0.00162459732528254,0.00438156792177446,-5.03870491812339e-06,-0.251708810552501,0.00531161037923961,11,-453.328496008932,928.823343624669,3.14970326676473,0.102733135956542,0.853319105375827,TRUE
0.701657136518513,-0.00361809915522618,0.143837481809286,-0.00162280847988831,0.00159933874772796,NA,NA,NA,8,-456.744765812503,929.580097662742,3.90645730483755,0.0703693426028396,0.923688447978666,FALSE
0.858884343060953,-0.00351356117668678,0.143776346271028,-0.00162250521807781,0.00162588139879619,NA,-0.00888837318123761,NA,9,-456.556785168276,931.226849128245,5.55320877034137,0.0308884386810442,0.954576886659711,FALSE
-0.538463405853287,NA,0.127940221521482,-0.00156564393783987,0.00437564275388451,-5.11105635731808e-06,NA,NA,8,-458.370084973006,932.830735983748,7.15709562584414,0.0138521233786863,0.968429010038397,FALSE
4.05933844015016,-0.00353368403746558,0.14398919091153,-0.00162375588928265,0.00161629097781908,NA,-0.292419680188269,0.00628375455043994,10,-456.407182246509,932.952903535839,7.27926317793492,0.0130313078377448,0.981460317876142,TRUE
-0.181416055614862,NA,0.12881123485633,-0.00156862438437008,0.00454493322119364,-5.31937439481062e-06,-0.0181924649946106,NA,9,-457.571092068355,933.255462928404,7.58182257049975,0.0112018065129669,0.992662124389109,FALSE
1.97549795660484,NA,0.12889301075258,-0.00156921440987362,0.00452469849052713,-5.29411254449444e-06,-0.209393104426895,0.00423722540870866,10,-457.503100299513,935.144739641847,9.47109928394286,0.00435548819703145,0.99701761258614,TRUE
-0.159356441687824,NA,0.12744971654059,-0.00156302313516768,0.00158148711244015,NA,NA,NA,7,-461.551897514099,937.174191005572,11.5005506476675,0.00157887255969113,0.998596485145831,FALSE
0.150353615798211,NA,0.128157443873007,-0.0015654310883082,0.00162732710205812,NA,-0.0151228610966912,NA,8,-460.998266849057,938.08709973585,12.4134593779457,0.00100025669031123,0.999596741836142,FALSE
2.80634148411378,NA,0.128262150630624,-0.00156618358260547,0.00161941559278668,NA,-0.250758747106884,0.00522169594010524,9,-460.89534544648,939.903969684653,14.2303293267487,0.000403258163857617,1,TRUE
10.3569466110261,-0.00342038243308753,0.143053073031906,-0.00161694174146582,NA,NA,-0.855690732525273,0.0196468808073045,9,-506.997477065851,1032.10823292339,106.434592565491,3.83426214663815e-24,1,TRUE
0.346653499869348,-0.00335650410379156,0.14236338695396,-0.00161263061621513,NA,NA,0.0313074870374052,NA,8,-508.351384507446,1032.79333505263,107.119694694723,2.72216073239085e-24,1,FALSE
0.910110766814423,-0.00293846685375995,0.142012453584078,-0.00161115522930403,NA,NA,NA,NA,7,-510.642387798188,1035.35517157375,109.681531215844,7.56167543702362e-25,1,FALSE
9.08416219076328,NA,0.127784903941966,-0.00156086292910952,NA,NA,-0.809116047871113,0.0184630480595515,8,-511.360112949657,1038.81079193705,113.137151579147,1.3435059833807e-25,1,TRUE
-0.31017513241845,NA,0.127398452255592,-0.00155783109386251,NA,NA,0.0245195247812231,NA,7,-512.550851972239,1039.17209992185,113.498459563946,1.12145686262647e-25,1,FALSE
0.209190294687749,NA,0.128615004218276,-0.00156206309216128,NA,NA,NA,NA,6,-513.984136184978,1040.02103618905,114.347395831147,7.33564666772471e-26,1,FALSE
1.00535174342068,-0.00240870295786447,0.0535026048835023,NA,0.00428440507778739,-4.82201458527133e-06,NA,NA,8,-518.731576824432,1053.5537196866,127.880079328695,8.4499379643276e-29,1,FALSE
1.25229662408903,-0.00222377771849268,0.0534044484953704,NA,0.0044554012810594,-5.0464826710616e-06,-0.0150560365297424,NA,9,-518.210382334251,1054.5340434602,128.860403102291,5.17581706188993e-29,1,FALSE
0.393303323040108,NA,0.0449848647643985,NA,0.00432558608955417,-4.91309963091575e-06,NA,NA,7,-520.25001670589,1054.57042938915,128.896789031248,5.08250499124898e-29,1,FALSE
0.747067467018654,NA,0.0456654575869936,NA,0.00452654415773581,-5.17321449457962e-06,-0.0181278396378821,NA,8,-519.482973321058,1055.05651267985,129.382872321948,3.98589788566937e-29,1,FALSE
4.37802221444157,-0.0022442515373149,0.0535463887856426,NA,0.00443280534891987,-5.02065326828294e-06,-0.291590028967689,0.0061255394485075,10,-518.067373846153,1056.27328673513,130.599646377223,2.1692371795257e-29,1,TRUE
3.60835448599859,NA,0.0457345721700035,NA,0.00450621070963226,-5.1502148772962e-06,-0.271682668763806,0.00561606254164107,9,-519.36309638801,1056.83947156771,131.165831209808,1.63441208604814e-29,1,TRUE
1.37979429577224,-0.00248761416595426,0.0534944616287992,NA,0.00164997338813315,NA,NA,NA,7,-521.586529485835,1057.24345494904,131.569814591139,1.3354809225893e-29,1,FALSE
