"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","pre","pre^2","tmx","tmx^2"
"BCI","BCI.JCO10N",3.98,1978,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",23.957043776408,0.10181057732407,0.0106943016679204,38.231188178983,"15/06/1978",335.415,-24.9128389794237,263.8835,69634.50157225,28.5,812.25
"BCI","BCI.JCO10N",8.49,1979,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",25.7073074849044,0.121429321648869,0.0196187443247992,68.2712942573381,"15/06/1979",336.85,2.70516705709174,303.94,92379.5236,29,841
"BCI","BCI.JCO10N",2.63,1980,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",26.6875445511169,0.133308580958811,0.0118792593099424,40.3375596185315,"15/06/1980",338.768333333333,-27.6246882147053,282.05,79552.2025,29,841
"BCI","BCI.JCO10N",7.78,1981,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",28.824896367244,0.161485252367037,0.0281766714082253,93.1871908197674,"15/06/1981",340.109166666667,22.8909161019466,439.874,193489.135876,29.3000011444092,858.49006706238
"BCI","BCI.JCO10N",3.44,1982,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",30.4706421538546,0.185353746843866,0.0238684944768295,76.643380335945,"15/06/1982",341.444166666667,4.11578227663138,249.257333333333,62129.2182204445,28.8000011444092,829.440065917971
"BCI","BCI.JCO10N",5.59,1983,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",32.4893247247184,0.217277489301538,0.031923742457672,99.8211124728878,"15/06/1983",343.063333333333,25.2004225030283,330.2,109032.04,29.8999996185303,894.009977188112
"BCI","BCI.JCO10N",5.69,1984,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",33.9683973287032,0.242556912820842,0.0252794235193033,77.2013376578718,"15/06/1984",344.679166666667,0.648294410413286,449.875,202387.515625,29.6000003814697,876.160022583006
"BCI","BCI.JCO10N",5.29,1985,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",35.5335886328834,0.27108131806062,0.028524405239778,85.4386784483321,"15/06/1985",346.113333333333,7.12007384868249,250.748333333333,62874.7266694444,28.5,812.25
"BCI","BCI.JCO10N",3.83,1986,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",36.7315092319003,0.294162708573011,0.0230813905123911,67.9902298669172,"15/06/1986",347.4125,-11.9342877447132,285.327,81411.496929,28.6000003814697,817.960021820067
"BCI","BCI.JCO10N",4.75,1987,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",38.1026013000105,0.321929678451677,0.0277669698786666,80.585350807441,"15/06/1987",349.209166666667,-0.796226662872598,327.554333333333,107291.841285444,29.1000003814697,846.810022201537
"BCI","BCI.JCO10N",3.96,1988,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",38.7989701933625,0.336589501604783,0.0146598231531061,42.0595342481356,"15/06/1988",351.5525,-40.6324135944341,319.606333333333,102148.208306778,29.8000011444092,888.04006820679
"BCI","BCI.JCO10N",5.64,1989,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",40.3709595339281,0.37107820696069,0.0344887053559067,97.7461673565219,"15/06/1989",353.125833333333,13.9066441852455,275.314833333333,75798.2574533611,28.2000007629395,795.240043029788
"BCI","BCI.JCO10N",3.35,1990,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",40.9996053809217,0.38541648298638,0.0143382760256898,40.175682504336,"15/06/1990",354.393333333333,-44.6119070083304,304.2075,92542.20305625,29.3000011444092,858.49006706238
"BCI","BCI.JCO10N",9.38,1991,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",43.1266304546619,0.436272547234373,0.0508560642479929,140.538057996687,"15/06/1991",355.601666666667,55.0527328546341,300.161,90096.625921,29.8000011444092,888.04006820679
"BCI","BCI.JCO10N",6.66,1992,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",44.3886011340803,0.46817370574775,0.0319011585133773,86.7406739950738,"15/06/1992",356.4475,0.859942941232063,366.536166666667,134348.761474694,29.5,870.25
"BCI","BCI.JCO10N",9.09,1993,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",45.9513156527112,0.509484230595702,0.0413105248479522,110.878978082628,"15/06/1993",357.11,24.9441701829498,333.9895,111548.98611025,29.3000011444092,858.49006706238
"BCI","BCI.JCO10N",7.98,1994,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",47.3551112405338,0.548316525617769,0.0388322950220671,102.873925750924,"15/06/1994",358.831666666667,17.2423859545637,300.0815,90048.90664225,29.7000007629395,882.090045318607
"BCI","BCI.JCO10N",9.95,1995,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",48.7829144369558,0.589503296569391,0.0411867709516217,107.808605951343,"15/06/1995",360.810833333333,22.828149572168,265.971,70740.572841,29.5,870.25
"BCI","BCI.JCO10N",5.05,1996,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",49.9615080051408,0.624797651231149,0.0352943546617583,91.4042779032652,"15/06/1996",362.618333333333,7.39236998034849,351.302833333333,123413.680708028,29.2000007629395,852.640044555667
"BCI","BCI.JCO10N",2.94,1997,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",50.3858376965554,0.637793693533999,0.0129960423028491,33.442535155257,"15/06/1997",363.735,-49.3254245931396,210.441166666667,44285.4846280278,28.1000003814697,789.610021438597
"BCI","BCI.JCO10N",7.24,1998,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",51.6461777430264,0.677302234007475,0.039508540473477,100.998304374375,"15/06/1998",366.705,19.7054970209798,292.5375,85578.18890625,29.8999996185303,894.009977188112
"BCI","BCI.JCO10N",8.38,1999,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",52.8880345601154,0.717568270101828,0.0402660360943523,101.957659659944,"15/06/1999",368.3725,22.3319022189991,379.110833333333,143725.023950694,28.7000007629395,823.690043792728
"BCI","BCI.JCO10N",3.88,2000,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",53.4152438805953,0.735066342917725,0.0174980728158968,44.0169168663142,"15/06/2000",369.565833333333,-33.7810663253113,263.1545,69250.29087025,28.8999996185303,835.209977951051
"BCI","BCI.JCO10N",3.92,2001,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",54.2386327395807,0.762878639665163,0.0278122967474385,69.6184806717383,"15/06/2001",371.1325,-6.21410478976557,297.392666666667,88442.3981871111,29.3000011444092,858.49006706238
"BCI","BCI.JCO10N",4.2,2002,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",54.8536468468994,0.784039040192888,0.0211604005277247,52.6949474846874,"15/06/2002",373.278333333333,-21.0517370290619,278.980166666667,77829.9333933611,29.8999996185303,894.009977188112
"BCI","BCI.JCO10N",8.36,2003,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",56.2451228927062,0.833141437898025,0.0491023977051369,121.415704884833,"15/06/2003",375.809166666667,49.8613874946801,329.563166666667,108611.880823361,29.3000011444092,858.49006706238
"BCI","BCI.JCO10N",2.72,2004,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",56.9244600241811,0.857735193699848,0.0245937558018229,60.3816462871155,"15/06/2004",377.553333333333,-8.88767162720288,316.898166666667,100424.448036694,29.3999996185303,864.359977569582
"BCI","BCI.JCO10N",3.17,2005,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",57.4703463290638,0.877794535074258,0.0200593413744106,49.0454120720406,"15/06/2005",379.788333333333,-17.8621915614342,271.348166666667,73629.8275533611,28.6000003814697,817.960021820067
"BCI","BCI.JCO10N",4.88,2006,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",58.1870173899384,0.90453263413195,0.0267380990576919,65.1003072416274,"15/06/2006",381.895833333333,0.612056065941147,303.562,92149.887844,29.1000003814697,846.810022201537
"BCI","BCI.JCO10N",5.88,2007,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",58.9834262111113,0.934784410190585,0.0302517760586346,73.2898811150521,"15/06/2007",383.800833333333,11.2572350092981,330.299,109097.429401,28.8999996185303,835.209977951051
"BCI","BCI.JCO10N",2.45,2008,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",59.3977313760701,0.95074692873492,0.0159625185443355,38.5205794345434,"15/06/2008",385.546666666667,-21.0405715484375,273.615333333333,74865.3506351111,28.3000011444092,800.890064773562
"BCI","BCI.JCO10S",7.47,1975,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",20.5133995081035,0.0689706515271628,0.0104778714750259,40.5192389785753,"15/06/1975",331.166363636364,-4.44997597448135,337.449833333333,113872.390016694,28.7000007629395,823.690043792728
"BCI","BCI.JCO10S",5.94,1976,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",21.652247704135,0.0790059367789383,0.0100352852517755,37.7150328551474,"15/06/1976",332.055,-10.9161382891239,245.0395,60044.35656025,28.1000003814697,789.610021438597
"BCI","BCI.JCO10S",7.19,1977,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",22.9186056703508,0.0911162756561494,0.0121103388772111,44.3299577563436,"15/06/1977",333.8375,-7.95702976335961,376.4835,141739.82577225,28.8000011444092,829.440065917971
"BCI","BCI.JCO10S",6.13,1978,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",23.957043776408,0.10181057732407,0.0106943016679204,38.231188178983,"15/06/1978",335.415,-17.6887996623978,263.8835,69634.50157225,28.5,812.25
"BCI","BCI.JCO10S",8.58,1979,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",25.7073074849044,0.121429321648869,0.0196187443247992,68.2712942573381,"15/06/1979",336.85,8.77305239233286,303.94,92379.5236,29,841
"BCI","BCI.JCO10S",6.94,1980,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",26.6875445511169,0.133308580958811,0.0118792593099424,40.3375596185315,"15/06/1980",338.768333333333,-22.6380130716877,282.05,79552.2025,29,841
"BCI","BCI.JCO10S",13.12,1981,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",28.824896367244,0.161485252367037,0.0281766714082253,93.1871908197674,"15/06/1981",340.109166666667,26.8892302285657,439.874,193489.135876,29.3000011444092,858.49006706238
"BCI","BCI.JCO10S",12.68,1982,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",30.4706421538546,0.185353746843866,0.0238684944768295,76.643380335945,"15/06/1982",341.444166666667,7.22973111391883,249.257333333333,62129.2182204445,28.8000011444092,829.440065917971
"BCI","BCI.JCO10S",14.21,1983,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",32.4893247247184,0.217277489301538,0.031923742457672,99.8211124728878,"15/06/1983",343.063333333333,27.5375171371202,330.2,109032.04,29.8999996185303,894.009977188112
"BCI","BCI.JCO10S",8.83,1984,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",33.9683973287032,0.242556912820842,0.0252794235193033,77.2013376578718,"15/06/1984",344.679166666667,2.31290449658151,449.875,202387.515625,29.6000003814697,876.160022583006
"BCI","BCI.JCO10S",10.09,1985,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",35.5335886328834,0.27108131806062,0.028524405239778,85.4386784483321,"15/06/1985",346.113333333333,8.20953390896172,250.748333333333,62874.7266694444,28.5,812.25
"BCI","BCI.JCO10S",7.95,1986,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",36.7315092319003,0.294162708573011,0.0230813905123911,67.9902298669172,"15/06/1986",347.4125,-11.3305953784102,285.327,81411.496929,28.6000003814697,817.960021820067
"BCI","BCI.JCO10S",8.74,1987,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",38.1026013000105,0.321929678451677,0.0277669698786666,80.585350807441,"15/06/1987",349.209166666667,-0.596162040801985,327.554333333333,107291.841285444,29.1000003814697,846.810022201537
"BCI","BCI.JCO10S",2.89,1988,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",38.7989701933625,0.336589501604783,0.0146598231531061,42.0595342481356,"15/06/1988",351.5525,-40.7604643848609,319.606333333333,102148.208306778,29.8000011444092,888.04006820679
"BCI","BCI.JCO10S",9.84,1989,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",40.3709595339281,0.37107820696069,0.0344887053559067,97.7461673565219,"15/06/1989",353.125833333333,13.5190749128439,275.314833333333,75798.2574533611,28.2000007629395,795.240043029788
"BCI","BCI.JCO10S",2.84,1990,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",40.9996053809217,0.38541648298638,0.0143382760256898,40.175682504336,"15/06/1990",354.393333333333,-45.197996156612,304.2075,92542.20305625,29.3000011444092,858.49006706238
"BCI","BCI.JCO10S",11.58,1991,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",43.1266304546619,0.436272547234373,0.0508560642479929,140.538057996687,"15/06/1991",355.601666666667,54.3215755860327,300.161,90096.625921,29.8000011444092,888.04006820679
"BCI","BCI.JCO10S",5.78,1992,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",44.3886011340803,0.46817370574775,0.0319011585133773,86.7406739950738,"15/06/1992",356.4475,0.0310080396550774,366.536166666667,134348.761474694,29.5,870.25
"BCI","BCI.JCO10S",6.32,1993,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",45.9513156527112,0.509484230595702,0.0413105248479522,110.878978082628,"15/06/1993",357.11,24.0607074914298,333.9895,111548.98611025,29.3000011444092,858.49006706238
"BCI","BCI.JCO10S",5.87,1994,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",47.3551112405338,0.548316525617769,0.0388322950220671,102.873925750924,"15/06/1994",358.831666666667,16.3450089541913,300.0815,90048.90664225,29.7000007629395,882.090045318607
"BCI","BCI.JCO10S",4.14,1995,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",48.7829144369558,0.589503296569391,0.0411867709516217,107.808605951343,"15/06/1995",360.810833333333,21.9543215284176,265.971,70740.572841,29.5,870.25
"BCI","BCI.JCO10S",6.59,1996,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",49.9615080051408,0.624797651231149,0.0352943546617583,91.4042779032652,"15/06/1996",362.618333333333,6.57403532972963,351.302833333333,123413.680708028,29.2000007629395,852.640044555667
"BCI","BCI.JCO10S",1.25,1997,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",50.3858376965554,0.637793693533999,0.0129960423028491,33.442535155257,"15/06/1997",363.735,-50.0645979577522,210.441166666667,44285.4846280278,28.1000003814697,789.610021438597
"BCI","BCI.JCO10S",5.21,1998,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",51.6461777430264,0.677302234007475,0.039508540473477,100.998304374375,"15/06/1998",366.705,19.0597002197803,292.5375,85578.18890625,29.8999996185303,894.009977188112
"BCI","BCI.JCO10S",3.89,1999,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",52.8880345601154,0.717568270101828,0.0402660360943523,101.957659659944,"15/06/1999",368.3725,21.7857956752218,379.110833333333,143725.023950694,28.7000007629395,823.690043792728
"BCI","BCI.JCO10S",1.33,2000,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",53.4152438805953,0.735066342917725,0.0174980728158968,44.0169168663142,"15/06/2000",369.565833333333,-34.2253036861733,263.1545,69250.29087025,28.8999996185303,835.209977951051
"BCI","BCI.JCO10S",4.22,2001,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",54.2386327395807,0.762878639665163,0.0278122967474385,69.6184806717383,"15/06/2001",371.1325,-6.55434735583295,297.392666666667,88442.3981871111,29.3000011444092,858.49006706238
"BCI","BCI.JCO10S",1.88,2002,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",54.8536468468994,0.784039040192888,0.0211604005277247,52.6949474846874,"15/06/2002",373.278333333333,-21.2836020625846,278.980166666667,77829.9333933611,29.8999996185303,894.009977188112
"BCI","BCI.JCO10S",5.4,2003,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",56.2451228927062,0.833141437898025,0.0491023977051369,121.415704884833,"15/06/2003",375.809166666667,49.7441421436243,329.563166666667,108611.880823361,29.3000011444092,858.49006706238
"BCI","BCI.JCO10S",4,2004,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",56.9244600241811,0.857735193699848,0.0245937558018229,60.3816462871155,"15/06/2004",377.553333333333,-8.88452690461335,316.898166666667,100424.448036694,29.3999996185303,864.359977569582
"BCI","BCI.JCO10S",2.23,2005,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",57.4703463290638,0.877794535074258,0.0200593413744106,49.0454120720406,"15/06/2005",379.788333333333,-17.7357092881385,271.348166666667,73629.8275533611,28.6000003814697,817.960021820067
"BCI","BCI.JCO10S",2.21,2006,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",58.1870173899384,0.90453263413195,0.0267380990576919,65.1003072416274,"15/06/2006",381.895833333333,0.861375125746747,303.562,92149.887844,29.1000003814697,846.810022201537
"BCI","BCI.JCO10S",2,2007,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",58.9834262111113,0.934784410190585,0.0302517760586346,73.2898811150521,"15/06/2007",383.800833333333,11.6269535204448,330.299,109097.429401,28.8999996185303,835.209977951051
"BCI","BCI.JCO10S",1.65,2008,"JACO","Jacaranada","copaia","BCI.JCO10","canopy","alive",59.3977313760701,0.95074692873492,0.0159625185443355,38.5205794345434,"15/06/2008",385.546666666667,-20.5524058277694,273.615333333333,74865.3506351111,28.3000011444092,800.890064773562
"BCI","BCI.JCO11E",2.5,1980,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",14.710544987118,0.0297185451110269,0.00239061116700123,10.824235981327,"15/06/1980",338.768333333333,-12.9681206999106,282.05,79552.2025,29,841
"BCI","BCI.JCO11E",4.45,1981,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",15.6815729082821,0.0349671513706517,0.00524860625962478,23.1783525588522,"15/06/1981",340.109166666667,-1.55156030182077,439.874,193489.135876,29.3000011444092,858.49006706238
"BCI","BCI.JCO11E",5.04,1982,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",16.9249359910138,0.0424383644216989,0.00747121305104724,31.8413998291111,"15/06/1982",341.444166666667,6.51274313737359,249.257333333333,62129.2182204445,28.8000011444092,829.440065917971
"BCI","BCI.JCO11E",6.35,1983,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",18.7262110786905,0.0548113017946537,0.0123729373729548,50.4363246722062,"15/06/1983",343.063333333333,25.1655759779085,330.2,109032.04,29.8999996185303,894.009977188112
"BCI","BCI.JCO11E",3.59,1984,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",19.6948335760083,0.0622477403221829,0.00743643852752913,29.2289761002775,"15/06/1984",344.679166666667,4.81300543550083,449.875,202387.515625,29.6000003814697,876.160022583006
"BCI","BCI.JCO11E",1.31,1985,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",20.0500060671144,0.0651149863907647,0.00286724606858187,11.086895441656,"15/06/1985",346.113333333333,-11.7936076121313,250.748333333333,62874.7266694444,28.5,812.25
"BCI","BCI.JCO11E",0.86,1986,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",20.2460185016184,0.0667299895203034,0.00161500312953865,6.20348457539802,"15/06/1986",347.4125,-14.7778230351974,285.327,81411.496929,28.6000003814697,817.960021820067
"BCI","BCI.JCO11E",2.16,1987,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",20.8338676029975,0.0717137099592662,0.00498372043896285,18.9664028510642,"15/06/1987",349.209166666667,-0.125865594041866,327.554333333333,107291.841285444,29.1000003814697,846.810022201537
"BCI","BCI.JCO11E",0.79,1988,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",21.3081676884466,0.0758894260359912,0.00417571607672498,15.6985156661082,"15/06/1988",351.5525,-1.78932926363728,319.606333333333,102148.208306778,29.8000011444092,888.04006820679
"BCI","BCI.JCO11E",1.97,1989,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",21.7745085631751,0.0801310891606481,0.00424166312465687,15.7796017347266,"15/06/1989",353.125833333333,-0.467047034676337,275.314833333333,75798.2574533611,28.2000007629395,795.240043029788
"BCI","BCI.JCO11E",2.41,1990,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",22.496733137378,0.0869691806107432,0.00683809145009508,25.1121470573431,"15/06/1990",354.393333333333,9.85927052380007,304.2075,92542.20305625,29.3000011444092,858.49006706238
"BCI","BCI.JCO11E",2.58,1991,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",23.0485943380351,0.0924169708784311,0.00544779026768792,19.7407465145387,"15/06/1991",355.601666666667,5.45558928151959,300.161,90096.625921,29.8000011444092,888.04006820679
"BCI","BCI.JCO11E",1.6,1992,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",23.2693396438044,0.0946506031765058,0.00223363229807468,8.03027721036773,"15/06/1992",356.4475,-5.11311026694254,366.536166666667,134348.761474694,29.5,870.25
"BCI","BCI.JCO11E",1.02,1993,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",23.474721195071,0.0967569076778046,0.00210630450129887,7.54011118118802,"15/06/1993",357.11,-4.21185425320337,333.9895,111548.98611025,29.3000011444092,858.49006706238
"BCI","BCI.JCO11E",1.21,1994,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",23.7714623905758,0.0998482514760914,0.00309134379828675,11.0111950718277,"15/06/1994",358.831666666667,0.815392222407832,300.0815,90048.90664225,29.7000007629395,882.090045318607
"BCI","BCI.JCO11E",1.29,1995,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",24.0218731610593,0.102501355906508,0.00265310443041639,9.39961849987014,"15/06/1995",360.810833333333,0.717603213993295,265.971,70740.572841,29.5,870.25
"BCI","BCI.JCO11E",0.63,1996,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",24.3359706506879,0.105886977448527,0.00338562154201952,11.9294734505627,"15/06/1996",362.618333333333,4.47386117908143,351.302833333333,123413.680708028,29.2000007629395,852.640044555667
"BCI","BCI.JCO11E",0.51,1997,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",24.4939681993375,0.107614408872985,0.00172743142445726,6.05935518647277,"15/06/1997",363.735,-0.655212685696929,210.441166666667,44285.4846280278,28.1000003814697,789.610021438597
"BCI","BCI.JCO11E",0.48,1998,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",24.5903741979172,0.1086764885423,0.00106207966931497,3.71652377826382,"15/06/1998",366.705,-2.84548774585473,292.5375,85578.18890625,29.8999996185303,894.009977188112
"BCI","BCI.JCO11E",0.92,1999,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",24.7708509440495,0.110681185589074,0.0020046970467742,6.99676139934934,"15/06/1999",368.3725,-0.0110774312189648,379.110833333333,143725.023950694,28.7000007629395,823.690043792728
"BCI","BCI.JCO11E",0.55,2000,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",24.900048332778,0.112129467512868,0.00144828192379408,5.04017528272146,"15/06/2000",369.565833333333,-2.96403371975713,263.1545,69250.29087025,28.8999996185303,835.209977951051
"BCI","BCI.JCO11E",1.2,2001,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",25.0886406205139,0.114263360174286,0.00213389266141836,7.40432642828841,"15/06/2001",371.1325,-2.07992062577524,297.392666666667,88442.3981871111,29.3000011444092,858.49006706238
"BCI","BCI.JCO11E",0.84,2002,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",25.2669865337568,0.116302997517444,0.00203963734315819,7.05344123883123,"15/06/2002",373.278333333333,-4.32411686227486,278.980166666667,77829.9333933611,29.8999996185303,894.009977188112
"BCI","BCI.JCO11E",1.1,2003,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",25.4924323916949,0.118911542397952,0.00260854488050775,8.98770447038453,"15/06/2003",375.809166666667,-4.60767436768756,329.563166666667,108611.880823361,29.3000011444092,858.49006706238
"BCI","BCI.JCO11E",1.68,2004,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",25.9504063697598,0.124315060008644,0.00540351761069162,18.50357350897,"15/06/2004",377.553333333333,2.50363378464995,316.898166666667,100424.448036694,29.3999996185303,864.359977569582
"BCI","BCI.JCO11E",2.26,2005,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",26.7316852201331,0.133858790854726,0.00954373084608258,32.3265202709177,"15/06/2005",379.788333333333,13.9424635590149,271.348166666667,73629.8275533611,28.6000003814697,817.960021820067
"BCI","BCI.JCO11E",2.17,2006,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",27.1696481226253,0.139389827044007,0.00553103618928061,18.5407251106881,"15/06/2006",381.895833333333,-1.94131084521005,303.562,92149.887844,29.1000003814697,846.810022201537
"BCI","BCI.JCO11E",2.25,2007,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",27.6197214729811,0.145210450656214,0.00582062361220745,19.3673179879936,"15/06/2007",383.800833333333,-2.64798959996676,330.299,109097.429401,28.8999996185303,835.209977951051
"BCI","BCI.JCO11E",1.91,2008,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",27.9786346630913,0.149951990879911,0.00474154022369691,15.6726072860333,"15/06/2008",385.546666666667,-7.08390227354568,273.615333333333,74865.3506351111,28.3000011444092,800.890064773562
"BCI","BCI.JCO11E",2.47,2009,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",28.4416955612463,0.15620108321064,0.00624909233072898,20.5193507348383,"15/06/2009",387.429166666667,-2.06591829112654,355.391166666667,126302.881344694,28.8000011444092,829.440065917971
"BCI","BCI.JCO11E",3.6,2010,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",29.3612392500891,0.169053802861974,0.0128527196513339,41.7457375732155,"15/06/2010",389.9,20.2327396258089,430.866833333333,185646.228066694,29.7000007629395,882.090045318607
"BCI","BCI.JCO11E",1.73,2011,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",29.814643694262,0.175609991146439,0.00655618828446461,21.0727104932978,"15/06/2011",391.6475,1.40343130825353,374.629,140346.887641,29,841
"BCI","BCI.JCO11E",1.31,2012,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",30.0647700308338,0.179289090543129,0.0036790993966902,11.7632368968237,"15/06/2012",393.856666666667,-5.49600918366501,343.725,118146.875625,29.3999996185303,864.359977569582
"BCI","BCI.JCO11E",1.17,2013,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",30.2679016232464,0.182309664964047,0.00302057442091802,9.62542493930152,"15/06/2013",396.52,-4.884402332386,255.869833333333,65469.3716100278,29.5,870.25
"BCI","BCI.JCO11E",0.87,2014,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",30.4801909445892,0.185497842374159,0.00318817741011232,10.1286292885158,"15/06/2014",398.643333333333,-1.48993522358515,250.085333333333,62542.6739484444,29.3000011444092,858.49006706238
"BCI","BCI.JCO11W",2.06,1980,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",14.710544987118,0.0297185451110269,0.00239061116700123,10.824235981327,"15/06/1980",338.768333333333,-12.9681206999106,282.05,79552.2025,29,841
"BCI","BCI.JCO11W",4.86,1981,"JACO","Jacaranada","copaia","BCI.JCO11","canopy","alive",15.6815729082821,0.0349671513706517,0.00524860625962478,23.1783525588522,"15/06/1981",340.109166666667,-1.55156030182077,439.874,193489.135876,29.3000011444092,858.49006706238
