"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","pre","pre^2","pet","pet^2"
"LillyDickey","LillyDickey.LDS01A",0.575,1913,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",7.26479782931466,0.00775272866051204,0.000315231256000783,1.33740187668226,"15/06/1913",300.1743,-0.849120554095598,51.1000022888184,2611.21023391725,2.92727277495644,8.56892589900119
"LillyDickey","LillyDickey.LDS01A",0.733,1914,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",7.39558358449804,0.00811045464827303,0.000357725987760992,1.50589813394512,"15/06/1914",300.5865,-0.708853510496997,48,2304,2.88181826743213,8.3048765265055
"LillyDickey","LillyDickey.LDS01A",1.479,1915,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",7.68777284021482,0.00894319077312238,0.000832736124849348,3.46140261325644,"15/06/1915",301.0586,1.21732271766995,82.9000015258789,6872.41025299072,2.52727278254249,6.38710771738005
"LillyDickey","LillyDickey.LDS01A",1.536,1916,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",7.98558329395242,0.00983984057833666,0.000896649805214284,3.66599460502796,"15/06/1916",301.5742,1.38986404080332,156.699996948242,24554.889043579,2.70909094268625,7.3391737357447
"LillyDickey","LillyDickey.LDS01A",1.543,1917,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",8.27024355819984,0.0107423422228249,0.000902501644488211,3.63434201084017,"15/06/1917",302.1061,1.32140313220044,147.100006103516,21638.4117956544,2.57272730632262,6.61892579269803
"LillyDickey","LillyDickey.LDS01A",1.141,1918,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",8.47348351435532,0.01141402334193,0.000671681119105134,2.67270551733703,"15/06/1918",302.6124,0.316004417421469,80.2000045776367,6432.04073425295,2.80909094485369,7.89099193645902
"LillyDickey","LillyDickey.LDS01A",0.793,1919,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",8.6099818194666,0.0118779623980113,0.000463939056081247,1.83144175276074,"15/06/1919",303.0476,-0.578110856374437,95.3000030517578,9082.09058166505,2.90000004118139,8.41000023885207
"LillyDickey","LillyDickey.LDS01A",1.239,1920,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",8.83217271439128,0.0126552964973544,0.000777334099343194,3.04380109879372,"15/06/1920",303.3881,0.570422941639375,73.5,5402.25,2.58181829886003,6.66578572832849
"LillyDickey","LillyDickey.LDS01A",0.6,1921,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",8.95436143173074,0.0130945043455139,0.000439207848159463,1.70691666168847,"15/06/1921",303.6591,-0.842740631436025,89.4000015258789,7992.36027282715,3.03636368296363,9.21950441522046
"LillyDickey","LillyDickey.LDS01A",0.705,1922,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",9.09069917598731,0.0135943908498904,0.000499886504376438,1.93225451440176,"15/06/1922",303.8949,-0.707092861780743,40.1000022888184,1608.01018356324,2.92727280746807,8.56892608934197
"LillyDickey","LillyDickey.LDS01A",0.524,1923,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",9.21226092895814,0.0140487377204311,0.000454346870540703,1.74746372284181,"15/06/1923",304.1296,-0.995341944248961,92.5999984741211,8574.75971740723,2.85454548488964,8.14842992530381
"LillyDickey","LillyDickey.LDS01A",0.562,1924,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",9.35102967626591,0.014577247887836,0.000528510167404996,2.02318926854642,"15/06/1924",304.3854,-0.836561603193181,125.700004577637,15800.491150818,2.59090913967653,6.71281017005937
"LillyDickey","LillyDickey.LDS01A",0.451,1925,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",9.45685434918976,0.014987299231132,0.00041005134329594,1.56320794748606,"15/06/1925",304.6646,-1.42605529936175,127.400001525879,16230.760388794,3.09090918302536,9.55371957771049
"LillyDickey","LillyDickey.LDS01A",0.833,1926,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",9.63442394638112,0.0156889139219522,0.000701614690820229,2.66252380459788,"15/06/1926",304.992,-0.46729725717648,55.2999992370605,3058.08991561889,2.60909103263508,6.80735601657679
"LillyDickey","LillyDickey.LDS01A",1.137,1927,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",9.86264013660807,0.0166155578442972,0.000926643922345,3.49466500944712,"15/06/1927",305.3711,0.21529509014078,81.4000015258789,6625.96024841309,2.59090916135094,6.71281028237225
"LillyDickey","LillyDickey.LDS01A",1.143,1928,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",10.1159161975626,0.0176768397875058,0.0010612819432086,3.9741854333695,"15/06/1928",305.7965,0.5387651863917,165.100006103516,27258.012015381,2.54545458880338,6.47933906366017
"LillyDickey","LillyDickey.LDS01A",1.285,1929,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",10.3703021824608,0.0187778678773415,0.00110102808983573,4.09302936041429,"15/06/1929",306.2273,0.497862112873856,121.200004577637,14689.4411096192,2.6727273626761,7.14347155519754
"LillyDickey","LillyDickey.LDS01A",0.788,1930,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",10.5311994128026,0.0194925927414687,0.000714724864127186,2.64128908858498,"15/06/1930",306.6139,-1.11433771042323,52.6000022888184,2766.7602407837,2.91818184202368,8.51578526311669
"LillyDickey","LillyDickey.LDS01A",1.88,1931,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",10.8575048032309,0.0209863686087534,0.00149377586728465,5.48148972345896,"15/06/1931",306.9661,1.56770945566014,72.7000045776367,5285.2906655884,2.68181824142283,7.19214908002822
"LillyDickey","LillyDickey.LDS01A",1.195,1932,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",11.106973021398,0.0221690115034365,0.00118264289468312,4.30354144162287,"15/06/1932",307.3024,0.236820468849219,136,18496,2.84545457363129,8.09661173059922
"LillyDickey","LillyDickey.LDS01A",0.889,1933,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",11.2898908945341,0.0230589059531303,0.00088989444969376,3.21760875976686,"15/06/1933",307.6412,-0.994186370596199,19.3999996185303,376.359985198976,2.80909097194672,7.89099208867255
"LillyDickey","LillyDickey.LDS01A",1.257,1934,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",11.5442049404665,0.0243286158369524,0.00126970988382218,4.56083171546031,"15/06/1934",307.9971,0.214101194993582,108.5,11772.25,3.06363642215729,9.3858681271687
"LillyDickey","LillyDickey.LDS01A",1.117,1935,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",11.7764510852194,0.0255216472943403,0.00119303145738785,4.25382048293389,"15/06/1935",308.3682,-0.215926341364931,108.700004577637,11815.6909951783,2.75454549897801,7.58752090594
"LillyDickey","LillyDickey.LDS01A",0.845,1936,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",11.9448180925433,0.0264068226029219,0.000885175308581575,3.13678531105866,"15/06/1936",308.7454,-1.44285725632113,25,625,2.98181823166934,8.89123996671567
"LillyDickey","LillyDickey.LDS01A",1.675,1937,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",12.3002852343091,0.0283325808721661,0.00192575826924425,6.76882650798056,"15/06/1937",309.1504,2.0929716986686,82.8000030517578,6855.8405053711,2.63636366887526,6.95041339456542
"LillyDickey","LillyDickey.LDS01A",1.672,1938,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",12.6289867609644,0.0301833066121284,0.00185072573996227,6.43578013040342,"15/06/1938",309.6082,1.67729102964702,123.099998474121,15153.6096243286,2.66363639723171,7.09495885665752
"LillyDickey","LillyDickey.LDS01A",1.314,1939,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",12.8525240799151,0.0314810271537622,0.00129772054163385,4.47368182973696,"15/06/1939",310.0768,-0.354636882822157,163.699996948242,26797.6890008544,2.80000006610697,7.84000037019903
"LillyDickey","LillyDickey.LDS01A",1.355,1940,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",13.090362890891,0.0328970538674161,0.00141602671365386,4.84608368938277,"15/06/1940",310.4871,-0.040669972173772,68.5999984741211,4705.95979064942,2.5454545468092,6.47933884987162
"LillyDickey","LillyDickey.LDS01A",1.197,1941,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",13.3122366752258,0.0342511824965642,0.0013541286291481,4.60089753435241,"15/06/1941",310.7975,-0.334884005346145,153.900009155273,23685.2128179931,2.88181825659492,8.30487646404377
"LillyDickey","LillyDickey.LDS01A",2.394,1942,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",13.7209633199456,0.0368305523408412,0.00257936984427697,8.67801284978353,"15/06/1942",310.9933,3.70012932425679,156.800003051758,24586.2409570313,2.65454551306638,7.04661188094084
"LillyDickey","LillyDickey.LDS01A",1.392,1943,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",13.991979118925,0.0386022395265505,0.00177168718570932,5.89884697518113,"15/06/1943",311.0459,0.882916822011713,94.9000015258789,9006.01028961182,2.80909091234207,7.89099175380281
"LillyDickey","LillyDickey.LDS01A",1.052,1944,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",14.1823692671033,0.0398764416126894,0.00127420208613895,4.21296871136408,"15/06/1944",310.989,-0.840093662818097,48.5,2352.25,2.86363644491543,8.20041368864785
"LillyDickey","LillyDickey.LDS01A",1.786,1945,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",14.5470948712553,0.0423862151523622,0.00250977353967272,8.22969346825315,"15/06/1945",310.8733,3.13712934427468,174,30276,2.57272730632262,6.61892579269803
"LillyDickey","LillyDickey.LDS01A",0.657,1946,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",14.6503155909004,0.0431130369925227,0.000726821840160548,2.36701548592217,"15/06/1946",310.8083,-2.77071747627013,75.2000045776367,5655.04068847658,2.76363642649217,7.63768629783442
"LillyDickey","LillyDickey.LDS01A",0.957,1947,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",14.8224930861975,0.0443417483519827,0.00122871135946001,3.98554568806532,"15/06/1947",310.8038,-1.20620968797679,135.600006103516,18387.3616552736,2.57272731174122,6.61892582057921
"LillyDickey","LillyDickey.LDS01A",1.117,1948,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",15.079264105495,0.0462122804091187,0.00187053205713596,6.03021222883405,"15/06/1948",310.8721,0.77261921422324,107.099998474121,11470.4096731567,2.84545453570106,8.09661151474172
"LillyDickey","LillyDickey.LDS01A",0.851,1949,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",15.2897441740696,0.0477798399095498,0.00156755950043116,5.02032078068592,"15/06/1949",311.0242,-0.317564693526571,118.099998474121,13947.6096395874,2.72727277062156,7.4380167653738
"LillyDickey","LillyDickey.LDS01A",0.605,1950,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",15.4672567580345,0.0491259897446644,0.00134614983511457,4.288081322203,"15/06/1950",311.2407,-1.14679298926024,121.300003051758,14713.6907403565,2.66363643516194,7.09495905872219
"LillyDickey","LillyDickey.LDS01A",0.969,1951,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",15.6715278786197,0.0507024985369224,0.00157650879225803,4.99572484823551,"15/06/1951",311.4847,-0.554626918975276,141.100006103516,19909.2117224123,2.54545456171036,6.47933892573206
"LillyDickey","LillyDickey.LDS01A",0.613,1952,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",15.8090793420402,0.0517806904595822,0.00107819192265973,3.40093394874071,"15/06/1952",311.7859,-2.28470235181646,154.199996948242,23777.6390588378,2.86363639072938,8.20041337830962
"LillyDickey","LillyDickey.LDS01A",0.485,1953,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",15.9252641923937,0.0527018478277585,0.000921157368176322,2.89580226270854,"15/06/1953",312.1931,-2.94577326518652,63.4000015258789,4019.56019348145,2.83636367862875,8.0449589174444
"LillyDickey","LillyDickey.LDS01A",0.986,1954,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",16.1489437679344,0.054502289570686,0.00180044174292754,5.63471756122843,"15/06/1954",312.7537,-0.383858052535677,64.9000015258789,4212.01019805908,2.99090917002071,8.94553766331397
"LillyDickey","LillyDickey.LDS01A",1.144,1955,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",16.4720574683085,0.0571661635135184,0.00266387394283234,8.27832630783092,"15/06/1955",313.4586,2.06167165778304,83.8000030517578,7022.44051147462,2.67272730307146,7.14347123658362
"LillyDickey","LillyDickey.LDS01A",0.906,1956,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",16.7428455622567,0.0594563133029968,0.00229014978947844,7.0640283829641,"15/06/1956",314.126,0.628512216315077,115.800003051758,13409.6407067872,2.55454552173615,6.5257028226222
"LillyDickey","LillyDickey.LDS01A",0.91,1957,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",17.0106760484115,0.0617733925596263,0.00231707925662943,7.10017383594541,"15/06/1957",314.6769,0.425536118743675,166.400009155273,27688.9630468749,2.7181818539446,7.38851259111373
"LillyDickey","LillyDickey.LDS01A",1.138,1958,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",17.2945742467623,0.0642860631550497,0.00251267059542343,7.64914881339024,"15/06/1958",315.1709,0.715780269768363,161.100006103516,25953.2119665529,2.39090911908583,5.71644641572779
"LillyDickey","LillyDickey.LDS01A",0.94,1959,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",17.5363517084661,0.0664719729896767,0.00218590983462696,6.61409936651094,"15/06/1959",315.6582,-0.596930333007,63.1000022888184,3981.61028884889,2.69999998807907,7.28999993562698
"LillyDickey","LillyDickey.LDS01A",1.252,1960,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",17.8747636920508,0.0696029152574571,0.00313094226778045,9.4118548651654,"15/06/1960",316.1464,1.90484512127561,168.199996948242,28291.2389733886,2.37272734533657,5.62983505530791
"LillyDickey","LillyDickey.LDS01A",0.768,1961,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",18.0591999999505,0.0713444729074515,0.00174155764999442,5.20524799827086,"15/06/1961",316.667,-2.61560122777618,94.8000030517578,8987.04057861329,2.40000007911162,5.76000037973578
"LillyDickey","LillyDickey.LDS01A",1.237,1962,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",18.378515266251,0.074418551841356,0.00307407893390443,9.13820089999666,"15/06/1962",317.2378,0.985893226538694,62.7000007629395,3931.29009567261,2.6636363809759,7.09495877005837
"LillyDickey","LillyDickey.LDS01A",1.579,1963,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",18.7139856473352,0.0777289224226248,0.00331037058126889,9.77305132274546,"15/06/1963",317.8368,1.27164367314996,51,2601,2.60000005635348,6.76000029303811
"LillyDickey","LillyDickey.LDS01A",1.295,1964,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",19.0462089545899,0.0810891983201424,0.00336027589751751,9.85267602243954,"15/06/1964",318.4488,0.984224388984025,85.0999984741211,7242.00974029541,2.76363641159101,7.63768621547163
"LillyDickey","LillyDickey.LDS01A",1.733,1965,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",19.4464115782993,0.0852460715582271,0.00415687323808471,12.0989391151188,"15/06/1965",319.1043,2.84493018322193,72.7000045776367,5285.2906655884,2.71818188645623,7.38851276785874
"LillyDickey","LillyDickey.LDS01A",1.069,1966,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",19.7000726070177,0.0879429280176676,0.00269685645944055,7.79895463521774,"15/06/1966",319.8608,-1.85991686566354,59.2999992370605,3516.48990951538,2.62727282805876,6.90256251305589
"LillyDickey","LillyDickey.LDS01A",1.243,1967,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",19.9927489120306,0.091114824508158,0.00317189649049038,9.12408696837156,"15/06/1967",320.7604,-0.959892371488637,46.9000015258789,2199.61014312744,2.48181822625073,6.15942170815034
"LillyDickey","LillyDickey.LDS01A",1.271,1968,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",20.3534083870103,0.0951127767544803,0.00399795224632235,11.4285045332518,"15/06/1968",321.7668,0.898186589693575,74.8000030517578,5595.04045654298,2.48181818832051,6.15942151987849
"LillyDickey","LillyDickey.LDS01A",1.074,1969,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",20.605792642836,0.0979694415657254,0.00285666481124507,8.11902011202693,"15/06/1969",322.824,-2.87977194057428,113.5,12882.25,2.53636368838223,6.43314075974393
"LillyDickey","LillyDickey.LDS01A",0.822,1970,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",20.8506185106619,0.10078717950317,0.00281773793744483,7.9714786424675,"15/06/1970",323.8883,-3.51860290072622,78.7000045776367,6193.69072052004,2.4727273312482,6.11438045470183
"LillyDickey","LillyDickey.LDS01A",2.085,1971,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",21.2419532115901,0.105386957512875,0.00459977800970518,12.9373015740367,"15/06/1971",324.9674,0.932814926382973,97.8000030517578,9564.84059692383,2.60000005635348,6.76000029303811
"LillyDickey","LillyDickey.LDS01A",1.494,1972,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",21.5552160877575,0.109154510901524,0.0037675533886488,10.5296480948706,"15/06/1972",326.0949,-2.01212262714186,99,9801,2.7363636602055,7.48768608089322
"LillyDickey","LillyDickey.LDS01A",2.266,1973,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",21.9866010506191,0.114467809691483,0.00531329878995832,14.7523576744317,"15/06/1973",327.2837,1.65134826500882,155.300003051758,24118.090947876,2.48181820457632,6.15942160056642
"LillyDickey","LillyDickey.LDS01A",2.154,1974,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",22.4277962525097,0.120052812377635,0.00558500268615264,15.3902060818276,"15/06/1974",329.7425,1.70975083997758,94.9000015258789,9006.01028961182,2.5363636450334,6.43314053984712
"LillyDickey","LillyDickey.LDS01A",1.957,1975,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",22.766902511678,0.124449818932705,0.00439700655507,12.0368592819273,"15/06/1975",331.166363636364,-2.24056716946091,119.099998474121,14184.8096365356,2.55454550006173,6.52570271188563
"LillyDickey","LillyDickey.LDS01A",2.121,1976,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",23.1720295993965,0.129822432303822,0.0053726133711173,14.617128297667,"15/06/1976",332.055,-0.271099726377027,102.5,10506.25,2.78181821107864,7.73851255948878
"LillyDickey","LillyDickey.LDS01A",1.856,1977,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",23.5818492692512,0.135390404501364,0.0055679721975411,15.0487465470296,"15/06/1977",333.8375,-0.459365296474129,101,10201,2.78181824900887,7.73851277051879
"LillyDickey","LillyDickey.LDS01A",2.013,1978,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",24.0176638447663,0.141459269380315,0.00606886487895125,16.2927405830956,"15/06/1978",335.415,0.161459398656966,70.5999984741211,4984.3597845459,2.46363639831543,6.06950430310462
"LillyDickey","LillyDickey.LDS01A",2.17,1979,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",24.4800708524764,0.148065840561336,0.00660657118102134,17.6130976097942,"15/06/1979",336.85,0.862154719162742,92.2000045776367,8500.84084411623,2.43636368621479,5.93586801150614
"LillyDickey","LillyDickey.LDS01A",2.196,1980,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",24.9194227146771,0.154503559509391,0.0064377189480547,17.0460928426621,"15/06/1980",338.768333333333,-0.313315554377734,123.800003051758,15326.4407556153,2.58181822299957,6.66578533661267
"LillyDickey","LillyDickey.LDS01A",1.514,1981,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",25.2841841301554,0.159967765042946,0.00546420553355551,14.3824771784377,"15/06/1981",340.109166666667,-3.56576524919559,60.1000022888184,3612.01027511598,2.53636368838224,6.43314075974394
"LillyDickey","LillyDickey.LDS01A",1.458,1982,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",25.6551500544344,0.165636551136772,0.00566878609382568,14.841478389578,"15/06/1982",341.444166666667,-3.66697744333817,112.599998474121,12678.7596563721,2.52727272835645,6.38710744349424
"LillyDickey","LillyDickey.LDS01A",1.902,1983,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",26.0598465772718,0.17194957996838,0.00631302883160842,16.4375033762785,"15/06/1983",343.063333333333,-2.59323336258571,66.7000045776367,4448.89061065676,2.77272733775052,7.68801688950909
"LillyDickey","LillyDickey.LDS01A",1.937,1984,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",26.4043373699781,0.177428713584578,0.00547913361619703,14.1948374062144,"15/06/1984",344.679166666667,-5.31087467212738,34.2000007629395,1169.64005218506,2.56363638422706,6.57223151053278
"LillyDickey","LillyDickey.LDS01A",3.123,1985,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",27.0157128798969,0.187387602416607,0.00995888883202936,25.6508766134795,"15/06/1985",346.113333333333,5.72664683686675,78.9000015258789,6225.21024078369,2.62727276845412,6.90256219986057
"LillyDickey","LillyDickey.LDS01A",3.786,1986,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",27.8238912331079,0.201006317599447,0.0136187151828398,34.8089887139135,"15/06/1986",347.4125,14.5313382517654,70,4900,2.62727276845412,6.90256219986057
"LillyDickey","LillyDickey.LDS01A",2.864,1987,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",28.4459773687404,0.211838412446121,0.0108320948466742,27.492631104502,"15/06/1987",349.209166666667,6.93449445103773,88.4000015258789,7814.56026977539,2.68181825226003,7.19214913815507
"LillyDickey","LillyDickey.LDS01A",1.548,1988,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",28.7658361325733,0.217526531150356,0.00568811870423477,14.372550726093,"15/06/1988",351.5525,-6.3863762657166,10.1000003814697,102.010007705688,3.08181823925538,9.49760365980716
"LillyDickey","LillyDickey.LDS01A",0,1989,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",28.7658361325733,0.217526531150356,0,0,"15/06/1989",353.125833333333,-20.8745832824973,76.5999984741211,5867.55976623535,2.50000005418604,6.2500002709302
"LillyDickey","LillyDickey.LDS01A",4.157,1990,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",29.5516120452468,0.231845882294962,0.0143193511446058,35.9904357795037,"15/06/1990",354.393333333333,15.0892368969879,92.8000030517578,8611.84056640626,2.55454551089894,6.52570276725391
"LillyDickey","LillyDickey.LDS01A",3.339,1991,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",30.3205378622641,0.246342497847473,0.0144966155525116,36.1575651452049,"15/06/1991",355.601666666667,15.3210068378386,39.9000015258789,1592.01012176514,2.77272729982029,7.68801667916873
"LillyDickey","LillyDickey.LDS01A",2.005,1992,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",30.7206335707693,0.254078956118707,0.00773645827123379,19.1812379952167,"15/06/1992",356.4475,-1.4990017831306,72.2000045776367,5212.84066101076,2.45454549789429,6.02479360123311
"LillyDickey","LillyDickey.LDS01A",2.393,1993,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",31.1586573642009,0.262703143481408,0.00862418736270132,21.2879044342227,"15/06/1993",357.11,0.854249716654135,125.400001525879,15725.1603826905,2.40909096327695,5.80371926934266
"LillyDickey","LillyDickey.LDS01A",1.544,1994,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",31.4878375409674,0.269291726058363,0.00658858257695472,16.196468568664,"15/06/1994",358.831666666667,-3.90355225690176,105.099998474121,11046.0096792602,2.46363642811775,6.0695044499488
"LillyDickey","LillyDickey.LDS01A",1.595,1995,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",31.7955222466263,0.275534255720471,0.00624252966210848,15.2927404822346,"15/06/1995",360.810833333333,-4.39152774719164,85.7000045776367,7344.49078460695,2.54545456171036,6.47933892573206
"LillyDickey","LillyDickey.LDS01A",2.105,1996,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",32.1938393476581,0.283737518478531,0.00820326275806005,20.0182731619526,"15/06/1996",362.618333333333,0.825392022426538,120.900001525879,14616.8103689575,2.30000004714185,5.29000021685253
"LillyDickey","LillyDickey.LDS01A",2.217,1997,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",32.5824013078602,0.291873621466755,0.00813610298822359,19.7681442959462,"15/06/1997",363.735,1.13446393102515,133,17689,2.38181824575771,5.67305815582433
"LillyDickey","LillyDickey.LDS01A",1.476,1998,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",32.9134343730795,0.298910198150068,0.00703657668331276,17.0284431819751,"15/06/1998",366.705,-0.987111592701343,204.100006103516,41656.8124914553,2.42727275328203,5.89165301882531
"LillyDickey","LillyDickey.LDS01A",1.617,1999,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",33.3213371432623,0.307714702491233,0.00880450434116509,21.2193745439791,"15/06/1999",368.3725,3.8712223179599,89.8000030517578,8064.04054809571,2.64545459097082,6.99842999288858
"LillyDickey","LillyDickey.LDS01A",1.91,2000,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",33.722798329937,0.316525543769143,0.00881084127791038,21.1394770905007,"15/06/2000",369.565833333333,4.49793459798132,147.699996948242,21815.2890985107,2.54545457796617,6.47933900848893
"LillyDickey","LillyDickey.LDS01A",0.896,2001,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",33.8880950384148,0.320195431751403,0.00366988798226009,8.77749845050448,"15/06/2001",371.1325,-7.12836776872443,112.400001525879,12633.7603430176,2.50000005960464,6.25000029802322
"LillyDickey","LillyDickey.LDS01A",1.917,2002,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",34.253704784464,0.328400307832394,0.00820487608099046,19.5668648775427,"15/06/2002",373.278333333333,4.41588004519851,108.099998474121,11685.609670105,2.60000005093488,6.76000026486137
"LillyDickey","LillyDickey.LDS01A",0.823,2003,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",34.4237091745318,0.332256728687093,0.0038564208546995,9.16988631071933,"15/06/2003",375.809166666667,-5.21626028230464,99.2000045776367,9840.64090820314,2.30000003359535,5.29000015453859
"LillyDickey","LillyDickey.LDS01A",1.12,2004,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",34.6354578674093,0.337096802596689,0.0048400739095954,11.4850252749429,"15/06/2004",377.553333333333,-2.13465831849081,91.5999984741211,8390.55972045899,2.46363640915264,6.0695043565025
"LillyDickey","LillyDickey.LDS01A",1.418,2005,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",34.8881453737899,0.342926047926771,0.0058292453300825,13.7976753944341,"15/06/2005",379.788333333333,0.938921928676695,87.2000045776367,7603.84079833986,2.65454548597336,7.04661173710153
"LillyDickey","LillyDickey.LDS01A",1.108,2006,"ACSA","Acer","saccharum","LillyDickey.LDS01","canopy","alive",35.1313940467116,0.348592549118491,0.00566650119171946,13.3770272161663,"15/06/2006",381.895833333333,1.26788925469906,124.900001525879,15600.0103811646,2.62727276845412,6.90256219986057
