"(Intercept)","tmx","I(tmx^2)","wet","I(wet^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
-0.201526708911949,NA,NA,-0.378473546527086,0.020225192907837,NA,7.80027459626664e-07,7,-6051.52439237143,12117.0659416056,11.8001632837004,0.00118801890043739,0.996037326996138
-3.18856158057088,NA,NA,-0.379076899696319,0.0202560262891367,0.00305472768774143,NA,7,-6051.63827202575,12117.2937009142,12.0279225923259,0.00106014689208344,0.997097473888222
335.186365272367,NA,NA,NA,NA,-0.341703532652191,8.73525543753604e-05,6,-6053.14118969444,12118.2952450651,13.0294667431772,0.0006425153319981,0.99773998922022
382.385375466865,-3.00989540189221,0.0483590252017959,NA,NA,-0.341927282305461,8.73696205444448e-05,8,-6051.35443248419,12118.7309271715,13.4651488496238,0.000516745053553944,0.998256734273774
37.3902040689983,-2.59108725272468,0.042294620561061,0.0309163661097787,NA,NA,7.86387407711642e-07,8,-6051.58860733324,12119.1992768696,13.9334985477326,0.000408860808759468,0.998665595082533
34.4463564010362,-2.59569115428579,0.0423693751888905,0.0309331866458219,NA,0.00307973988614152,NA,8,-6051.70369676604,12119.4294557352,14.1636774133294,0.000364412090648145,0.999030007173181
-3.68983920585825,0.0407794893272485,NA,0.0317983845277961,NA,NA,8.21596453026505e-07,7,-6052.94854753262,12119.914251928,14.6484736060775,0.000285970096615982,0.999315977269797
-6.84387576054903,0.040828662331869,NA,0.0318174648228664,NA,0.00321904625480375,NA,7,-6053.06844718314,12120.154051229,14.8882729071156,0.000253658176167877,0.999569635445965
335.424529147189,-0.00200343553125942,NA,NA,NA,-0.341885581659382,8.73995767534208e-05,7,-6053.13278918351,12120.2827352298,15.0169569078607,0.000237851278279894,0.999807486724245
-2.37722831395892,NA,NA,0.0210901277684279,NA,NA,8.36097498443216e-07,6,-6055.2296510071,12122.4721676904,17.2063893684935,7.95932560967487e-05,0.999887079980342
-5.58493468104755,NA,NA,0.0210965250075478,NA,0.00327570085075529,NA,6,-6055.35512737688,12122.72312043,17.4573421080531,7.02073493451784e-05,0.999957287329687
54.3466474900437,-3.34283757541066,0.0542834802960738,-0.393909055208808,0.0214024894118986,NA,NA,8,-6054.45957366081,12124.9412095248,19.675431202857,2.31595784217089e-05,0.999980446908109
1.73416665929618,0.0353970775743364,NA,-0.381655471706308,0.0208433213810403,NA,NA,7,-6056.72116261075,12127.4594820843,22.1937037623393,6.57498416657642e-06,0.999987021892275
3.11756357666599,NA,NA,-0.430717248915565,0.0228562905666987,NA,NA,6,-6058.40756377486,12128.8279932259,23.5622149040319,3.31685352161018e-06,0.999990338745797
-2.1371161990948,NA,NA,NA,NA,NA,8.28076861828476e-07,5,-6059.90995654657,12129.8291014545,24.5633231326301,2.01065891104308e-06,0.999992349404708
-5.31198932330547,NA,NA,NA,NA,0.00324326812831233,NA,5,-6060.0383668281,12130.0859220176,24.8201436957042,1.76835936313579e-06,0.999994117764071
44.6398213479599,-2.99774173462012,0.0481770000244061,NA,NA,NA,7.88333412830927e-07,7,-6058.14162373245,12130.3004043276,25.0346260057377,1.58853315791518e-06,0.999995706297229
41.7000067115611,-3.00288311196322,0.0482600489287776,NA,NA,0.00308602961882364,NA,7,-6058.26405269766,12130.5452622581,25.2794839361559,1.4054844997577e-06,0.999997111781729
49.5253851549392,-3.17529950443835,0.0517209833013156,0.0310758668683924,NA,NA,NA,7,-6058.55759835754,12131.1323535778,25.8665752559064,1.04795057460697e-06,0.999998159732303
-2.10314549260279,-0.00116346715196466,NA,NA,NA,NA,8.2860694107043e-07,6,-6059.90712366061,12131.8271129974,26.5613346755235,7.40415853337861e-07,0.999998900148157
-5.28074502731657,-0.00113879860306973,NA,NA,NA,0.00324530875816881,NA,6,-6060.03565270963,12132.0841710955,26.8183927735627,6.51112828790897e-07,0.999999551260985
-0.545606870142059,0.043272629363827,NA,0.032178294387642,NA,NA,NA,6,-6060.61172084675,12133.2363073697,27.970529047805,3.65993219101601e-07,0.999999917254204
0.90767465266979,NA,NA,0.0208136042256042,NA,NA,NA,5,-6063.18520828709,12136.3796049356,31.1138266136786,7.60176859626289e-08,0.99999999327189
56.9228135649721,-3.5906729424664,0.0577403652164266,NA,NA,NA,NA,6,-6065.18530159704,12142.3834688703,37.1176905483844,3.77739287437841e-09,0.999999997049283
1.11356686142333,NA,NA,NA,NA,NA,NA,4,-6067.74891703999,12143.5039587163,38.2381803944245,2.15715264651586e-09,0.999999999206436
1.08716644964827,0.000852003136658682,NA,NA,NA,NA,NA,5,-6067.74739531922,12145.5039789998,40.2382006779317,7.93564061949766e-10,1
