"(Intercept)","tmx","I(tmx^2)","wet","I(wet^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
15.17785914598,NA,NA,-1.35943252892406,0.0810169200283751,-0.00444683496476781,NA,7,-8545.59392427985,17105.2031324025,196.010770778652,2.69699891996147e-43,1
10.7687791881884,NA,NA,-1.35943812158293,0.081017573708397,NA,-1.12111404497637e-06,7,-8545.72345645833,17105.4621967595,196.269835135616,2.36933059341912e-43,1
5.9103387946746,NA,NA,-1.26634100931157,0.0762585329644993,NA,NA,6,-8558.66559311176,17129.3426475416,220.150285917727,1.5454382686168e-48,1
396.789670423397,NA,NA,0.237349780106757,NA,-0.399954181061303,0.000100410816131366,7,-8580.27868476001,17174.5726533628,265.380291738977,2.33066948388846e-58,1
5.75235492057233,NA,NA,0.238371850878948,NA,-0.00362940014007089,NA,6,-8587.1720723421,17186.3556060023,277.163244378418,6.43939452415486e-61,1
2.14544423096449,NA,NA,0.238376706975792,NA,NA,-9.12918976586601e-07,6,-8587.297611391,17186.6066841,277.414322476208,5.6796832697647e-61,1
-1.43769676073366,NA,NA,0.237787400908469,NA,NA,NA,5,-8595.90668859627,17201.8215627314,292.629201107593,2.82133854054582e-64,1
659.549105405946,-8.94176564181722,0.135822891595388,NA,NA,-0.51577098320051,0.000129876396960827,8,-8615.44016766697,17246.8999886709,337.707627047075,4.58985940232727e-74,1
525.968954944517,-0.492841961256209,NA,NA,NA,-0.513951777679977,0.000129524008049501,7,-8624.78842288783,17263.5921296185,354.399767994619,1.08929881201679e-77,1
152.254980969997,-8.84740066690152,0.134317973184698,NA,NA,-0.00312394314027555,NA,7,-8628.15988046977,17270.3350447823,361.142683158498,3.74060289969291e-79,1
148.977094578561,-8.83699262755374,0.13415044206732,NA,NA,NA,-7.82795844576137e-07,7,-8628.31284378907,17270.6409714209,361.448609797088,3.21004027010126e-79,1
132.172452150237,-7.95246999498611,0.119905260368465,NA,NA,NA,NA,6,-8635.17792562501,17282.3673125681,373.174950944231,9.12363398215641e-82,1
21.5137924940761,-0.492082866075472,NA,NA,NA,-0.00270139769742761,NA,6,-8637.29622678506,17286.6039148882,377.411553264326,1.09698666751135e-82,1
18.8154765066986,-0.492096697043875,NA,NA,NA,NA,-6.75902614711522e-07,6,-8637.42655194908,17286.8645652162,377.672203592374,9.62945814274364e-83,1
16.2019877025629,-0.493507029377929,NA,NA,NA,NA,NA,5,-8642.56859782092,17295.1453811807,385.953019556888,1.53265889555044e-84,1
502.276861650392,NA,NA,NA,NA,-0.504886542319899,0.000127093579867519,6,-8953.75967912266,17919.5308195634,1010.33845793954,3.99825302991612e-220,1
7.33629915686564,NA,NA,NA,NA,-0.00324241097368646,NA,5,-8964.73177937891,17939.4717442967,1030.27938267286,1.8696206110969e-224,1
4.10454411989758,NA,NA,NA,NA,NA,-8.13166963049306e-07,5,-8964.87201986129,17939.7522252615,1030.55986363762,1.62497924945623e-224,1
0.907835360841561,NA,NA,NA,NA,NA,NA,4,-8971.67554822824,17951.356552738,1042.16419111419,4.90908017324764e-227,1
