"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
34.9236470354785,-0.197523676672219,0.000259351466621831,0.00444730981989107,-2.66404357388379e-05,-0.0702248423871024,-0.0020713756243471,10,-737.686354019999,1495.37952024003,0,1,1,FALSE
35.2087019252885,-0.19840661230528,0.00026058693310501,0.00126886846355791,NA,-0.0656038220492245,-0.00194693654441223,9,-785.895475207231,1589.79652386009,94.4170036200612,3.14490959101568e-21,1,FALSE
35.2960595861707,-0.1964886879582,0.000257877476503696,0.00414742525539246,-2.35192833896694e-05,-0.00218462583833092,NA,9,-831.304414997488,1680.6144034406,185.234883200575,5.98075738210153e-41,1,FALSE
35.2446925276174,-0.195880372524326,0.00025692199904727,0.00388823495972534,-2.18342033917336e-05,NA,NA,8,-843.740478895808,1703.48541641006,208.105896170035,6.46217657854232e-46,1,FALSE
35.5273221338235,-0.197316807605595,0.000259038728656385,0.00133751624505803,NA,-0.00171052950311118,NA,8,-868.902165528678,1753.8087896758,258.429269435774,7.63479114058362e-57,1,FALSE
35.4729101361337,-0.196783763240392,0.000258209944890147,0.00129149421065878,NA,NA,NA,7,-876.624874763947,1767.25321723487,271.873696994844,9.19129722193669e-60,1,FALSE
3.74170654288947,-0.0169070133313427,NA,0.00450590374577444,-2.72376613297409e-05,-0.0693728087267604,-0.00204776987592483,9,-936.706106092432,1891.41778563049,396.038265390462,1.00319038072304e-86,1,FALSE
34.9077419712029,-0.196693442536512,0.000258488721772864,NA,NA,-0.0711418742378912,-0.00215599792754763,8,-950.195108183485,1916.39467498542,421.015154745388,3.78199323976373e-92,1,FALSE
0.765109062125209,NA,-2.37632802851195e-05,0.00451297459204518,-2.73173634115418e-05,-0.0693924832097685,-0.00204798860092341,9,-969.499654784784,1957.0048830152,461.625362775167,5.74547739207502e-101,1,FALSE
3.8925161714758,-0.0169628279139989,NA,0.00125578823975851,NA,-0.064603672671833,-0.00191927713525072,8,-987.729224116134,1991.46290685072,496.083386610686,1.89173942783591e-108,1,FALSE
0.907534896093015,NA,-2.38506463671713e-05,0.00125329444066926,NA,-0.0646039264980723,-0.00191895957049078,8,-1020.91043307428,2057.82532476702,562.445804526988,7.35267486899649e-123,1,FALSE
4.30051196934742,-0.0169448540142081,NA,0.00420657568380278,-2.41330320128133e-05,-0.00210349415680458,NA,8,-1029.29874282188,2074.6019442622,579.222424022171,1.6728181282849e-126,1,FALSE
4.36476046381556,-0.0170093193594633,NA,0.0039561943258062,-2.2504985093335e-05,NA,NA,7,-1040.96578917356,2095.93504605409,600.55552581406,3.89964013261706e-131,1,FALSE
35.2306631040985,-0.195258439380016,0.000256455354677359,NA,NA,NA,NA,6,-1051.56206267839,2115.1267260565,619.747205816469,2.65218716789293e-135,1,FALSE
35.2392563198358,-0.19534669735899,0.000256596292964752,NA,NA,-0.000308408641174597,NA,7,-1051.30701314389,2116.61749399475,621.237973754724,1.25860086179343e-135,1,FALSE
1.31927221883966,NA,-2.38339186810219e-05,0.00421315639812643,-2.42093079232918e-05,-0.00211539589325353,NA,8,-1062.26726886687,2140.53899635218,645.159476112154,8.04266146246638e-141,1,FALSE
4.40309765354391,-0.0169904421396221,NA,0.00132295356629564,NA,-0.00161451315570339,NA,7,-1069.37859333165,2152.76065437029,657.381134130257,1.78443391953211e-143,1,FALSE
1.37312982070529,NA,-2.39310229506708e-05,0.00396126090366378,-2.25714490274997e-05,NA,NA,7,-1074.08667661197,2162.17682093092,666.797300690894,1.60992587681214e-145,1,FALSE
4.44767544555955,-0.017037939194087,NA,0.00127940791598515,NA,NA,NA,6,-1076.34229415012,2164.68718899995,669.307668759922,4.58866529861002e-146,1,FALSE
1.41486434036295,NA,-2.39046219583311e-05,0.00132037126777213,NA,-0.00162471069100213,NA,7,-1102.67032201629,2219.34411173956,723.964591499527,6.20992577448795e-158,1,FALSE
1.45177755208964,NA,-2.39760810287279e-05,0.00127653247756167,NA,NA,NA,6,-1109.73423078944,2231.4710622786,736.091542038569,1.44461645860655e-160,1,FALSE
3.84758518844017,-0.0167231217017948,NA,NA,NA,-0.0700225519595761,-0.00212439779010413,7,-1150.55050167587,2315.10447105872,819.724950818687,9.97673853278737e-179,1,FALSE
0.904844257772744,NA,-2.35148153782312e-05,NA,NA,-0.0700038041706794,-0.00212342685626827,7,-1183.35815357541,2380.71977485779,885.340254617761,5.63386461388176e-193,1,FALSE
4.41872008562922,-0.016744831377796,NA,NA,NA,NA,NA,5,-1250.03160839235,2510.06507436985,1014.68555412982,4.6113861115686e-221,1,FALSE
4.41241112433322,-0.0167368809888873,NA,NA,NA,-0.000223690848264128,NA,6,-1249.89581093688,2511.79422257348,1016.41470233345,1.94245839539746e-221,1,FALSE
1.47407652642652,NA,-2.35630566502714e-05,NA,NA,NA,NA,5,-1282.93096369767,2575.86378498048,1080.48426474045,2.37587189399264e-235,1,FALSE
1.46881476456273,NA,-2.35505796139385e-05,NA,NA,-0.00023636201006672,NA,6,-1282.77907638466,2577.56075346903,1082.181233229,1.01702351538244e-235,1,FALSE
-1.96803095985703,NA,NA,0.00473511101082485,-2.95748987132918e-05,-0.0734395118903077,-0.00215760719188277,8,-1450.43615444482,2916.87676750808,1421.49724726805,2.11736015134211e-309,1,FALSE
-1.82367148475573,NA,NA,0.00120500029329666,NA,-0.0682257026598248,-0.00201693542946175,7,-1512.27617618255,3038.55582007209,1543.17629983206,0,1,FALSE
-1.39185392070225,NA,NA,0.00441492423910791,-2.62760723306499e-05,-0.00256420432619325,NA,7,-1556.09736693682,3126.19820158063,1630.8186813406,0,1,FALSE
-1.33998337910321,NA,NA,0.0041090167159138,-2.42903470183766e-05,NA,NA,6,-1573.93690159413,3159.87640388798,1664.49688364795,0,1,FALSE
-1.29628484216604,NA,NA,0.00127427947143642,NA,-0.00203361985482525,NA,6,-1604.93411085816,3221.87082241603,1726.491302176,0,1,FALSE
-1.26031045977251,NA,NA,0.0012190398390207,NA,NA,NA,5,-1616.29738914028,3242.5966358657,1747.21711562567,0,1,FALSE
