"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-7.82181527771612,-0.00924094708307445,NA,0.0216374645261146,-0.000115484399719141,0.133623597986882,-0.00387738131810388,0.00294502114245677,10,-539.96238754548,1100.03325635329,0,0.144457171647546,0.144457171647546,FALSE
-5.30502814526404,NA,NA,0.0216169974823919,-0.00011535951068441,0.133363015954998,-0.00387004976052815,0.0014925572318413,9,-541.09757364351,1100.28386093907,0.250604585778547,0.127444475152887,0.271901646800433,FALSE
-7.89869383406153,0.00498143061841891,-0.00022383589234315,0.0216543856596632,-0.000115600141367568,0.133699530573279,-0.00388024698008751,0.00289764058808235,11,-539.245737965085,1100.62171766673,0.588461313439211,0.107635704287375,0.379537351087808,FALSE
-2.37001692996446,NA,NA,0.0215391815043213,-0.000114835948408961,0.1318441942445,-0.00381898442393172,NA,8,-542.390874702895,1100.85268536638,0.819429013094805,0.0958964119879102,0.475433763075718,FALSE
-6.49180566325958,-0.00922550464887234,NA,0.0221233411269967,-0.000118222528731903,-0.00887929729261026,NA,0.00292080251809801,9,-541.493236883232,1101.07518741851,1.0419310652228,0.0857998742629891,0.561233637338707,FALSE
-3.98208216126756,NA,NA,0.0221019398371807,-0.000118092255831271,-0.00887023328267161,NA,0.00147098905217881,8,-542.624441331206,1101.319818623,1.28656226971611,0.0759216538955984,0.637155291234305,FALSE
-6.5672470487063,0.00498950719665943,-0.000223696552855993,0.0221406608721445,-0.000118340652710293,-0.00890889517879796,NA,0.00287319939927585,10,-540.778593109098,1101.66566748052,1.63241112723699,0.0638653850767545,0.70102067631106,FALSE
-1.10614239537971,NA,NA,0.0220187953360458,-0.000117539580184628,-0.00851690744694534,NA,NA,7,-543.879052904599,1101.81325105784,1.77999470455688,0.0593223256321903,0.76034300194325,FALSE
-2.40571634020437,0.000967111175425657,NA,0.0215451786815501,-0.000114878255816863,0.131987150794107,-0.00382387531931426,NA,9,-542.369124596539,1102.82696284512,2.79370649183647,0.0357349723785615,0.796077974321812,FALSE
-6.5231437330234,-0.00922773695463361,NA,0.02289704214721,-0.000122711368363128,NA,NA,0.00283639921987734,8,-543.394265532708,1102.85946702601,2.82621067272044,0.0351588982597008,0.831236872581512,FALSE
-4.01365150981281,NA,NA,0.0228748572512208,-0.000122576532736117,NA,NA,0.00138676907530661,7,-544.523867440118,1103.10288012888,3.06962377559466,0.0311299751391893,0.862366847720702,FALSE
-1.29501063358516,NA,NA,0.0227678062778013,-0.000121889654890722,NA,NA,NA,6,-545.635783650614,1103.31290588391,3.27964953061792,0.0280267190885881,0.89039356680929,FALSE
-2.5653632798119,0.0152288307467202,-0.000230920910796104,0.0215609076195436,-0.000114983751865864,0.132002544318789,-0.00382482265263097,NA,10,-541.640081495447,1103.38864425322,3.3553878999337,0.0269852150065549,0.917378781815845,FALSE
-6.59684193374648,0.00491009356636564,-0.000222406368287893,0.0229167736796066,-0.000122843395867735,NA,NA,0.00278798289147669,9,-542.691920551933,1103.47255475591,3.43929840262308,0.0258764651031465,0.943255246918991,FALSE
-1.13723926137895,0.000882472338293152,NA,0.0220248472979636,-0.000117581497118707,-0.00855056293785788,NA,NA,8,-543.860925150754,1103.7927862621,3.75952990881228,0.0220479167557399,0.965303163674731,FALSE
-1.29672289696719,0.0151482069213119,-0.000230916595050981,0.0220407615347166,-0.000117688154930196,-0.00857028802236168,NA,NA,9,-543.132604271562,1104.35392219517,4.32066584188169,0.0166539954182095,0.981957159092941,FALSE
-1.31466670258385,0.000544804056861738,NA,0.0227733360553138,-0.000121925908807305,NA,NA,NA,7,-545.628845641341,1105.31283653133,5.27958017804121,0.0103108112906452,0.992267970383586,FALSE
-1.47444133324634,0.0147666705554888,-0.000229988506030769,0.0227910998935523,-0.000122043448830081,NA,NA,NA,8,-544.908771902558,1105.88847976571,5.85522341242063,0.00773202942867829,0.999999999812264,FALSE
-7.38627146177694,-0.00914968561789436,NA,0.0050007959521046,NA,0.181069213159472,-0.00528440534320212,0.00281159817842566,9,-562.972924132237,1144.03456191652,44.001305563233,4.02695712920683e-11,0.999999999852534,FALSE
-4.89430771186804,NA,NA,0.0049983290524035,NA,0.180748256239009,-0.00527529550242917,0.00137341944655316,8,-564.086147014425,1144.24322998944,44.2099736361531,3.62798355525958e-11,0.999999999888813,FALSE
-2.19390228386088,NA,NA,0.00499582620563254,NA,0.179099803959854,-0.00522071685408338,NA,7,-565.190385528069,1144.43591630478,44.4026599514964,3.29476169407767e-11,0.999999999921761,FALSE
-7.46165165119663,0.00461369251249933,-0.000216710909159733,0.00500106783602634,NA,0.181203082784782,-0.00528894988567968,0.00276633791385898,10,-562.297822592263,1144.70412644685,44.6708700935669,2.88126308967526e-11,0.999999999950574,FALSE
-2.21551922478823,0.000585829488508776,NA,0.0049957906257972,NA,0.179200962318522,-0.00522412125519725,NA,8,-565.182276625073,1146.43548921074,46.4022328574508,1.21233395347609e-11,0.999999999962697,FALSE
