"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-10.9185414786385,0.0732250655375826,-0.00144246471592713,NA,NA,1.23658828873103,-0.0357661406105269,8,-780.669354871068,1577.39030415274,0,0.642012057196186,0.642012057196186,FALSE
-10.3144285459302,0.0734304648106913,-0.00144778516942146,5.36754436510766e-05,NA,1.16636379488885,-0.0337533928359481,9,-780.60473052955,1579.27397718813,1.88367303538962,0.250327626650061,0.892339683846247,FALSE
-10.6058368348886,0.0735080867199422,-0.00145010793221457,-9.34663179984752e-05,6.74821847729778e-07,1.19997341474197,-0.0347016706832519,10,-780.565749703383,1581.21038072623,3.82007657349254,0.0950657538004864,0.987405437646733,TRUE
0.172738118771177,0.0750298084923397,-0.00148021877653359,0.000279292204289756,NA,-0.0264827958709251,NA,8,-785.15854592406,1586.36868625872,8.97838210598275,0.00720961845620931,0.994615056102943,FALSE
0.166047405122955,0.0747667899293946,-0.00147338713397109,0.000574792570799069,-1.41651626572604e-06,-0.0266873408750408,NA,9,-784.9715794289,1588.00767498683,10.6173708340893,0.00317695015917327,0.997792006262116,FALSE
0.320414121098682,0.0742456059419407,-0.00145658736823177,NA,NA,-0.032769694467918,NA,7,-787.483036409349,1589.00618743188,11.6158832791359,0.0019283514070067,0.999720357669122,FALSE
-0.300291264095831,0.0739234703621405,-0.00146993906503872,0.000413898680148042,NA,NA,NA,7,-789.882989694203,1593.80609400159,16.4157898488454,0.00017494426522228,0.999895301934345,FALSE
-0.308665671265271,0.0737048287280812,-0.00146439254451608,0.000653801524703857,-1.1459523528048e-06,NA,NA,8,-789.760961768426,1595.57351794746,18.1832137947149,7.22950358104421e-05,0.999967596970155,FALSE
-10.8487149839634,0.0308248792867485,NA,NA,NA,1.25428233668517,-0.0362388402562482,7,-792.036955425244,1598.11402546367,20.7237213109263,2.02975808239443e-05,0.999987894550979,FALSE
-10.5943277749201,0.0308438111737431,NA,2.2548640036416e-05,NA,1.22475488344248,-0.0353925253967809,8,-792.025557996432,1600.10271040347,22.7124062507282,7.50942754980148e-06,0.999995403978529,FALSE
-10.7708963082144,0.0308485726548292,NA,-6.70027881456756e-05,4.10949639975991e-07,1.245145743018,-0.0359678039857205,9,-792.011090966907,1602.08669806285,24.6963939101051,2.78477034372967e-06,0.999998188748873,TRUE
-0.241153658479916,0.0721823400661232,-0.0014267449787596,NA,NA,NA,NA,6,-795.613499025409,1603.25707323879,25.8667690860452,1.55112088338161e-06,0.999999739869756,FALSE
0.40768436493172,0.0314916278033158,NA,0.000259526845095485,NA,-0.0260093478659526,NA,7,-797.033429659531,1608.10697393224,30.7166697795008,1.37247072765587e-07,0.999999877116829,FALSE
0.398118432597438,0.0314234009157402,NA,0.000624135086797489,-1.74873751750062e-06,-0.0262675165894808,NA,8,-796.748488976809,1609.54857236422,32.1582682114822,6.67519517408504e-08,0.999999943868781,FALSE
0.541401854593419,0.0314295272587687,NA,NA,NA,-0.0318636242049615,NA,6,-799.040536656743,1610.11114850146,32.7208443487139,5.03850985565828e-08,0.999999994253879,FALSE
-0.0586451085177456,0.0307084719740152,NA,0.000392071877108578,NA,NA,NA,6,-801.59291792749,1615.21591104295,37.8256068902078,3.92479530017763e-09,0.999999998178674,FALSE
-0.0706203538973803,0.0306438735022157,NA,0.000700887404028851,-1.47582153111503e-06,NA,NA,7,-801.39051167818,1616.82113796954,39.4308338167982,1.75892131817668e-09,0.999999999937596,FALSE
-0.00956430767744671,0.0302997560830753,NA,NA,NA,NA,NA,5,-806.738655590797,1623.49878577,46.1084816172556,6.24041707766814e-11,1,FALSE
-11.546456633461,NA,NA,NA,NA,1.36982841662296,-0.0393703466912713,6,-824.710265699428,1661.45060658683,84.0603024340849,3.58162767552663e-19,1,FALSE
-11.601529645414,NA,NA,-4.86687432116618e-06,NA,1.3762148979869,-0.039553383778108,7,-824.709741858507,1663.45959833019,86.069294177453,1.31169669128328e-19,1,FALSE
-11.7684358797772,NA,NA,-9.00055458327679e-05,3.91061293955087e-07,1.39549614531932,-0.0400973383874138,8,-824.696759008423,1665.44511242745,88.05480827471,4.86053992653616e-20,1,TRUE
0.701232101637375,NA,NA,0.000261381301527568,NA,-0.0215374077595348,NA,6,-830.903324156182,1673.83672350033,96.4464193475919,7.31929621078983e-22,1,FALSE
0.689529620121368,NA,NA,0.000677720964853627,-1.99882449596392e-06,-0.0218356464992194,NA,7,-830.534953222534,1675.11002105825,97.7197169055059,3.87236487153999e-22,1,FALSE
0.834774594484949,NA,NA,NA,NA,-0.0274059835379507,NA,5,-832.916358131379,1675.85419085116,98.4638866984192,2.66920453717138e-22,1,FALSE
0.307373206308159,NA,NA,0.0003712720188999,NA,NA,NA,5,-834.010142168535,1678.04175892547,100.651454772732,8.94041096803906e-23,1,FALSE
0.292194669180052,NA,NA,0.000740761082075167,-1.76729171509825e-06,NA,NA,6,-833.722735076365,1679.4755453407,102.085241187958,4.36530626264993e-23,1,FALSE
0.349400110464629,NA,NA,NA,NA,NA,NA,4,-838.573542142828,1685.16139555578,107.771091403039,2.54300978830117e-24,1,FALSE
