"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
16.7113888898467,0.0668357224123681,-0.000430341512846373,6.50904876645851,-0.133050484551493,-1.07070543301914,0.0570666636005281,-0.0448501289012418,11,-2341.50403974721,4705.07083204968,0,0.976821322535857,0.976821322535857,TRUE
103.612191066399,0.0663725820483175,-0.000424403756696833,-0.262995751237786,NA,-1.19243314285391,0.0633354333114408,-0.0449287180731967,10,-2346.25034631071,4712.55297399025,7.48214194056709,0.0231786774641429,1,TRUE
36.6065107003078,0.0339880276857367,NA,5.67403680307602,-0.116624596419933,-1.07554313322694,0.0572124914758461,-0.0492509226461248,10,-2378.56758982545,4777.18746101972,72.1166289700413,2.13741141015438e-16,1,TRUE
112.604210220914,0.0339438852688991,NA,-0.262121816594546,NA,-1.18286189662682,0.0627397770222377,-0.0492306847312215,9,-2382.20237779189,4782.44752108628,77.3766890366005,1.54056700718076e-17,1,TRUE
-80.4878659316904,0.0671405114467123,-0.000435877767440425,13.4977458411768,-0.270259228832653,0.0534557703699429,NA,-0.0434725438215114,10,-2385.46667901676,4790.98563940234,85.914807352663,2.15601489812491e-19,1,FALSE
94.2179765651069,0.0660946066093828,-0.000422637466109739,-0.257360285184122,NA,0.0574463401394691,NA,-0.0433459195615508,9,-2407.02067477883,4832.08411506015,127.013283010472,2.56584939291599e-28,1,FALSE
-61.9389768071931,0.0336123422926506,NA,12.7330477682058,-0.255210630251962,0.0514718995008606,NA,-0.0476455165205911,9,-2422.74989428112,4863.54255406473,158.471722015047,3.78545359478988e-35,1,FALSE
-104.643978125816,0.0647562400741889,-0.000413835089997017,15.2751862711232,-0.306764715935081,NA,NA,-0.041890609082484,9,-2423.97765326401,4865.99807203052,160.927239980838,1.10894236515795e-35,1,FALSE
101.88979296705,0.0676127079261219,-0.000439597933169341,NA,NA,-1.10435419789461,0.0607369023956514,-0.0477341872020444,9,-2437.55254738764,4893.14786027777,188.077028228085,1.41061132076728e-41,1,TRUE
102.577657890526,0.033476214892825,NA,-0.25647250986942,NA,0.055275654436599,NA,-0.0472950488118661,8,-2441.91952054947,4899.87324537447,194.802413324788,4.88661976028424e-43,1,FALSE
93.5894632745249,0.0633333863609844,-0.000396616744973581,-0.344633085668522,NA,NA,NA,-0.0416001044884755,8,-2451.34106860802,4918.71634149158,213.645509441895,3.95623621409982e-47,1,FALSE
-86.443567181996,0.0326486993844627,NA,14.4626945883234,-0.290722737682306,NA,NA,-0.045616890854044,8,-2458.53838470502,4933.11097368557,228.040141635894,2.96160782296536e-50,1,FALSE
111.4117296121,0.0341234175069837,NA,NA,NA,-1.09457292210302,0.0601225728014563,-0.0522850864212435,8,-2472.88310551067,4961.80041529688,256.7295832472,1.74459433632856e-56,1,TRUE
100.846578831048,0.0324250730242836,NA,-0.340738643884735,NA,NA,NA,-0.0450527683927608,7,-2483.05414965418,4980.13489631621,275.064064266525,1.82143002196973e-60,1,FALSE
-34.1917268964232,NA,NA,6.07978627934155,-0.124478813662888,-1.05958568212954,0.0563867801628063,-0.0155719264553579,9,-2489.3501288291,4996.74302316069,291.672191111009,4.50820409296396e-64,1,TRUE
92.8493834405713,0.0673616890906185,-0.000438214317231928,NA,NA,0.0934813408080968,NA,-0.0461277824787827,8,-2491.83858958932,4999.71138345417,294.640551404485,1.02195629013696e-64,1,FALSE
47.117335214018,NA,NA,-0.256637006826216,NA,-1.17625909936617,0.0623929971313219,-0.0156370940728542,8,-2493.26996795791,5002.57414019136,297.50330814168,2.44226392273618e-65,1,TRUE
