"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw"
-32.219487755648,NA,NA,0.00334508690003688,NA,NA,NA,0.0173310924555094,6,-625.692119173454,1263.49564418245,106.23393558042,3.34330955781818e-24,1
32.1266840992828,0.177422190115004,-0.00203334645197601,NA,NA,NA,NA,-0.0161722244652413,7,-625.869965095697,1265.88866857121,108.626959969177,1.01050378909905e-24,1
0.900768633859942,0.139015804043944,-0.00180472235674927,NA,NA,NA,NA,NA,6,-631.448183441038,1275.00777271762,117.746064115588,1.05766867246048e-26,1
-0.306424159988546,NA,NA,0.00837340160677457,-9.68882728550908e-06,0.0856700617618141,NA,NA,7,-631.985945925454,1278.12063023072,120.858921628691,2.2304948279679e-27,1
17.5362885989759,NA,NA,0.00841747893540233,-9.78661193067855e-06,-1.48253825435471,0.0344143972826629,NA,8,-631.23608025975,1278.6636498812,121.401941279169,1.70014515305533e-27,1
0.053902084607077,NA,NA,0.00301058237977835,NA,0.101403308752506,NA,NA,6,-634.560834753629,1281.2330753428,123.971366740771,4.70481284222578e-28,1
17.1629271728757,NA,NA,0.00300071970288138,NA,-1.40193844352663,0.0329961825588317,NA,7,-633.878061465769,1281.90486131135,124.64315270932,3.36252778969127e-28,1
1.3658601297038,NA,NA,0.00999949833357179,-1.20884346996608e-05,NA,NA,NA,6,-635.515804470158,1283.14301477586,125.881306173828,1.81052394765753e-28,1
2.23846965901322,NA,NA,0.00337987608542287,NA,NA,NA,NA,5,-639.684339781998,1289.44814976267,132.18644116064,7.73858589352136e-30,1
39.6028278728016,0.0502168558931298,NA,NA,NA,-1.81607508815651,0.0438408142403409,-0.00977794402593858,8,-652.453827495408,1321.09914435252,163.837435750487,1.03689661999437e-36,1
17.3264318374851,0.0498119216347024,NA,NA,NA,0.181305204084151,NA,-0.00999831245832959,7,-653.543678294858,1321.23609496953,163.974386367498,9.68271190321557e-37,1
21.5183255197614,0.0363573775391585,NA,NA,NA,-1.89228929068832,0.0454096227362652,NA,7,-653.821393390386,1321.79152516059,164.529816558554,7.33477636087789e-37,1
-1.98906044546493,0.0354851063265144,NA,NA,NA,0.176310068701981,NA,NA,6,-654.97819242473,1322.067790685,164.806082082971,6.38846588906461e-37,1
-8.82843339647674,NA,NA,NA,NA,-1.78932338655772,0.0432201592630643,0.0152345346264706,7,-661.597049411209,1337.34283720223,180.0811286002,3.07937353932503e-40,1
-30.4836850741953,NA,NA,NA,NA,0.17945553899311,NA,0.0148605464187816,6,-662.616905568111,1337.34521697177,180.083508369734,3.07571161872225e-40,1
1.87575586793914,0.0386380941828879,NA,NA,NA,NA,NA,NA,5,-670.032999747062,1350.1454696928,192.883761090768,5.10982528931285e-43,1
13.6920723938464,0.047482598860023,NA,NA,NA,NA,NA,-0.00608310403721101,6,-669.486691339759,1351.08478851506,193.82307991303,3.1947403040605e-43,1
-1.48723873850543,NA,NA,NA,NA,0.204286156477457,NA,NA,5,-673.54640927589,1357.17228875046,199.910580148424,1.52248029477055e-44,1
17.2769210423365,NA,NA,NA,NA,-1.44477106986661,0.0361957350929882,NA,6,-672.828516881531,1357.76843959861,200.506730996575,1.13005392606101e-44,1
-31.9464511393614,NA,NA,NA,NA,NA,NA,0.0176247847853387,5,-677.646097557774,1365.37166531422,208.109956712192,2.52394380947934e-46,1
3.10482494392076,NA,NA,NA,NA,NA,NA,NA,4,-693.893770905654,1395.84045186422,238.578743262187,6.1075460125756e-53,1
