"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw"
19.6213977489703,0.142289062501715,-0.00116747359576801,-0.310019913709438,NA,0.0226295232066731,-0.000127088688629917,-0.0103502224618943,10,-1577.37286674222,3174.78568989563,0,0.667547298559723,0.667547298559723
18.5005997062883,0.1423006591765,-0.00116770541951437,0.45892884732241,-0.132229238461196,0.022275304017123,-0.000124798825624391,-0.0103409656020752,11,-1577.06597941088,3176.17991522503,1.39422532939761,0.332452696008302,0.999999994568025
18.3141145934803,0.14227149320084,-0.00116720504073696,1.35253993313022,-0.290549690700643,0.000656748520959998,NA,-0.0104177067786544,10,-1597.04298776606,3214.12593194331,39.3402420476777,1.91362582684845e-09,0.99999999648165
18.8986146405228,0.142187647339106,-0.00116581819498156,1.08507620228688,-0.250679600726657,NA,NA,-0.0104622558787997,9,-1598.46594337265,3214.96457241808,40.1788825224526,1.25819674832937e-09,0.999999997739847
20.8243254795876,0.142247526004387,-0.00116671426852543,-0.338192508877895,NA,0.00056146082006127,NA,-0.0104416171841274,9,-1598.54515514489,3215.12299596255,40.3373060669205,1.16237784284412e-09,0.999999998902225
21.033495765112,0.142177569129151,-0.00116557316658368,-0.369119806068533,NA,NA,NA,-0.0104775073208695,8,-1599.60561889041,3215.23738157167,40.4516916760335,1.09776354249543e-09,0.999999999999989
17.7594371277572,0.14264433283318,-0.00117199135022824,NA,NA,0.0274337074317625,-0.00014486024015421,-0.0100034198346792,9,-1610.08833784961,3238.209361372,63.4236714763706,1.12773425048616e-14,1
-0.276528205599976,0.121475733762329,-0.00113395183602607,-0.297970952662207,NA,0.0230401184120936,-0.000128934709266747,NA,9,-1617.97128224566,3253.9752501641,79.1895602684694,4.252922984966e-18,1
-1.51243262650624,0.121553443235995,-0.00113461669308486,0.56304106947643,-0.148061833818864,0.0226441857924353,-0.000126375102017285,NA,10,-1617.58569718126,3255.2113507737,80.4256608780706,2.29230119787695e-18,1
20.8970645718812,0.070338590245546,NA,-0.308024405165189,NA,0.0226351179448746,-0.000126919011607767,-0.0106089524644247,9,-1633.76162765463,3285.55594098203,110.770251086399,5.90238643534936e-25,1
19.7641810421221,0.0703395155341695,NA,0.471242889513866,-0.134003565897383,0.0222780825209901,-0.000124609796323296,-0.0106010942702323,10,-1633.44387661828,3286.92770964775,112.142019752122,2.97270530950464e-25,1
18.9524527936874,0.142614756809675,-0.00117132816502311,NA,NA,0.00245966869603004,NA,-0.0100721810444005,8,-1637.59069054378,3291.2075248784,116.421834982772,3.49785489865928e-26,1
-1.84551078680625,0.12123350430847,-0.00113264974075195,1.46618394680504,-0.308080912741417,0.00075349805868968,NA,NA,9,-1638.10229908937,3294.23728385152,119.451593955886,7.68949799339098e-27,1
0.769095303966359,0.121065767187892,-0.0011312591399831,-0.326548929185448,NA,0.000652639862379291,NA,NA,8,-1639.79494151906,3295.61602682896,120.83033693333,3.8592930237055e-27,1
-1.26752669239643,0.120671724322971,-0.00112786103652737,1.16003254147842,-0.262462846474665,NA,NA,NA,8,-1639.97753306577,3295.98120992239,121.195520026755,3.21520932845371e-27,1
0.937750266219251,0.1205900260526,-0.00112720075376124,-0.36251219178232,NA,NA,NA,NA,7,-1641.2293168315,3296.47896403148,121.693274135851,2.50682098599651e-27,1
-1.44523390170827,0.123502477819002,-0.00114820456777284,NA,NA,0.0276697399990668,-0.000146088677064735,NA,8,-1648.18825022554,3312.40264424192,137.61695434629,8.73655264561714e-31,1
19.5527625342799,0.0703165275079046,NA,1.35790768570241,-0.291170928067322,0.000691583359610114,NA,-0.0106603250843257,9,-1653.49675194499,3325.02618956275,150.24049966712,1.58552122728335e-33,1
22.0612520379741,0.0703153029826578,NA,-0.336448982315591,NA,0.000596132643281722,NA,-0.0106807128805531,8,-1655.01730849635,3326.06076078356,151.275070887925,9.4518707595063e-34,1
20.1475906695816,0.0702828637425968,NA,1.07659159213832,-0.249255592809654,NA,NA,-0.0106969106426317,8,-1655.08469946191,3326.19554271467,151.409852819037,8.83588897431028e-34,1
22.266806051431,0.0702857900884155,NA,-0.369345527874504,NA,NA,NA,-0.0107103112846477,7,-1656.22036875484,3326.46106787817,151.675377982534,7.73734912460813e-34,1
0.618351318957081,0.0465681907344177,NA,-0.302427104056998,NA,0.0228981165136002,-0.00012819216780937,NA,8,-1661.86312237572,3339.75238854229,164.966698646655,1.00558452817022e-36,1
-0.57357186816093,0.0466016793879248,NA,0.528229636457709,-0.142840995320028,0.0225172189901416,-0.000125728946663543,NA,9,-1661.50359753827,3341.03988074931,166.254190853683,5.28254496207181e-37,1
19.1899158806555,0.142367341404591,-0.0011665263070862,NA,NA,NA,NA,-0.0100836443654757,7,-1666.43601210104,3346.89235457057,172.106664674943,2.83135717645063e-38,1
19.1466179958534,0.0705407329905285,NA,NA,NA,0.0274363811649187,-0.000144733272460946,-0.0103158451143579,8,-1666.20529050132,3348.43672479349,173.651034897863,1.30809391758131e-38,1
-0.372852791983011,0.123199839319216,-0.00114616295022426,NA,NA,0.00248514265000706,NA,NA,7,-1676.19715193271,3366.41463423391,191.628944338274,1.63224554979971e-42,1
-0.900939193937256,0.0463765306239633,NA,1.42384727106982,-0.301576087272505,0.000737507667721062,NA,NA,8,-1681.83510503946,3379.69635386977,204.910663974137,2.13155586412364e-45,1
1.65757255282037,0.0462987155489425,NA,-0.331049781865314,NA,0.000638716760379585,NA,NA,7,-1683.45963992092,3380.93961021033,206.153920314694,1.14479318407862e-45,1
-0.338436577328377,0.0461266246988193,NA,1.12417386936325,-0.256932655636334,NA,NA,NA,7,-1683.632950947,3381.28623226249,206.500542366859,9.62629159003746e-46,1
1.81993753014766,0.0460878530140814,NA,-0.366294477739716,NA,NA,NA,NA,6,-1684.83454979581,3381.68434460069,206.898654705057,7.88878312752275e-46,1
-0.561306898790698,0.0478391002290389,NA,NA,NA,0.0276090134792975,-0.000145666687285152,NA,7,-1692.99225974032,3400.00484984912,225.219159953489,8.29397743355576e-50,1
20.2983613519437,0.0705221570074404,NA,NA,NA,0.00248586877178029,NA,-0.0103639195167834,7,-1693.84676088718,3401.71385214285,226.928162247216,3.5290492279475e-50,1
-0.137526576765135,0.121937722775633,-0.00113333079515578,NA,NA,NA,NA,NA,6,-1705.66624186356,3423.3477287362,248.562038840564,7.07817185956838e-55,1
0.507182456580394,0.0476417075913684,NA,NA,NA,0.00249772713120696,NA,NA,6,-1720.87895207878,3453.77314916663,278.987459271002,1.75035041526189e-61,1
20.4870875270697,0.0704514799015131,NA,NA,NA,NA,NA,-0.010349370475615,6,-1723.53346065313,3459.08216631534,284.296476419708,1.2310808505767e-62,1
-16.7477358232124,NA,NA,-0.314285763089063,NA,0.0227499423037049,-0.00012759529676055,0.00945342693507151,8,-1725.65958472961,3467.34531325007,292.559623354442,1.97681950469316e-64,1
-17.9038438788553,NA,NA,0.481267486578714,-0.136804228090111,0.0223852168947237,-0.000125236549471519,0.00946124007990772,9,-1725.33300423757,3468.69869414792,293.913004252291,1.00481032617082e-64,1
-18.112027997889,NA,NA,1.3731813333668,-0.294895444412271,0.000690116622839914,NA,0.00939860252216822,8,-1745.30938082449,3506.64490543983,331.859215544195,5.78321053590789e-73,1
-15.5727535976919,NA,NA,-0.342847462350025,NA,0.000593459729410445,NA,0.00937859173944212,7,-1746.84756102886,3507.71545242621,332.929762530574,3.3861226012032e-73,1
-17.5120105492835,NA,NA,1.09258051809476,-0.253088996798525,NA,NA,0.00935826544780458,7,-1746.8685589629,3507.75744829429,332.971758398661,3.31576231766939e-73,1
-15.3620981200273,NA,NA,-0.375594234932699,NA,NA,NA,0.00934565873890889,6,-1748.02323712644,3508.06171926195,333.276029366321,2.8478151135632e-73,1
