"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
4.99628991872983,0.0931260007157945,NA,0.00110302861503271,NA,-1.5827798416629,0.0462308119251654,8,-554.950864362537,1126.00935204346,0,0.331623284487122,0.331623284487122,TRUE
6.75905922782476,0.0923589008437684,NA,0.00203516709481271,-4.29846499946774e-06,-1.78447012678163,0.0519223977991493,9,-554.280837312565,1126.69630439327,0.68695234980828,0.235220521734293,0.566843806221415,TRUE
4.6943134078841,0.138421208641407,-0.000874133082621691,0.0011155430323142,NA,-1.6081271374358,0.0469451859821925,9,-554.320225632911,1126.77508103396,0.765728990500293,0.226135673448766,0.792979479670181,TRUE
6.39340588177134,0.135668104952159,-0.000833389561785235,0.00200712354575759,-4.11405011942916e-06,-1.79997854098162,0.052359160300076,10,-553.706979967378,1127.57863059344,1.56927854997889,0.151314486701724,0.944293966371905,TRUE
-9.3506518738796,0.0919753720005347,NA,0.000782632050608658,NA,0.0507542850613696,NA,7,-558.554372426709,1131.19238936425,5.18303732078607,0.0248406389411,0.969134605313005,FALSE
-9.83019932805704,0.133329754231461,-0.000796187670182886,0.00078948583134076,NA,0.0506593179168713,NA,8,-558.034196969916,1132.17601725822,6.1666652147569,0.0151904513837521,0.984325056696757,FALSE
-9.35267727628412,0.0917311139088222,NA,0.00106082923070364,-1.33948881633009e-06,0.0505749446332196,NA,8,-558.484354744701,1133.07633280779,7.06698076432713,0.00968433137427892,0.994009388071036,FALSE
-9.82427098084455,0.132437813626597,-0.000782560638663463,0.0010269949337734,-1.1441646352575e-06,0.0505077768088637,NA,9,-557.983209487537,1134.10104874321,8.09169669975222,0.00580170180701906,0.999811089878055,FALSE
-8.40653609616813,0.0913232374814899,NA,0.000517063820636575,NA,NA,NA,6,-565.858823884356,1143.78033433588,17.7709822924169,4.58907591994706e-05,0.999856980637255,FALSE
-8.9008879530483,0.090142067758054,NA,NA,NA,0.0329691611659762,NA,6,-566.073623978557,1144.20993452428,18.2005824808191,3.70201988283364e-05,0.999894000836083,FALSE
-8.89162777981876,0.132906030884837,-0.00079891579175944,0.000524729683611132,NA,NA,NA,7,-565.317533782086,1144.718712075,18.7093600315413,2.87051027349734e-05,0.999922705938818,FALSE
-9.31643110748275,0.126045225197733,-0.000687185825218113,NA,NA,0.0327517199893553,NA,7,-565.684013998761,1145.45167250835,19.4423204648904,1.98975117441664e-05,0.999942603450562,FALSE
-8.41462920440189,0.0910185497115335,NA,0.000900807115159258,-1.84066284617594e-06,NA,NA,7,-565.728493676243,1145.54063186331,19.531279819854,1.90318712574907e-05,0.99996163532182,FALSE
-7.39814987613412,0.0901468873194011,NA,NA,NA,-0.136621547941958,0.00477826626523532,7,-566.022454835177,1146.12855418118,20.1192021377231,1.41845571689976e-05,0.999975819878989,TRUE
-8.8878318161888,0.131665854675945,-0.000779761555861744,0.000866300121930376,-1.63931147303158e-06,NA,NA,8,-565.214365294344,1146.53635390707,20.5270018636138,1.15681309638373e-05,0.999987388009952,FALSE
-7.7570314997297,0.126218076522193,-0.000690362785300854,NA,NA,-0.143456225094599,0.00496466786938208,8,-565.628735449531,1147.36509421745,21.355742173987,7.6437156867429e-06,0.999995031725639,TRUE
-8.3189816838949,0.0901826414707696,NA,NA,NA,NA,NA,5,-569.537329806199,1149.1194023417,23.1100502982438,3.17951849688703e-06,0.999998211244136,FALSE
-8.75606277646912,0.12760988714314,-0.000716740748798284,NA,NA,NA,NA,6,-569.103567326546,1150.26982122026,24.2604691767963,1.78875586369217e-06,1,FALSE
7.00237042941644,NA,NA,0.00220640934475267,-5.49900393765284e-06,-1.58314509221174,0.0463801910200705,8,-590.498801995526,1197.10522730944,71.0958752659781,1.20884845372599e-16,1,TRUE
4.75027153009603,NA,NA,0.00101272253531618,NA,-1.3229229316443,0.0390369801533517,7,-591.565279843924,1197.21420419868,71.2048521552172,1.14474255703478e-16,1,TRUE
-7.38499462285365,NA,NA,0.00074303282719329,NA,0.0563587994979812,NA,6,-594.061756963709,1200.18620049458,74.1768484511219,2.59028191104034e-17,1,FALSE
-7.40085251729955,NA,NA,0.00133242116161007,-2.8353883764474e-06,0.0559638933543541,NA,7,-593.756224276516,1201.59609306386,75.5867410204012,1.2799492530745e-17,1,FALSE
-6.99776497384896,NA,NA,NA,NA,0.039487997389312,NA,5,-600.642588820502,1211.32992037031,85.3205683268509,9.85187760551261e-20,1,FALSE
-6.67021428617312,NA,NA,NA,NA,0.00252187411448731,0.00104161242374121,6,-600.640224537029,1213.34313564122,87.3337835977625,3.60043409958859e-20,1,FALSE
-6.35321048269822,NA,NA,0.000445396939166099,NA,NA,NA,5,-602.844026261673,1215.73279525265,89.723443209193,1.09005114340602e-20,1,FALSE
-6.38104921160632,NA,NA,0.00115687899139877,-3.4100262111962e-06,NA,NA,6,-602.408224313721,1216.87913519461,90.8697831511461,6.14500611240871e-21,1,FALSE
-6.29989693515488,NA,NA,NA,NA,NA,NA,4,-605.498326388615,1219.02645903654,93.0171069930848,2.10008499295153e-21,1,FALSE
