"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-42.6148565417514,0.165623278272729,-0.00131793391094827,0.000425707811361897,NA,3.80421633214941,-0.108270415094016,9,-488.623008060572,995.319246389655,0,0.583708825936613,0.583708825936613,FALSE
-41.7428434657148,0.165521993713873,-0.00131684424593599,0.000969458379060329,-2.51689302864849e-06,3.70330220801919,-0.105423929566415,10,-487.991105043566,996.071750176672,0.752503787016735,0.400674901586239,0.984383727522851,FALSE
-46.930018872779,0.165749995286054,-0.00131887643560283,NA,NA,4.30588791983963,-0.122666753459359,8,-493.251431795898,1002.5614239822,7.24217759254293,0.0156162724520093,0.999999999974861,FALSE
-41.0855992314993,0.0693270999444074,NA,0.000412423916397444,NA,3.78523415563096,-0.1077449858332,8,-514.106222918354,1044.27100622711,48.9517598374548,1.36916778353997e-11,0.999999999988552,FALSE
-40.1081120243585,0.069244381211798,NA,0.00101954920771449,-2.80858706828323e-06,3.67217485444951,-0.104555791830209,9,-513.32181105637,1044.71685238125,49.3976059915967,1.09557574644019e-11,0.999999999999508,FALSE
-45.2686743803678,0.0695417025627127,NA,NA,NA,4.27107293942736,-0.121687367644597,7,-518.438862414796,1050.92325328488,55.6040068952216,4.91971083349809e-13,1,FALSE
-8.88376017806561,0.162087654493604,-0.00126879492179778,0.00291264767897605,-8.34787935577568e-06,-0.0267390927349411,NA,9,-540.417642753381,1098.90851577527,103.589269385619,1.87099325046901e-23,1,FALSE
-9.37057643842913,0.162328961989451,-0.00127636059404163,0.00302184526999434,-8.16781374830968e-06,NA,NA,8,-545.700552636185,1107.45966566277,112.140419273117,2.60143881429921e-25,1,FALSE
-8.83462434878004,0.162446334216079,-0.00127163776632306,0.00117095520394631,NA,-0.0260145711896719,NA,8,-547.413446540886,1110.88545347217,115.56620708252,4.6915164654261e-26,1,FALSE
-9.30972661187054,0.162682750183305,-0.00127903992982571,0.00131383744244359,NA,NA,NA,7,-552.376103423609,1118.7977353025,123.478488912847,8.9780718317933e-28,1,FALSE
-7.53954304695336,0.0683925442727789,NA,0.00295285392791471,-8.62410183468029e-06,-0.0271272008277798,NA,8,-564.642449619931,1145.34345963026,150.024213240609,1.54472892562304e-33,1,FALSE
-8.01504005043798,0.0677433318493288,NA,0.0030647576907508,-8.44752916254404e-06,NA,NA,7,-570.053674861306,1154.1528781779,158.833631788241,1.88760599047191e-35,1,FALSE
-7.49286670525943,0.0687960561380169,NA,0.00115250919434775,NA,-0.0263976216159273,NA,7,-572.08685948474,1158.21924742476,162.900001035109,2.47121473184257e-36,1,FALSE
-7.95737788204806,0.0681759940266791,NA,0.00129729875491643,NA,NA,NA,6,-577.171643399184,1166.37741926485,171.058172875191,4.18201877286409e-38,1,FALSE
-39.3122920298464,NA,NA,0.0011901137653086,-3.76813506627812e-06,3.82319730741967,-0.10867524601634,8,-577.714806459185,1171.48817330877,176.168926919117,3.24787897753826e-39,1,FALSE
-40.6326169228098,NA,NA,0.000375036997475603,NA,3.97626224613322,-0.112991949186303,7,-579.110299933867,1172.26612832302,176.946881933364,2.20124839978715e-39,1,FALSE
-44.405905933889,NA,NA,NA,NA,4.41535537691794,-0.12559669594995,6,-582.662129429002,1177.35839132448,182.039144934826,1.72543336692674e-40,1,FALSE
-8.18746621190271,0.160643084333598,-0.001245964017445,NA,NA,-0.0534953555092384,NA,7,-589.501972938446,1193.04947433218,197.730227942521,6.75496043507552e-44,1,FALSE
-9.12191130265787,0.160641351664404,-0.0012555746325217,NA,NA,NA,NA,6,-612.511104859892,1237.05634218626,241.737095796606,1.87781529535352e-53,1,FALSE
-6.87453776510703,0.068622772662182,NA,NA,NA,-0.0534418418504359,NA,6,-612.734412410414,1237.5029572873,242.18371089765,1.50200588830731e-53,1,FALSE
-5.49941845386275,NA,NA,0.00320922644138788,-9.87487452546735e-06,-0.0212094862698181,NA,7,-632.83914717963,1279.72382281455,284.40457642489,1.0198285724761e-62,1,FALSE
-7.77157978254316,0.0670723889316793,NA,NA,NA,NA,NA,5,-635.592376533184,1281.20912349691,285.889877107257,4.85286522609983e-63,1,FALSE
-5.88711274942268,NA,NA,0.00329415581678896,-9.72271138297218e-06,NA,NA,6,-636.110403256545,1284.25493897957,288.935692589913,1.05829757685213e-63,1,FALSE
-5.43385639555479,NA,NA,0.00114748709232085,NA,-0.0202327781513463,NA,6,-642.487957732553,1297.01004793158,301.690801541928,1.79833702061645e-66,1,FALSE
-5.80483840652015,NA,NA,0.00125864223446585,NA,NA,NA,5,-645.436748624566,1300.89786767968,305.578621290022,2.57419684182587e-67,1,FALSE
-4.82684281137612,NA,NA,NA,NA,-0.0469817580369791,NA,5,-682.222992266996,1374.47035496454,379.151108574881,2.72006404191179e-83,1,FALSE
-5.65854039440742,NA,NA,NA,NA,NA,NA,4,-699.65164597312,1407.31953230353,412.000285913873,2.00203148253907e-90,1,FALSE
