"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-33.1225160115629,0.118422746668622,-0.000857322720293992,0.00192817539820247,-7.32136567673445e-06,2.8746488639558,-0.0823171804490664,10,140.663225700644,-261.252026502777,0,0.99992162101075,0.99992162101075,FALSE
-36.1922475801694,0.119141499630816,-0.000863453636329337,0.000333483831306023,NA,3.22790722061821,-0.092305206007601,9,130.190622608862,-242.320372711806,18.9316537909703,7.74478866936829e-05,0.999999068897444,FALSE
-39.8624383783021,0.118585899196652,-0.000858603245721758,NA,NA,3.65583381584938,-0.104580732562286,8,124.763533876649,-233.478386211717,27.7736402910597,9.31100583298035e-07,0.999999999998027,FALSE
-31.7408811813516,0.039673936792695,NA,0.00197591396151826,-7.64117800458632e-06,2.89658461333986,-0.0829409644837477,9,112.70498140399,-207.349090302062,53.9029362007145,1.97284099537236e-12,1,FALSE
-34.9310352165897,0.039940246879035,NA,0.000311873124525134,NA,3.26455266016406,-0.0933450615752147,8,101.294629537392,-186.540577533202,74.7114489695743,5.97834464276316e-17,1,FALSE
-38.3711382859049,0.0397756142086595,NA,NA,NA,3.66497862628412,-0.10483142094365,7,96.5509010407159,-179.063951456221,82.188075046556,1.42249983148413e-18,1,FALSE
-7.5602733755098,0.118035021496255,-0.000848452382583018,0.00350322660080356,-1.21500103387331e-05,-0.0346648883357451,NA,9,85.0135348526392,-151.96619719936,109.285829303416,1.85716140950141e-24,1,FALSE
-8.17199142376204,0.117553358940103,-0.000849732065635492,0.00367346420800015,-1.20450433840046e-05,NA,NA,8,67.5278488676759,-119.00701619377,142.245010309007,1.29376212019053e-31,1,FALSE
-6.00483276575651,0.0402025960504716,NA,0.00356179426931966,-1.25022348952706e-05,-0.0347975328428938,NA,8,56.1541847628696,-96.259687984157,164.99233851862,1.48708184515136e-36,1,FALSE
-7.51093648293918,0.119653848396241,-0.000860987062942568,0.000966890292940773,NA,-0.0342081248897397,NA,8,55.3201701266835,-94.5916587117848,166.660367790992,6.45842941242206e-37,1,FALSE
-31.5006278763907,NA,NA,0.00210195615988978,-8.43192924767216e-06,3.05546446453755,-0.0873483708213721,8,46.0243865282437,-76.0000915149052,185.251934987871,5.92951805142032e-41,1,FALSE
-8.11569978092233,0.119197060503645,-0.000862391864378816,0.00115589812886881,NA,NA,NA,7,38.7305768195429,-63.4233030138745,197.828723488902,1.10155065361091e-43,1,FALSE
-6.60509056555189,0.0393294455027866,NA,0.00373413122634316,-1.24046718171887e-05,NA,NA,7,38.5392307575994,-63.0406108899876,198.211415612789,9.09712021257815e-44,1,FALSE
-35.0332063354202,NA,NA,0.000265859251118372,NA,3.46414527788943,-0.098900433496569,7,32.1922296381572,-50.3466086511032,210.905417851673,1.59380935220174e-46,1,FALSE
-37.9647115801225,NA,NA,NA,NA,3.80473949345558,-0.10867134512592,6,28.764955742864,-45.5015331073496,215.750493395427,1.41364898056511e-47,1,FALSE
-5.94133324770232,0.0409461659431119,NA,0.000952657284763505,NA,-0.0343511572344267,NA,7,24.7392321101443,-35.4406135950773,225.811412907699,9.23933407999261e-50,1,FALSE
-6.53510750071258,0.0401008323770219,NA,0.00114221751078902,NA,NA,NA,6,8.02664144409027,-4.02490450980217,257.227121992974,1.3925350027363e-56,1,FALSE
-6.93837115364458,0.117240000833253,-0.000837192703842001,NA,NA,-0.0571447946735184,NA,7,-0.713071601291631,15.4639938277945,276.716020330571,8.16292144636782e-61,1,FALSE
-4.37856601460691,NA,NA,0.00377839833749675,-1.35847194292859e-05,-0.0314191210688279,NA,7,-16.8222383714228,47.6823273680569,308.934353870833,8.23613356389805e-68,1,FALSE
-5.41136570467447,0.0405114902780792,NA,NA,NA,-0.0569258705018184,NA,6,-29.6082115144736,71.2448014073256,332.496827910102,6.29792019712657e-73,1,FALSE
-4.95373264805826,NA,NA,0.00393010199291113,-1.34777159817345e-05,NA,NA,6,-31.1146504239596,74.2576792262975,335.509705729074,1.39623669459114e-73,1,FALSE
-7.88308271824014,0.115342789946791,-0.000830257740406685,NA,NA,NA,NA,6,-50.944666828651,113.91771203568,375.169738538457,3.41108347087157e-82,1,FALSE
-4.28077869249208,NA,NA,0.000945714904755802,NA,-0.0307103859708569,NA,6,-53.7165013718013,119.461381121981,380.713407624758,2.1335356306437e-83,1,FALSE
-4.84335896706269,NA,NA,0.00111482792123072,NA,NA,NA,5,-66.9700197151606,143.96030285484,405.212329357616,1.02147240693151e-88,1,FALSE
-6.34033419597397,0.0386723010305241,NA,NA,NA,NA,NA,5,-79.4140241438599,168.848311712239,430.100338215015,4.02591112563818e-94,1,FALSE
-3.77537038505157,NA,NA,NA,NA,-0.0529290896291161,NA,5,-106.814263576015,223.648790576549,484.900817079325,5.07097413204413e-106,1,FALSE
-4.71109894434198,NA,NA,NA,NA,NA,NA,4,-149.503933845265,307.021372079457,568.273398582233,3.98993068305884e-124,1,FALSE
