"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
15.3950319208647,-0.0172665001931653,0.193962761419096,-0.00202595235873955,0.255497278820688,NA,-2.09696118490078,0.0987710673764588,10,-3112.69790517993,6245.46199567875,0,0.728596838699735,0.728596838699735,TRUE
15.356470134294,-0.0172812718073586,0.194038909688243,-0.00202674206399458,0.338321113056796,-0.0417552169701362,-2.09627587235258,0.0987260726507603,11,-3112.68152919132,6247.44250466612,1.98050898737165,0.270660712205224,0.999257550904959,TRUE
16.105767879136,-0.0169417003033956,0.196998216585717,-0.00207551270629136,NA,NA,-2.21666589714436,0.10442231526505,9,-3120.59285196676,6259.23983927187,13.7778435931268,0.000742448886156765,0.999999999791116,TRUE
16.4418385219996,-0.0162313694916388,0.0821481808020657,NA,0.278152228211511,NA,-2.09594638004391,0.0985464844145324,9,-3135.99109665139,6290.03632864112,44.5743329623747,1.52508434307831e-10,0.999999999943624,TRUE
16.412138282128,-0.016244106786887,0.0821792813215543,NA,0.343547636030993,-0.0329668090670218,-2.09542682570494,0.098512244487528,10,-3135.98091707723,6292.02801947335,46.5660237946067,5.63382942134706e-11,0.999999999999963,TRUE
17.2264804378648,-0.0157926657269878,0.0822391471700212,NA,NA,NA,-2.22552590339335,0.104661689396895,8,-3145.31057094296,6306.66443713547,61.202441456724,3.73719690683833e-14,1,TRUE
12.3700176028325,NA,0.122975489169333,-0.00146599486123735,0.241442739586769,NA,-2.37604577464201,0.112440133167367,9,-3160.18247333507,6338.41908200849,92.9570863297467,4.75458328396379e-21,1,TRUE
12.4318374897216,NA,0.122899042899119,-0.00146492208941066,0.119625702672994,0.0614176790131114,-2.37676332616829,0.112491303041295,10,-3160.14732969219,6340.36084470328,94.8988490245356,1.80079405144567e-21,1,TRUE
13.1275852316693,NA,0.127186572598189,-0.00152040562171063,NA,NA,-2.49132074398088,0.117892113273632,8,-3167.16776473046,6350.37882471046,104.916829031717,1.20250621299686e-23,1,TRUE
13.1952671639833,NA,0.040330936839508,NA,0.259812523142679,NA,-2.32914239896077,0.109918023572098,8,-3171.85315856064,6359.74961237082,114.287616692076,1.1098049126704e-25,1,TRUE
13.2642096446226,NA,0.0403081687076019,NA,0.122154907838412,0.069407106044083,-2.3299207435563,0.109974146988758,9,-3171.80829781133,6361.670730961,116.208735282258,4.24698807485881e-26,1,TRUE
7.05010802711038,-0.0207765007760522,0.193921889954333,-0.00202378354678316,0.367275361542742,NA,-0.158696412711839,NA,9,-3174.16311009685,6366.38035553205,120.9183598533,4.03087248845739e-27,1,FALSE
6.95887429015216,-0.0208098328109888,0.194118436070954,-0.00202590262027161,0.584140344608167,-0.109428929674836,-0.159224839738872,NA,10,-3174.05480693925,6368.1757991974,122.713803518651,1.64256824211986e-27,1,FALSE
