"(Intercept)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-136.698078770785,11.3910595715148,-0.227291586922916,-1.09663856671746,0.0560029589916916,8,-3900.54040247443,7817.12742197702,0,0.810436712978476,0.810436712978476,TRUE
10.6714555623957,-0.152358041974702,NA,-1.2710178133915,0.06499343852665,7,-3903.13508834023,7820.30642263516,3.1790006581441,0.165351403116743,0.975788116095219,TRUE
-198.457089742023,15.8363065275654,-0.314798411339934,NA,NA,6,-3906.55284302226,7825.13286171582,8.00543973880121,0.0148033481983319,0.990591464293551,FALSE
-195.948547367511,15.6197753343136,-0.31029937956148,0.00895935678267296,NA,7,-3906.40430931345,7826.84486458159,9.71744260457217,0.00628931368021403,0.996880777973765,FALSE
6.16956064654329,NA,NA,-1.16549619465386,0.060866048607979,6,-3908.21361975535,7828.45441518201,11.3269932049916,0.00281250811175473,0.99969328608552,TRUE
4.5666374615661,-0.154328264378199,NA,NA,NA,5,-3911.86497319425,7833.74935130442,16.6219293273989,0.000199210861543405,0.999892496947063,FALSE
3.97744536711098,-0.136330892694706,NA,0.0134230644609899,NA,6,-3911.52994392462,7835.08706352055,17.9596415435335,0.000102054579306788,0.99999455152637,FALSE
0.305386223601686,NA,NA,0.03495679774286,NA,5,-3915.60667164179,7841.2327481995,24.1053262224796,4.72404498974257e-06,0.99999927557136,FALSE
0.650440605372224,NA,NA,NA,NA,4,-3918.48494532475,7844.98282307756,27.8554011005472,7.24428640359852e-07,1,FALSE
