"(Intercept)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
10.2061620733761,-0.124971277218137,NA,-1.05706667522533,0.0563666347504121,7,-4289.22472086147,8592.4709264726,0,0.719377430759511,0.719377430759511,TRUE
17.5720654017447,-0.596563703853748,0.00756885369359384,-1.0614026383926,0.0565760116336854,8,-4289.1630245235,8594.35367759651,1.88275112390693,0.280622569239158,0.999999999998669,TRUE
5.14421081454537,NA,NA,-0.849401462173518,0.0476041751138963,6,-4317.24321280957,8646.50253609094,54.0316096183342,1.33088906154742e-12,1,TRUE
3.88086317391113,-0.0981812761548791,NA,0.0614414123823196,NA,6,-4328.49210044114,8669.00031135408,76.5293848814799,1.73305373925979e-17,1,FALSE
-6.44259682045264,0.564740232688997,-0.0106418618354105,0.0616966981086159,NA,7,-4328.37159521591,8670.76467518148,78.2937487088784,7.1727433674594e-18,1,FALSE
0.565970780583545,NA,NA,0.0889135824050429,NA,5,-4346.03994298075,8702.09139123476,109.620464762153,1.13025212833574e-24,1,FALSE
7.11632273833636,-0.182982552460353,NA,NA,NA,5,-4361.88101709166,8733.77353945657,141.302612983967,1.49102271485056e-31,1,FALSE
8.5443524488559,-0.274754227383728,0.00147399109312254,NA,NA,6,-4361.87874065331,8735.77359177842,143.302665305815,5.48502253599748e-32,1,TRUE
1.44380939515158,NA,NA,NA,NA,4,-4457.57918097177,8923.1660306552,330.695104182596,1.11539152162733e-72,1,FALSE
