"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
12.3278291372171,0.0400681357187615,-0.000204094278973049,0.0382737233289981,-0.00256472200510707,-0.0817671064100833,0.002668782873796,-0.00677729072638319,11,-1617.37078871167,3256.79382361373,0,0.642519044634712,0.642519044634712
12.3310261247043,0.0138155166662963,NA,0.03831154952441,-0.00258207976475448,-0.0815223415610657,0.00265930083297264,-0.00638374849982963,10,-1619.40352165055,3258.85057317842,2.05674956469238,0.229756872890913,0.872275917525625
11.6063247064334,0.0399891221652075,-0.000203336220412325,0.0372944507750464,-0.0023530995631035,NA,NA,-0.00672288796722807,9,-1621.92210040659,3261.87980912178,5.08598550804618,0.0505217382351433,0.922797655760768
12.4725157549728,0.0404057499343297,-0.000206850249389154,0.0222882260811666,NA,-0.0753220178188723,0.00247514257385016,-0.00687520556494752,10,-1621.8561536544,3263.75583718613,6.96201357239852,0.0197744296563284,0.942572085417097
11.6144959894719,0.0399544000613424,-0.000203037066463974,0.0373054979359999,-0.00237662347627228,-0.000559663333229432,NA,-0.00672192256313751,10,-1621.88042500242,3263.80437988217,7.01055626844254,0.0193002552953869,0.961872340712484
11.6110143563079,0.0138339441959434,NA,0.0373343638000472,-0.00236918621378361,NA,NA,-0.00633083540147924,8,-1623.93407145695,3263.89662392655,7.10280031281991,0.0184303046447634,0.980302645357247
11.619933549525,0.0138381112483275,NA,0.0373461424704598,-0.00239452107384862,-0.000603412741458884,NA,-0.0063304789740983,9,-1623.88557313692,3265.80675458244,9.01293096870813,0.00709174175107417,0.987394387108321
12.4769118027599,0.013796822363485,NA,0.0222169645444235,NA,-0.0750277460800789,0.00246413510759377,-0.00647702775167298,9,-1623.95469608536,3265.94500047933,9.15117686559552,0.00661809804962394,0.994012485157945
11.7967895692197,0.0402796943976885,-0.000205702752870108,0.022489617755455,NA,NA,NA,-0.00681693950720744,8,-1625.74720483717,3267.52289068699,10.7290670732623,0.00300675950118009,0.997019244659125
11.7975897764926,0.0402771805653246,-0.000205680984634343,0.0224787291000915,NA,-4.45049212980385e-05,NA,-0.00681693725780615,9,-1625.74693944081,3269.52948719022,12.7356635764927,0.0011024827363078,0.998121727395433
11.8031595677175,0.0138186573481961,NA,0.0224276231131465,NA,NA,NA,-0.00642106275255285,7,-1627.81575178389,3269.65365108607,12.8598274723372,0.00103611974549886,0.999157847140932
11.8048816629912,0.0138196995904657,NA,0.0224068225603616,NA,-8.50029333015161e-05,NA,-0.00642125305418326,8,-1627.81478325881,3271.65804753028,14.8642239165461,0.000380330183159489,0.999538177324091
5.75495258584746,NA,NA,0.0383503417604513,-0.00258279497673865,-0.0818227395515584,0.00266984052976565,-0.00259064034784397,9,-1626.94622779649,3271.92806390159,15.1342402878627,0.000332297812634187,0.999870475136726
0.684222204806962,NA,NA,0.0386909531852053,-0.00265580668444148,-0.0802944020951661,0.00261861278738201,NA,8,-1630.26575768754,3276.55999638775,19.7661727740165,3.27880903300152e-05,0.999903263227055
5.023964619145,NA,NA,0.0373699338879409,-0.00237000982567571,NA,NA,-0.00253260728707878,7,-1631.49434912735,3277.01084577299,20.2170221592642,2.61707050448129e-05,0.9999294339321
0.511123813858829,0.00282215586490983,NA,0.0387814494750683,-0.00267644184642259,-0.0797766512904227,0.00260115241324886,NA,9,-1629.7534227649,3277.5424538384,20.7486302246734,2.00621834872693e-05,0.999949496115588
0.031425979428096,0.0198065278728626,-0.0001371063194595,0.0387760245108712,-0.00266922935477582,-0.0798675886918463,0.00260504254748777,NA,10,-1628.87728774843,3277.79810537418,21.004281760454,1.76548557090938e-05,0.999967150971297
5.03067545564604,NA,NA,0.0373813215680234,-0.00239447318681594,-0.000582884115380697,NA,-0.00253116539683722,8,-1631.44924166081,3278.92696433428,22.1331407205475,1.0040042792877e-05,0.99997719101409
5.90927412559077,NA,NA,0.0222508264821377,NA,-0.0753249920741843,0.00247457505638761,-0.00268880637649188,8,-1631.48528961336,3278.99906023937,22.2052366256435,9.68456541558167e-06,0.999986875579505
0.0777367099923536,NA,NA,0.0377196460235072,-0.00244356412591044,NA,NA,NA,6,-1634.6597060555,3281.33601946569,24.5421958519578,3.01034235287017e-06,0.999989885921858
-0.0994329844281002,0.00295264600115534,NA,0.0378204651829289,-0.00246584749100309,NA,NA,NA,7,-1634.09772524222,3282.21759800272,25.4237743889935,1.93724050867679e-06,0.999991823162367
-0.57864756380898,0.0199008407689022,-0.00013679070572287,0.0378143865883523,-0.00245954998299808,NA,NA,NA,8,-1633.22687374251,3282.48222849768,25.6884048839497,1.69714816906062e-06,0.999993520310536
5.22301634063408,NA,NA,0.0224576261649664,NA,NA,NA,-0.00262682286645754,6,-1635.36616004336,3282.7489274414,25.9551038276727,1.48527482568142e-06,0.999995005585361
0.0877584720472185,NA,NA,0.0377312222830433,-0.00246922793965585,-0.000612929217586279,NA,NA,7,-1634.60971223321,3283.24157198471,26.4477483709779,1.16099518019083e-06,0.999996166580542
-0.0895798336728829,0.00295942960578483,NA,0.0378324644529729,-0.00249216402418471,-0.000627356866140663,NA,NA,8,-1634.04526516976,3284.11901135218,27.3251877384505,7.48681115993131e-07,0.999996915261658
0.645171556534883,NA,NA,0.0221316800258936,NA,-0.0735305558287527,0.00241508931521038,NA,7,-1635.08263621811,3284.1874199545,27.3935963407712,7.23506004562697e-07,0.999997638767662
-0.568082329108579,0.0198664242256162,-0.000136457488775807,0.0378259177693234,-0.00248473212169364,-0.000599913846415275,NA,NA,9,-1633.17894159441,3284.39349149742,27.5996678836864,6.52670934783598e-07,0.999998291438597
5.22397075593214,NA,NA,0.0224418501717411,NA,-6.45173415078884e-05,NA,-0.00262676275124013,7,-1635.36560353686,3284.75335459201,27.9595309782744,5.45193908399705e-07,0.999998836632505
0.485664155981315,0.00259542136742475,NA,0.0220968641332705,NA,-0.0730029914852864,0.00239747468480089,NA,8,-1634.65004357672,3285.3285681661,28.5347445523698,4.08926216316365e-07,0.999999245558722
-0.00108807125975213,0.0198388955909609,-0.000139231996108335,0.0221369035392472,NA,-0.0731150188119945,0.00240202165507565,NA,9,-1633.74391373521,3285.52343577903,28.7296121652953,3.70962482850378e-07,0.999999616521205
0.0932696321292614,NA,NA,0.022339958982532,NA,NA,NA,NA,5,-1638.79069085734,3287.59324176607,30.7994181523436,1.31788443954318e-07,0.999999748309648
-0.0708608948852805,0.00273733015117177,NA,0.0223036413013329,NA,NA,NA,NA,6,-1638.30850184193,3288.63361103855,31.839787424818,7.83364728289317e-08,0.999999826646121
-0.555942992145549,0.0198963216788651,-0.000138522735254913,0.0223375309285833,NA,NA,NA,NA,7,-1637.41309928105,3288.84834608039,32.0545224666639,7.03614679041782e-08,0.999999897007589
0.0945874833066841,NA,NA,0.0223205803260268,NA,-7.92166029906976e-05,NA,NA,6,-1638.7898507401,3289.59630883489,32.8024852211561,4.84079668817312e-08,0.999999945415556
-0.0694329854161317,0.0027379045711804,NA,0.022282098784092,NA,-8.80021924504722e-05,NA,NA,7,-1638.30746233323,3290.63707218476,33.8432485710255,2.87685486670094e-08,0.999999974184105
-0.554832012393968,0.019892867091064,-0.00013849160641767,0.0223224119857346,NA,-6.17472944149349e-05,NA,NA,8,-1637.41258791979,3290.85365685224,34.0598332385057,2.58158952323441e-08,1
12.3260348661534,0.0385776563751418,-0.000192771548933723,NA,NA,-0.0882503101109443,0.00276168231241241,-0.0066644868054636,9,-1672.92607112279,3363.88775055418,107.093926940449,3.57055105290344e-24,1
12.3374055641789,0.0137857810636633,NA,NA,NA,-0.0879224322616382,0.00275001286789495,-0.00629764352318264,8,-1674.75184602088,3365.53217305442,108.738349440686,1.56911017365969e-24,1
11.5714010981753,0.0384138658343634,-0.000191295487656826,NA,NA,-0.0042985962304676,NA,-0.00659766440938567,8,-1677.6685024169,3371.36548584646,114.571662232728,8.4911333205035e-26,1
11.5855793022365,0.0138121881853419,NA,NA,NA,-0.00432541740390855,NA,-0.00623376951800223,7,-1679.45887889777,3372.93990531383,116.146081700099,3.86442440738509e-26,1
11.4790476033027,0.0385802309442092,-0.000192840178846812,NA,NA,NA,NA,-0.00658704193098634,7,-1680.20553598367,3374.43321948564,117.639395871905,1.83153728506472e-26,1
11.4928364494033,0.0137800407532869,NA,NA,NA,NA,NA,-0.00622017574537688,6,-1682.03032684979,3376.07726105426,119.283437440532,8.0503854266898e-27,1
5.77515870206678,NA,NA,NA,NA,-0.0882518102537692,0.00276134993450699,-0.00251234055481273,7,-1682.27446393707,3378.57107539243,121.777251778702,2.3136186183287e-27,1
0.855075632399084,NA,NA,NA,NA,-0.0864490415687519,0.00270223528723644,NA,6,-1685.44587765801,3382.9083626707,126.114539056972,2.64522004363328e-28,1
0.679596602801599,0.00284671782425941,NA,NA,NA,-0.0858195735767245,0.00268143037172591,NA,7,-1684.91729433923,3383.85673619675,127.06291258302,1.64636115369694e-28,1
0.234393810593952,0.0186164697183776,-0.000127237448500843,NA,NA,-0.085951229354301,0.00268635862608976,NA,8,-1684.15475051289,3384.33798203845,127.544158424717,1.29426707577116e-28,1
5.00806237668355,NA,NA,NA,NA,-0.0043099961146342,NA,-0.00244116876959765,6,-1687.00489009541,3386.02638754551,129.232563931778,5.56405361318039e-29,1
4.93134027369882,NA,NA,NA,NA,NA,NA,-0.00243663592289578,5,-1689.5495522524,3389.11096455619,132.317140942462,1.19010127006674e-29,1
0.24041980440464,NA,NA,NA,NA,-0.00430457305789697,NA,NA,5,-1689.98859633418,3389.98905271975,133.195229106023,7.67201594267267e-30,1
0.0597633937959735,0.00301206503396913,NA,NA,NA,-0.00430786734363371,NA,NA,6,-1689.39565753,3390.80792241468,134.014098800948,5.09441360676566e-30,1
-0.383388053144203,0.0186655904420504,-0.000126272974126092,NA,NA,-0.00428974171337051,NA,NA,7,-1688.64650405714,3391.31515563257,134.521332018841,3.95321020592457e-30,1
0.172623342998958,NA,NA,NA,NA,NA,NA,NA,4,-1692.53232491218,3393.07255496269,136.278731348964,1.641857617043e-30,1
-0.00665615736298425,0.00298805659595759,NA,NA,NA,NA,NA,NA,5,-1691.94764181086,3393.90714367311,137.113320059384,1.08170006628441e-30,1
-0.455691130946805,0.0188602502876729,-0.000128040450078736,NA,NA,NA,NA,NA,6,-1691.17513333681,3394.36687402831,137.573050414583,8.5956293101912e-31,1
