"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
2.36600168596044,NA,NA,0.0155664179591224,0.000693156653885921,0.0390444074254285,-0.000711131247708601,-0.00132332841606865,9,-21870.1225030206,43758.2481240581,135.463434872989,2.96699463286248e-30,1
2.55469592496297,NA,NA,0.0157891049809431,0.000645621305094603,0.0173862713902486,NA,-0.0013367606462898,8,-21873.0282070244,43762.0589084192,139.27421923403,4.41382846205834e-31,1
2.32687285539173,NA,NA,0.0199291136225788,NA,0.037398424453346,-0.000661572232500222,-0.00129874892270454,8,-21873.0751781521,43762.1528506745,139.368161489336,4.21129969912736e-31,1
2.50580236094798,NA,NA,0.0198576027338202,NA,0.0172584051978012,NA,-0.00131289781598166,7,-21875.601867036,43765.2056741042,142.420984919059,9.15174613324798e-32,1
-0.170127476929626,-0.00123174390671381,NA,0.0159679385541804,0.00059790121246122,0.0406533033177829,-0.000765319475322705,NA,9,-21897.1313148801,43812.2657477771,189.481058591991,5.5276279909688e-42,1
-0.164890269633188,-0.00118253887033004,NA,0.0197322230325382,NA,0.0392211931031055,-0.00072216427998336,NA,8,-21899.3305206291,43814.6635356286,191.878846443455,1.66673206677046e-42,1
0.00636039900052612,-0.00126407538091936,NA,0.0162097036174227,0.0005462812839561,0.0173447410842506,NA,NA,8,-21900.4978628286,43816.9982200276,194.213530842411,5.18675238478019e-43,1
-0.2390424456077,NA,NA,0.0161245565875924,0.000560142398718832,0.0412530468851692,-0.000785711011905152,NA,8,-21900.6117177923,43817.2259299549,194.441240769775,4.62859234582501e-43,1
0.00203146957400478,-0.00121722025073334,NA,0.0196533040235113,NA,0.0172366070392831,NA,NA,7,-21902.3425405223,43818.6870210768,195.902331891637,2.2293436882696e-43,1
-0.231543668757541,NA,NA,0.0196540552551649,NA,0.0398863964074359,-0.000744442218489691,NA,7,-21902.5475400055,43819.0970200432,196.312330858076,1.81612979154763e-43,1
-0.0595856301960715,NA,NA,0.0163771726549786,0.000506107572541895,0.0173229494528343,NA,NA,7,-21904.1640549455,43822.3300499233,199.545360738113,3.60664472726099e-44,1
-0.0613357395623529,NA,NA,0.0195703831914956,NA,0.0172232689809887,NA,NA,6,-21905.7523626934,43823.5061803858,200.721491200609,2.00313343185649e-44,1
4.4991574211908,0.0208196887614843,-0.000144170826195923,0.0159247525782404,NA,NA,NA,-0.00250752331173177,8,-22162.3801775116,44340.7628493935,717.978160208404,9.56866478563833e-157,1
4.49932971763386,0.0208198399056906,-0.000144172045284594,0.0159111834937936,2.13699244538908e-06,NA,NA,-0.0025076060913182,9,-22162.3801495357,44342.7634170884,719.978727903232,3.51911602033634e-157,1
3.98000440742093,0.0204225491290998,-0.000140182321321368,NA,NA,0.0136923307307023,NA,-0.00231895134116955,8,-22174.2242660647,44364.4510264997,741.666337314549,6.87114381667201e-162,1
3.89737672967615,0.0204190972340244,-0.000140134764537039,NA,NA,0.0230613058449448,-0.000307950724831511,-0.00231258266750396,9,-22173.6843681954,44365.3718544077,742.587165222518,4.33584550532713e-162,1
-0.124410472413043,0.0157276658860414,-0.000148905664131994,0.0157594354327605,NA,NA,NA,NA,7,-22201.1052457876,44416.2124316074,793.42774242226,3.95533007693782e-173,1
-0.125182772016168,0.0157290827382955,-0.000148856509762892,0.0162717146480882,-8.06717122959184e-05,NA,NA,NA,8,-22201.0653508533,44418.1331960769,795.348506891773,1.51388897655267e-173,1
-0.295924796812013,0.0156917441471041,-0.000144446905704016,NA,NA,0.0137104576840849,NA,NA,7,-22207.4435606518,44428.8890613358,806.104372150665,6.99016716372267e-176,1
-0.37892924753917,0.015701954840549,-0.000144369915495303,NA,NA,0.0246846846351048,-0.000360716208433221,NA,8,-22206.7030363987,44429.4085671678,806.623877982631,5.39111136952231e-176,1
5.07510064729896,0.00452103547323507,NA,0.0158111818288411,NA,NA,NA,-0.00260202503419446,7,-22213.985165108,44441.9722702482,819.187581063066,1.00810285228692e-178,1
5.07310897016367,0.00452121532236908,NA,0.0159789114673079,-2.64214159571405e-05,NA,NA,-0.00260110217481137,8,-22213.9808791836,44443.9642527375,821.179563552396,3.72349986075416e-179,1
4.54155013666985,0.00457320067810084,NA,NA,NA,0.0136648277570295,NA,-0.00241154587307382,7,-22223.2592719193,44460.5204838708,837.735794685657,9.45826397547857e-183,1
4.45621260867923,0.00457526265692883,NA,NA,NA,0.0233238260204355,-0.000317488422241096,-0.00240497119377587,8,-22222.6843473949,44461.3711891602,838.586499975027,6.18134700338953e-183,1
2.73613389721512,NA,NA,0.015834015453778,NA,NA,NA,-0.00128546258020598,6,-22231.2683507969,44474.5381565928,851.753467407652,8.5489440474743e-186,1
2.73462918550013,NA,NA,0.0159519017042662,-1.85741442630665e-05,NA,NA,-0.00128475740940336,7,-22231.2662192248,44476.5343784819,853.749689296754,3.15092741684606e-186,1
2.17458104543925,NA,NA,NA,NA,0.0136725912058506,NA,-0.00107929861557998,6,-22240.9710586516,44493.9435723022,871.158883117074,5.22492419372464e-190,1
2.08915125746024,NA,NA,NA,NA,0.0232193211510699,-0.00031379827820839,-0.00107219189129618,7,-22240.4099047963,44494.8217496249,872.037060439754,3.36810956837073e-190,1
0.281930872233025,-0.00114538861404718,NA,0.01563094575212,NA,NA,NA,NA,6,-22257.1051623606,44526.2117797203,903.427090535108,5.14194920996723e-197,1
0.280636238001626,-0.00113551785726656,NA,0.0163688815762214,-0.000116208484991847,NA,NA,NA,7,-22257.0222052952,44528.0463506226,905.261661437449,2.05473478276634e-197,1
0.222108754496424,NA,NA,0.0155533286845583,NA,NA,NA,NA,5,-22260.1229568489,44530.2469529648,907.462263779642,6.83755835344177e-198,1
0.221089357017839,NA,NA,0.0165199329138692,-0.000152082508689639,NA,NA,NA,6,-22259.9804566302,44531.9623682594,909.177679074281,2.90003572161998e-198,1
0.0989977186528229,-0.00069104317419757,NA,NA,NA,0.0136849062191599,NA,NA,6,-22260.3972843737,44532.7960237463,910.011334561153,1.91151345151327e-198,1
0.0627359536455594,NA,NA,NA,NA,0.0136855217507158,NA,NA,5,-22261.5073381584,44533.0157155838,910.231026398644,1.71266286885894e-198,1
0.0126016687183379,-0.000671794912426208,NA,NA,NA,0.0250817741763695,-0.000374614160515601,NA,7,-22259.5971370807,44533.1962141936,910.411525008494,1.56486582831339e-198,1
-0.0258372489591053,NA,NA,NA,NA,0.025507840119369,-0.000388600094628692,NA,6,-22260.6452346587,44533.2919243163,910.507235131161,1.49174268873682e-198,1
4.23225118058838,0.0204121987322606,-0.000139965433919009,NA,NA,NA,NA,-0.00233853928646709,7,-22404.7808723282,44823.5636846886,1200.77899550349,1.3866984399069e-261,1
-0.0798929031918471,0.0156517934905923,-0.00014431340769225,NA,NA,NA,NA,NA,6,-22438.438445332,44888.8783456629,1266.0936564778,9.10088449899665e-276,1
4.79404809082937,0.00458765478421287,NA,NA,NA,NA,NA,-0.00243178311641832,6,-22453.3971584741,44918.7957719472,1296.01108276203,2.90132933209615e-282,1
2.41996715344353,NA,NA,NA,NA,NA,NA,-0.0010954494285964,5,-22471.1707213132,44952.3424818935,1329.55779270832,1.50668172584258e-289,1
0.314260604751722,-0.000715434537943442,NA,NA,NA,NA,NA,NA,5,-22491.0267168031,44992.0544728732,1369.26978368805,3.58651165847491e-298,1
0.276728731196501,NA,NA,NA,NA,NA,NA,NA,4,-22492.2113266613,44992.4233461552,1369.63865697002,2.98244491749766e-298,1
