"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-7.88675655783565,0.168528279375732,-0.0015203035779904,0.00249748382957871,NA,0.793613546474941,-0.030262097876437,-0.00303844871888008,10,121.588363215921,-223.069774560185,0,0.571332070761147,0.571332070761147,FALSE
-7.87711378767418,0.168527926798646,-0.00152038712491881,0.00298802028510256,-4.38692571911134e-06,0.791088209597532,-0.0301684320129005,-0.00304101325306443,11,121.656886308881,-221.1853679485,1.8844066116842,0.222687021536241,0.794019092297388,FALSE
-13.5866278095638,0.161309427321311,-0.00157020650286973,0.00249666741518373,NA,0.798710500119991,-0.0304699668131926,NA,9,119.230391467115,-220.373319377378,2.69645518280643,0.148375023188713,0.942394115486101,FALSE
-13.5819018812917,0.161301445606493,-0.00157031400237917,0.00296914193043849,-4.22541524876659e-06,0.796277721670009,-0.0303797539712905,NA,10,119.294017339344,-218.481082807031,4.5886917531534,0.0576058845056906,0.999999999991792,FALSE
-2.9671539749591,0.070335695440515,NA,0.0024902261816464,NA,0.796082183959243,-0.0303534568411771,-0.00490659370430655,9,95.1043351459293,-172.121206735007,50.9485678251772,4.9379611581033e-12,0.99999999999673,FALSE
-2.95646272282946,0.0703276377679182,NA,0.00294420931166582,-4.06012748046647e-06,0.793696732443045,-0.0302649624940425,-0.00490962065338841,10,95.164076971907,-170.221202072156,52.8485724880284,1.90970769971687e-12,0.999999999998639,FALSE
-2.17070257566986,0.168210995481995,-0.00151597874705961,0.00251463045922771,NA,NA,NA,-0.0033123525177905,8,91.6368833593533,-167.203829856152,55.8659447040326,4.22428146352697e-13,0.999999999999062,FALSE
-2.19058782648767,0.168129724232567,-0.00151479108645892,0.00243858640506399,NA,-0.00544102373785204,NA,-0.00326259554079696,9,92.124883141757,-166.162302726663,56.9074718335219,2.50950522901093e-13,0.999999999999313,FALSE
-2.18920536327929,0.168216943766355,-0.00151624634601543,0.00363498863053567,-1.00009875383063e-05,NA,NA,-0.00331736158154249,9,91.9824068648468,-165.877350172842,57.1924243873423,2.17626332910762e-13,0.99999999999953,FALSE
-2.21014459374392,0.168134080644677,-0.00151504027821354,0.00359255700600098,-1.03162638719694e-05,-0.00556307809767799,NA,-0.00326663466273602,10,92.4923806655361,-164.877809459414,58.1919651007702,1.3202735898674e-13,0.999999999999662,FALSE
-12.1861104184284,0.0563213924736763,NA,0.00248809954889411,NA,0.803033008690058,-0.0306352927614041,NA,8,90.4436003757628,-164.817263888971,58.2525106712136,1.28090414896509e-13,0.999999999999791,FALSE
-8.3489186785377,0.160272260411058,-0.00157039857745104,0.00251944141933976,NA,NA,NA,NA,7,88.7455231170052,-163.436677301972,59.633097258213,6.42282462989318e-14,0.999999999999855,FALSE
-12.1812872315142,0.0563035211826971,NA,0.00291664510334361,-3.83264322289478e-06,0.800780597618685,-0.0305517484570522,NA,9,90.4969334322132,-162.906403307575,60.1633712526096,4.92695424654059e-14,0.999999999999904,FALSE
-8.26968510096439,0.160290085578994,-0.00156802494525178,0.00243728644164643,NA,-0.00587573976530082,NA,NA,8,89.3153295557086,-162.560722248862,60.5090523113221,4.14490748174655e-14,0.999999999999945,FALSE
-8.37630388233873,0.160263902248807,-0.00157072403216979,0.00362345251771639,-9.85498915755339e-06,NA,NA,NA,8,89.0813057764099,-162.092674690265,60.9770998699195,3.28004351341233e-14,0.999999999999978,FALSE
-8.29639013499995,0.160281989207973,-0.00156831311422235,0.00357804035491863,-1.01981512682695e-05,-0.00599729143353734,NA,NA,9,89.6747303659331,-161.261997175015,61.8077773851697,2.16521124830065e-14,1,FALSE
2.80454764867534,0.07008657233406,NA,0.00250505445475205,NA,NA,NA,-0.00519846641944984,7,64.4787009629208,-114.903032993803,108.166741566382,1.85685977938218e-24,1,FALSE
2.77710421652953,0.0700824017003212,NA,0.00243158032577482,NA,-0.00526467333133176,NA,-0.0051465666936903,8,64.9421970920521,-113.81445732155,109.255317238635,1.07745193506767e-24,1,FALSE
2.79008915362086,0.0700711887266309,NA,0.00360287878454042,-9.79975209053186e-06,NA,NA,-0.00520505764846377,8,64.8164883863001,-113.563039910046,109.506734650139,9.50174362669276e-25,1,FALSE
2.76153937653356,0.0700665201991338,NA,0.00356243988650386,-1.0109846586809e-05,-0.00538671847527668,NA,-0.0051521583673793,9,65.3015652874628,-112.515667018074,110.55410754211,5.62819549861255e-25,1,FALSE
