"(Intercept)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.376738193714665,-0.00490749759552817,5.21815555217811e-05,0.0280669317269053,-0.00569878894059379,8,468.327574115056,-920.600788094211,0,0.813254109076204,0.813254109076204,TRUE
0.0918640006589448,-0.00471779933049464,4.99799056234823e-05,-0.0761457572447342,NA,7,465.85023006647,-917.658195981996,2.94259211221515,0.186745655849759,0.999999764925962,TRUE
-0.3975914343393,0.00084409446384627,NA,-0.000200637026802848,-0.00406439117634547,7,451.690876628534,-889.339489106125,31.2612989880859,1.3241020027967e-07,0.999999897336163,FALSE
-0.0586599457664296,0.000805845527628772,NA,-0.0745743273928745,NA,6,450.431040383755,-888.830394611343,31.7703934828676,1.02653314731525e-07,0.999999999989477,FALSE
0.0317407764097653,NA,NA,-0.0800790610969059,NA,5,439.792809891128,-869.562995347867,51.0377927463441,6.72218386583628e-12,0.999999999996199,FALSE
-0.163802425548356,NA,NA,-0.0367727190159869,-0.0023749521639862,6,440.227054120483,-868.422422084798,52.1783660094131,3.80047648720449e-12,1,FALSE
-0.672156108219777,-0.00239284297676861,3.79665394301009e-05,NA,NA,6,294.39864560731,-576.765605058452,343.835183035759,1.76752240657108e-75,1,TRUE
-0.775054692193561,0.00178709747656162,NA,NA,NA,5,286.652167416534,-563.281710398679,357.319077695532,2.08628869778251e-78,1,FALSE
-0.683513030556065,NA,NA,NA,NA,4,237.601793563445,-467.188509855877,453.412278238334,2.83792578024611e-99,1,FALSE
