"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
107.286637732896,0.0137681316095745,-0.00018710991629263,-6.07435375000296,0.0926223473989011,-1.65172154709226,0.0915354261113386,10,-8458.17859323908,16936.3872206079,0,0.956553963484523,0.956553963484523,TRUE
17.4849721620503,0.0143221581689843,-0.000190073498916424,-0.30978178393178,NA,-1.62943826972363,0.0905071768863379,9,-8462.80332729127,16943.6312246071,7.24400399925071,0.0255678372789155,0.982121800763438,TRUE
110.01872574333,NA,NA,-6.24032998062864,0.0953382218233292,-1.65219611711119,0.0915581622880808,8,-8464.51625115024,16945.0521556375,8.66493502958838,0.0125644285461344,0.994686229309573,TRUE
108.936750593674,0.000464953942456147,NA,-6.17349438182183,0.0942624401731536,-1.64592429952571,0.0912354472543355,9,-8464.44391066872,16946.912391362,10.5251707541465,0.00495675765239267,0.999642986961965,TRUE
17.6133386832885,NA,NA,-0.306576095632969,NA,-1.63357659604689,0.0907234306013018,7,-8469.45705890308,16952.929401649,16.542181041099,0.000244692412686458,0.999887679374652,TRUE
17.5447130415629,0.000814670215378699,NA,-0.306789441363353,NA,-1.62297809180623,0.090175606779611,8,-8469.23351861155,16954.4866905601,18.0994699522016,0.000112320625348409,1,TRUE
86.6009608576961,0.0146269580759038,-0.000182527715320543,-5.34500906839794,0.0813389497660936,0.160930160427124,NA,9,-8511.37046924209,17040.7655085087,104.378287900887,2.0665800978713e-23,1,TRUE
7.83084176802389,0.0151011796136892,-0.000185131398026425,-0.282819198465854,NA,0.162661496219843,NA,8,-8514.87972960899,17045.779112555,109.391891947093,1.68485277191711e-24,1,FALSE
91.8270610039995,NA,NA,-5.67037082749571,0.0866268482972707,0.161270922927146,NA,7,-8518.22629741549,17050.4678786738,114.080658065919,1.61588083692069e-25,1,TRUE
88.1915645957493,0.00164587605990649,NA,-5.43877322266017,0.0828928341675927,0.160842056154932,NA,8,-8517.30666770276,17050.6329887425,114.245768134624,1.48783967230403e-25,1,TRUE
7.91777791601332,0.00194060204042096,NA,-0.279831561862771,NA,0.1626095420403,NA,7,-8520.95124696606,17055.9177777749,119.530557167047,1.05920196384364e-26,1,FALSE
7.94048810546516,NA,NA,-0.27887564789918,NA,0.163216741871332,NA,6,-8522.23555903897,17056.482579396,120.095358788138,7.98608013263298e-27,1,FALSE
5.7045663238979,0.0125401810410935,-0.00016797997630249,NA,NA,-1.26182049085594,0.0760629123250085,8,-8553.76468258951,17123.549018516,187.161797908131,2.182938237433e-41,1,TRUE
5.9103387946746,NA,NA,NA,NA,-1.26634100931157,0.0762585329644993,6,-8558.66559311176,17129.3426475416,192.955426933702,1.20495517232182e-42,1,TRUE
5.85406433299217,0.000603192953577662,NA,NA,NA,-1.25841998942087,0.0758510947155898,7,-8558.54865365115,17131.1125911451,194.725370537235,4.97316101021003e-43,1,TRUE
-1.64985332157318,0.0133360200592378,-0.00016518558055825,NA,NA,0.238247438969656,NA,7,-8590.48614215767,17194.9875681581,258.600347550266,6.70436261781752e-57,1,FALSE
-1.43769676073366,NA,NA,NA,NA,0.237787400908469,NA,5,-8595.90668859627,17201.8215627314,265.434342123568,2.19975558800176e-58,1,FALSE
-1.48276410825989,0.0015949177701068,NA,NA,NA,0.237491157853778,NA,6,-8595.08036416116,17202.1721896404,265.784969032509,1.84602153792179e-58,1,FALSE
125.29192452366,0.0148138571084098,-0.000178502060950039,-7.52182682831506,0.112928857724467,NA,NA,8,-8627.72225325594,17271.4641598488,335.076939240982,1.65835159515151e-73,1,TRUE
127.014169961067,0.00211809674797588,NA,-7.62450583269482,0.114628510066655,NA,NA,7,-8633.59898771652,17281.2132592758,344.826038667976,1.26673733402109e-75,1,TRUE
132.172452150237,NA,NA,-7.95246999498611,0.119905260368465,NA,NA,6,-8635.17792562501,17282.3673125681,345.980091960206,7.11356136341178e-76,1,TRUE
16.0571188045958,0.0154772457909559,-0.000182092232487347,-0.496972137576472,NA,NA,NA,7,-8634.22588627449,17282.4670563918,346.079835783908,6.76749566234562e-76,1,FALSE
16.1368998529615,0.00253282064200561,NA,-0.493860650543883,NA,NA,NA,6,-8640.29970640036,17292.6108741188,356.223653510904,4.24351707424489e-78,1,FALSE
16.2019877025629,NA,NA,-0.493507029377929,NA,NA,NA,5,-8642.56859782092,17295.1453811807,358.758160572863,1.19499128570917e-78,1,FALSE
0.718246017878528,0.0111464426795736,-0.00012445766154323,NA,NA,NA,NA,6,-8967.38429009174,17946.7800415015,1010.39282089367,3.77308110841823e-220,1,FALSE
0.838785649220354,0.00229599151343501,NA,NA,NA,NA,NA,5,-8969.96714055382,17949.9424666465,1013.55524603865,7.76218959203602e-221,1,FALSE
0.907835360841561,NA,NA,NA,NA,NA,NA,4,-8971.67554822824,17951.356552738,1014.96933213017,3.82753660642264e-221,1,FALSE
