"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-122.970264562993,-0.0175497416387434,-0.00020503784626625,10.5301011574117,-0.212554191461148,-1.0132468727144,0.0539680604306657,10,-3700.04203261552,7420.13017715726,0,0.993332394413025,0.993332394413025,TRUE
-120.705917327702,-0.0340509870077672,NA,10.3776369455232,-0.209603271962631,-1.01526627781604,0.0539948713290105,9,-3706.07114855081,7430.18001713516,10.0498399779008,0.0065282920627051,0.99986068647573,TRUE
15.2438031296314,-0.0180567344464962,-0.000201096713935513,-0.272884746662951,NA,-1.21355485512091,0.0642402799480505,9,-3709.92704923521,7437.89181850395,17.7616413466949,0.000138103023156513,0.999998789498887,TRUE
15.5851878650501,-0.0342396272408993,NA,-0.275363038796707,NA,-1.21309056425627,0.0641409377384982,8,-3715.66779266355,7447.36575503169,27.2355778744368,1.21049780896899e-06,0.999999999996696,TRUE
-201.693878009113,-0.0169334715908906,-0.000205640287335734,16.3017788695267,-0.325826623129351,0.0505517857283317,NA,9,-3727.48176760636,7473.00125524626,52.8710780890015,3.28311326392827e-12,0.999999999999979,FALSE
-199.640817415018,-0.033487541622355,NA,16.1657364200001,-0.323197055398358,0.049060997555781,NA,8,-3733.52046576649,7483.07110123757,62.9409240803125,2.13622302561276e-14,1,FALSE
-213.903991398717,-0.0187806381188443,-0.000178202917281248,17.3805815207603,-0.348565115909139,NA,NA,8,-3750.90673310555,7517.84363591569,97.7134587584351,6.01016819058859e-22,1,FALSE
8.54059102420645,-0.0176165950611457,-0.000199171918247042,-0.253810291982811,NA,0.0541858538405993,NA,8,-3752.93761603754,7521.90540177966,101.775224622403,7.88651937986168e-23,1,FALSE
-211.714531214249,-0.0331596681934721,NA,17.227609209664,-0.345558510616691,NA,NA,7,-3755.63611876096,7525.29569793248,105.165520775224,1.44774448517517e-23,1,FALSE
8.88742990685522,-0.0336546970366061,NA,-0.256215377855808,NA,0.0527021028218073,NA,7,-3758.53174075981,7531.08694193018,110.956764772925,8.00090775818569e-25,1,FALSE
11.194624353332,-0.0196637953552261,-0.000168945343123706,-0.33637804962903,NA,NA,NA,7,-3779.67815611935,7573.37977264926,153.249595492006,5.24044009510452e-34,1,FALSE
7.17492343463051,-0.0175008828183017,-0.000230348383583959,NA,NA,-1.01462072959826,0.0562364667714182,8,-3780.47875387916,7576.98767746292,156.857500305659,8.62821949964655e-35,1,TRUE
11.430858101012,-0.0333018533253543,NA,-0.336556576339867,NA,NA,NA,6,-3783.88853151841,7579.79465465985,159.66447750259,2.12028299953948e-35,1,FALSE
7.47708112940559,-0.036028228547052,NA,NA,NA,-1.01125805170114,0.0560020244478337,7,-3787.47168358656,7588.96682758367,168.836650426417,2.16113445441409e-37,1,TRUE
1.75192669224445,-0.0171403354433652,-0.000226606002826637,NA,NA,0.0926989136749475,NA,7,-3813.20934260693,7640.44214562442,220.311968467159,1.43535226046318e-48,1,FALSE
2.07176160326818,-0.0353758366077152,NA,NA,NA,0.091462852746605,NA,6,-3819.92325849295,7651.86410860894,231.733931451684,4.75018746451439e-51,1,FALSE
-121.765699145505,NA,NA,10.294810204344,-0.207673050971271,-0.93211048021053,0.0500650132269787,8,-3900.55184945453,7817.13386861365,397.003691456388,6.14947940667886e-87,1,TRUE
13.2980658211255,NA,NA,-0.260320551478184,NA,-1.1345408039693,0.0604364465541276,7,-3910.09782246285,7834.21910533625,414.088928178998,1.19901974834827e-90,1,TRUE
2.7459902197407,-0.0215007711899348,-0.000177169288715361,NA,NA,NA,NA,6,-3912.45932948949,7836.93625060201,416.806073444754,3.08180913706446e-91,1,FALSE
2.98852927288876,-0.0357958569027353,NA,NA,NA,NA,NA,5,-3916.69826669754,7843.40909620915,423.27891905189,1.21128174959388e-92,1,FALSE
-201.155886965706,NA,NA,16.1487822502488,-0.322536794691919,0.0551650305885402,NA,7,-3925.72621181138,7865.47588403332,445.345706876066,1.95660464883834e-97,1,FALSE
6.91188424260958,NA,NA,-0.238707295498898,NA,0.0588240616159957,NA,6,-3951.27141240653,7914.5604164361,494.430239278842,4.29469470131979e-108,1,FALSE
-216.12492924422,NA,NA,17.4550644531217,-0.349915051902503,NA,NA,6,-3956.6491877282,7925.31596707944,505.185789922184,1.9833262012607e-110,1,FALSE
5.46236509651636,NA,NA,NA,NA,-0.923297702764847,0.0516323089910569,6,-3977.06821221249,7966.15401604801,546.02383889075,2.68858944862438e-119,1,TRUE
9.80224568192686,NA,NA,-0.329697152156193,NA,NA,NA,5,-3986.23470915525,7982.48198112457,562.351803967308,7.65511859318055e-123,1,FALSE
0.502135777047792,NA,NA,NA,NA,0.0935582004497403,NA,5,-4007.07329326556,8024.15914934519,604.028972187932,6.82134214450154e-132,1,FALSE
1.42066845495164,NA,NA,NA,NA,NA,NA,4,-4118.22603296889,8244.46043939393,824.330262236669,9.90951778002108e-180,1,FALSE
