"(Intercept)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-2.45745018597751,-2.2245346454405,1.42618372521512,1.17023409130082,-0.0917560316636757,8,-5987.66663728034,11991.362471641,0,0.999999565765579,0.999999565765579,TRUE
1.73643570463921,-2.64237953296908,1.66996341648301,-0.0539183517115812,NA,7,-6003.40770564741,12020.8381155316,29.475643890617,3.97598800291912e-07,0.999999963364379,TRUE
-4.92302753884856,0.654920714818181,NA,1.4516233765683,-0.109557366752926,7,-6005.9138306415,12025.8503655198,34.4878938788079,3.24376071211881e-08,0.999999995801986,FALSE
1.03163644004373,-1.92860311560379,1.31893184750752,NA,NA,6,-6008.96137736197,12029.9397794503,38.5773078093571,4.19801375533591e-09,1,TRUE
-0.270236182741196,0.747862166542176,NA,NA,NA,5,-6029.16917662504,12068.3505113048,76.9880396638255,1.91539968711205e-17,1,FALSE
-0.262550232919511,0.747847723949783,NA,-0.00115884384179992,NA,6,-6029.1659865745,12070.3489978754,78.9865262344119,7.0516957685913e-18,1,FALSE
-6.09541752521421,NA,NA,2.00327693895069,-0.151222220293761,6,-6067.72009713411,12147.4572189946,156.094747353638,1.27190916441431e-34,1,FALSE
0.44727390879326,NA,NA,NA,NA,4,-6113.17765116415,12234.363406056,243.000934415049,1.71008364910807e-53,1,FALSE
0.463779733802343,NA,NA,-0.00249299199527683,NA,5,-6113.16343536004,12236.3390287748,244.976557133821,6.36819468541639e-54,1,FALSE
