"(Intercept)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.105346084410181,-0.783261665315694,0.442358156291995,0.0610470592023223,NA,7,-924.993900432241,1864.03251144333,0,0.498224871981862,0.498224871981862,TRUE
0.673604640269236,-0.855551156164381,0.484022066572794,-0.101662722049007,0.0121195711505843,8,-923.988398680714,1864.03430534865,0.0017939053225291,0.497778188214074,0.996003060195935,TRUE
-0.433148006445291,0.111078313685713,NA,0.0769831862278614,NA,6,-931.189887472967,1874.41329449901,10.3807830556811,0.00277502566951243,0.998778085865448,FALSE
-0.226225656877421,0.115855472496779,NA,0.012532313449464,0.00484526273145042,7,-931.020198739736,1876.08510805831,12.0525966149889,0.00120292154384151,0.999981007409289,FALSE
-0.330564901539977,NA,NA,0.0776739658911113,NA,5,-937.506541356525,1885.03701570069,21.0045042573602,1.36884809908514e-05,0.99999469589028,FALSE
-0.448817342527135,NA,NA,0.113720181606861,-0.00271109351955306,6,-937.449864389641,1886.93324833236,22.9007368890302,5.30387857614567e-06,0.999999999768856,FALSE
0.927025984505875,-1.65571900176109,0.876818152542781,NA,NA,6,-947.490773438574,1907.01506643022,42.982554986896,2.31143763272295e-10,1,TRUE
0.0633883411934184,0.121080058000709,NA,NA,NA,5,-978.791712769664,1967.60735852696,103.574847083637,1.60854467773164e-23,1,FALSE
0.180113888860919,NA,NA,NA,NA,4,-985.901882717148,1979.81971439761,115.787202954288,3.5855331755291e-26,1,FALSE
