"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-7.94727280523812,0.244761972643682,-0.00332753944332648,-1.79095378707869,0.303591340296743,0.0294765239467889,-0.000167596905881229,10,-428.450632380828,877.079114397872,0,0.961655472670216,0.961655472670216,TRUE
-10.6645441392967,0.244912778048336,-0.00331087446828755,NA,NA,0.0318674695076119,-0.000182609925642491,8,-434.493504933585,885.103232627461,8.02411822958834,0.0174022087045523,0.979057681374769,FALSE
-6.66970809086333,0.245385830286286,-0.00333037981460585,-1.94423127855568,0.330367553477547,0.00245513422689962,NA,9,-433.823702560501,885.792800920678,8.71368652280626,0.012327258993355,0.991384940368124,TRUE
-10.5771937801996,0.244729768648067,-0.00331245722644539,-0.0264023011282649,NA,0.031815737098885,-0.000183403838211788,9,-434.204752315056,886.55490042979,9.47578603191732,0.00842129177582518,0.999806232143949,FALSE
-9.50670196095838,0.245583773349844,-0.00331294040067865,NA,NA,0.0023876567270002,NA,7,-440.85542934224,895.801181265126,18.7220668672536,8.27131084369775e-05,0.999888945252386,FALSE
-6.58160304851545,0.244309500737685,-0.00331988065184239,-1.81490214610361,0.300464899287852,NA,NA,8,-440.436170899649,896.988564559589,19.9094501617171,4.56811823405945e-05,0.999934626434726,TRUE
-9.4233612103203,0.245420219485121,-0.0033143641954523,-0.0238133008128555,NA,0.00222539885788725,NA,8,-440.623050538967,897.362323838224,20.2832094403518,3.78945313002698e-05,0.999972520966027,FALSE
-6.94464428438628,0.110226945858518,NA,-1.76905585965466,0.29983801226991,0.0294183403961702,-0.000167307649878458,9,-439.995818377949,898.137032555574,21.0579181577018,2.57247213589382e-05,0.999998245687386,TRUE
-9.63312789761454,0.111048910908878,NA,NA,NA,0.0317697958339641,-0.000182061387094859,7,-445.920987857593,905.932298295831,28.853183897959,5.2195159776058e-07,0.999998767638983,FALSE
-9.1150246337813,0.244436322944064,-0.00330614997334589,-0.0644888776368515,NA,NA,NA,7,-446.04387729411,906.178077168866,29.0989627709934,4.61593864119277e-07,0.999999229232847,FALSE
-5.670063215164,0.110758768454257,NA,-1.92126497804027,0.326440652262469,0.00244416846098245,NA,8,-445.372903251109,906.862029262508,29.7829148646358,3.27900226840586e-07,0.999999557133074,TRUE
-9.54593494286537,0.110801307552788,NA,-0.0262763011472175,NA,0.031722527640634,-0.000182878662726797,8,-445.634076545835,907.38437585196,30.3052614540882,2.52531522099672e-07,0.999999809664596,FALSE
-9.30327711494933,0.244720426955888,-0.00330001585205682,NA,NA,NA,NA,6,-447.967247614909,908.002182578731,30.9230681808588,1.85421705011141e-07,0.999999995086301,FALSE
-8.47849164313457,0.11165987343132,NA,NA,NA,0.00237879308094779,NA,6,-452.272665985483,916.613019319879,39.5339049220067,2.50231010438143e-09,0.999999997588611,FALSE
-5.5855844957384,0.110169828510581,NA,-1.79264766380448,0.29667540046644,NA,NA,7,-451.958004061416,918.006330703476,40.927216305604,1.24677305227181e-09,0.999999998835384,TRUE
-8.39545213094999,0.111439842616346,NA,-0.0236191471152033,NA,0.00221770964036131,NA,7,-452.043271871213,918.176866323072,41.0977519251993,1.14486971598551e-09,0.999999999980254,FALSE
-8.09067080501091,0.110837446971246,NA,-0.0642599299465541,NA,NA,NA,6,-457.453397460903,926.974482270719,49.8953678728469,1.40727197039628e-11,0.999999999994327,FALSE
-8.27994180687202,0.111378641066675,NA,NA,NA,NA,NA,5,-459.371584917546,928.791479013835,51.7123646159628,5.6731231089681e-12,1,FALSE
-4.94415684632173,NA,NA,-1.88525497140662,0.317837105666453,0.0306639617800987,-0.000175138197245417,8,-492.638285441449,1001.39279364319,124.313679245316,9.74197580880221e-28,1,TRUE
-3.60217035748054,NA,NA,-2.04350843206929,0.345514901652568,0.00242910632476975,NA,7,-498.492384284283,1011.07509114921,133.995976751338,7.69418912732277e-30,1,TRUE
-7.80533455767082,NA,NA,NA,NA,0.0331528416824099,-0.000190323694772144,6,-499.525251988048,1011.11819132501,134.039076927136,7.53015252516819e-30,1,FALSE
-7.68725218270628,NA,NA,-0.0378229916671114,NA,0.0330954232191027,-0.000191569799644534,7,-498.936094295,1011.96251117064,134.883396772772,4.93698773245067e-30,1,FALSE
-3.52377421468822,NA,NA,-1.91729886106928,0.316169174760292,NA,NA,6,-504.9547126165,1021.97711258191,144.89799818404,3.30231868912359e-32,1,TRUE
-6.58714400719408,NA,NA,NA,NA,0.00242946056619342,NA,5,-506.415758046754,1022.87982527225,145.80071087438,2.10279730773714e-32,1,FALSE
-6.4707261414979,NA,NA,-0.0349287918001726,NA,0.00219066642049593,NA,6,-505.918679278607,1023.90504590613,146.825931508254,1.25942868395469e-32,1,FALSE
-6.17793100823803,NA,NA,-0.07529610957606,NA,NA,NA,5,-511.1599577859,1032.36822475054,155.289110352672,1.8298590764459e-34,1,FALSE
-6.38638982329057,NA,NA,NA,NA,NA,NA,4,-513.773557132225,1035.57929447362,158.500180075748,3.67403013112804e-35,1,FALSE
