"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-7.22501960701196,0.230806724974567,-0.00339430075468179,-2.57866511509188,0.43373938499103,0.0398584724750831,-0.000218529619198067,10,-1214.85290282076,2449.83386152045,0,0.981184715018572,0.981184715018572,TRUE
-5.58583794882803,0.231634037077847,-0.00339891289118902,-2.75598534035867,0.464515928060803,0.00461217009107487,NA,9,-1220.21721793088,2458.53914790365,8.70528638319865,0.0126305381310077,0.99381525314958,TRUE
-11.1665787745552,0.231985434490578,-0.0033745995219659,NA,NA,0.0429655547868592,-0.000237438297939279,8,-1222.55601926143,2461.19575945309,11.3618979326343,0.00334615447345013,0.99716140762303,FALSE
-10.9679884171398,0.231579856212619,-0.00338457764833468,-0.0583286028572979,NA,0.0427100340102829,-0.000238275119753667,9,-1221.72100769094,2461.54672742377,11.7128659033178,0.0028075937022375,0.999969001325267,FALSE
-9.65837340060943,0.232905249403375,-0.00337876106487155,NA,NA,0.00463247853545974,NA,7,-1228.86347660014,2471.79203164305,21.9581701225989,1.6733805455452e-05,0.999985735130723,FALSE
-9.46028875604617,0.232522687166224,-0.00338861190477055,-0.056686046476946,NA,0.00425289184081416,NA,8,-1228.08127449689,2472.24626992402,22.4124084035698,1.33339286288822e-05,0.999999069059352,FALSE
-6.41692890448762,0.106973181505301,NA,-2.55014249872379,0.428993285030735,0.0400586708360965,-0.000219764456078205,9,-1229.79522038799,2477.69515281787,27.8612912974158,8.7447669419976e-07,0.999999943536046,TRUE
-5.47532015574227,0.229337336927187,-0.00340135256552319,-2.47399387558312,0.401973061593749,NA,NA,8,-1233.90338577433,2483.89049247888,34.0566309584315,3.94863804283014e-08,0.999999983022426,TRUE
-4.77426892303234,0.107881815161939,NA,-2.7263252709122,0.459622958678413,0.00461583398887308,NA,8,-1235.24186221866,2486.56744536755,36.7335838470931,1.03551022456533e-08,0.999999993377529,TRUE
-10.3247649002502,0.109421354424796,NA,NA,NA,0.0430789492037644,-0.00023813247373646,7,-1237.34789505632,2488.76086855541,38.9270070349567,3.45826761682424e-09,0.999999996835796,FALSE
-10.1257570160038,0.10845742920466,NA,-0.0571782367809608,NA,0.0428530345660256,-0.000239114612996468,8,-1236.54508732375,2489.17389557773,39.340034057273,2.81300769142242e-09,0.999999999648804,FALSE
-8.87226608403618,0.230378053305217,-0.0033938143369732,-0.132572130009259,NA,NA,NA,7,-1239.74341806909,2493.55191458096,43.7180530605028,3.15134660495599e-10,0.999999999963939,FALSE
-8.81465794819117,0.110450657675049,NA,NA,NA,0.00463492975875101,NA,6,-1243.71913880535,2499.48705809851,49.6531965780546,1.62067574585694e-11,0.999999999980145,FALSE
-8.61662368919079,0.109536549728673,NA,-0.0552157622415233,NA,0.0042637091676578,NA,7,-1242.97654832553,2500.01817509383,50.1843135733825,1.24269783751672e-11,0.999999999992572,FALSE
-9.25979024942427,0.230967954940552,-0.00337021136776873,NA,NA,NA,NA,6,-1244.50348483205,2501.0557501519,51.2218886314517,7.39705727543605e-12,0.999999999999969,FALSE
-4.6412703557257,0.104530243051307,NA,-2.44947872378259,0.397844496280775,NA,NA,7,-1248.99700015018,2512.05907874313,62.225217222679,3.01798124520255e-14,1,TRUE
-8.01181401939768,0.106297275369176,NA,-0.131889194314629,NA,NA,NA,6,-1254.74015912868,2521.52909874517,71.6952372247147,2.65050007828946e-16,1,FALSE
-8.40797422858654,0.108106025249277,NA,NA,NA,NA,NA,5,-1259.46007513528,2528.95497325372,79.1211117332682,6.46873947036508e-18,1,FALSE
-4.57265596025828,NA,NA,-2.83666518251267,0.471268629733603,0.0432749836094649,-0.000242380815434698,8,-1284.82029309846,2585.72430712716,135.890445606703,3.04449621824488e-30,1,TRUE
-2.74573461120313,NA,NA,-3.03112330681051,0.505066401344531,0.00418362409901668,NA,7,-1291.47157316338,2597.00822476952,147.174363249072,1.07955271946527e-32,1,TRUE
-8.6221898213268,NA,NA,-0.0981744171704639,NA,0.0463467287928981,-0.000263651967673124,7,-1293.00910153411,2600.08328151099,150.249419990535,2.32008431797367e-33,1,FALSE
-8.93747723035106,NA,NA,NA,NA,0.0466883572486992,-0.00026164403002253,6,-1295.37388483482,2602.79655015744,152.962688636992,5.97482195314949e-34,1,FALSE
-6.94036560185515,NA,NA,-0.0960225643621629,NA,0.0037970053370953,NA,6,-1300.85656038995,2613.76190126771,163.928039747262,2.48444409324361e-36,1,FALSE
-7.26132395811434,NA,NA,NA,NA,0.00444853923395053,NA,5,-1303.09787605371,2616.23057509059,166.396713570137,7.23041989427129e-37,1,FALSE
-2.65013877346325,NA,NA,-2.79218935272448,0.450882207021042,NA,NA,6,-1302.75941706529,2617.56761461839,167.733753097933,3.70534861429573e-37,1,TRUE
-6.44018905128137,NA,NA,-0.165691290883997,NA,NA,NA,5,-1310.1694105207,2630.37364402457,180.539782504119,6.13811642018736e-40,1,FALSE
-6.90372757746042,NA,NA,NA,NA,NA,NA,4,-1317.64204191802,2643.30728569219,193.473424171738,9.53960775046066e-43,1,FALSE
