"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
55.3228044334071,NA,NA,-20.3085004993509,1.71981616166635,1.74411905208454,-0.119276132869518,8,-284.49836014603,585.287629382968,0,0.553758350718441,0.553758350718441,TRUE
54.7857277888048,0.0184418190661205,NA,-20.322171932729,1.72114894205818,1.7561877872688,-0.120205370659454,9,-284.012453380174,586.389279229984,1.10164984701544,0.319227328669111,0.872985679387552,TRUE
55.5047975301723,-0.0411212540291768,0.0011359823253892,-20.3126317989337,1.72037810076889,1.75686614196856,-0.120232579022054,10,-283.893134634606,588.232516733715,2.94488735074663,0.127012400849573,0.999998080237125,TRUE
-3.74183418704405,NA,NA,NA,NA,1.4088682341886,-0.0857255910654565,6,-300.309704843477,612.788423771461,27.5007943884926,5.91015217182156e-07,0.999998671252342,FALSE
-3.045996946488,NA,NA,-0.125519600313379,NA,1.44080757342607,-0.0901597573967703,7,-299.530651629943,613.287109711499,27.9994803285313,4.60585633125249e-07,0.999999131837976,FALSE
-4.27063009265563,0.0168389311453964,NA,NA,NA,1.42276360319098,-0.086817429147333,7,-299.811457147957,613.848720747528,28.5610913645596,3.47822842624336e-07,0.999999479660818,FALSE
-3.57451069421457,0.0166134847211204,NA,-0.123653666750703,NA,1.4528340582201,-0.091072516839109,8,-299.054093571915,614.399096234739,29.1114668517707,2.64146938524103e-07,0.999999743807757,FALSE
-3.44936360857785,-0.0476615184526444,0.00121918146814072,NA,NA,1.42324225063662,-0.08683072327371,8,-299.659479131545,615.609867353999,30.322237971031,1.44188284103077e-07,0.999999887996041,FALSE
-2.76628631095414,-0.0469246620043975,0.00119922450659178,-0.123091137637983,NA,1.45295048964093,-0.0910497887427438,9,-298.909694454557,616.18376137875,30.8961319957822,1.08220732587858e-07,0.999999996216773,FALSE
38.9463115596378,NA,NA,-13.5574098851671,1.1549985946996,0.388772560790771,NA,7,-304.833302416685,623.892411284983,38.604781902015,2.29297020181208e-09,0.999999998509744,TRUE
38.5717006855828,0.00897761743323203,NA,-13.5195049855155,1.15181707596464,0.389586582409981,NA,8,-304.615902158058,625.522713407026,40.2350840240574,1.01480547865857e-09,0.999999999524549,TRUE
39.3290008977733,-0.0527012030516253,0.00114683785144308,-13.5040044656089,1.15051296597946,0.389871716813854,NA,9,-304.461702242508,627.287776954651,42.0001475716832,4.19859634838868e-10,0.999999999944409,TRUE
-0.918654655886068,NA,NA,NA,NA,0.413109635137675,NA,5,-311.426949875443,632.974381678597,47.6867522956288,2.44497035397023e-11,0.999999999968858,FALSE
-1.20258998232841,0.00975110309146157,NA,NA,NA,0.413898462940715,NA,6,-311.169350291104,634.507714666715,49.2200852837469,1.13583322850533e-11,0.999999999980217,FALSE
-0.758441885626967,NA,NA,-0.0238870959686914,NA,0.409372987822541,NA,6,-311.399760936842,634.96853595819,49.6809065752219,9.02087152573426e-12,0.999999999989238,FALSE
-0.355280045802025,-0.0552889622011198,0.00120930351306121,NA,NA,0.41415690369268,NA,7,-310.995540600703,636.216887653018,50.92925827005,4.83250566065308e-12,0.99999999999407,FALSE
-1.04675116563035,0.00971329474175242,NA,-0.0230636550762333,NA,0.410282097811766,NA,7,-311.143992098091,636.513790647795,51.2261612648272,4.16582196247835e-12,0.999999999998236,FALSE
-0.201523437775097,-0.0552890424664088,0.00120831591369751,-0.0227821687746129,NA,0.410580199091463,NA,8,-310.970825610388,638.232560311686,52.9449309287179,1.76390265908477e-12,1,FALSE
85.4813890642153,NA,NA,-27.7462868212877,2.2837807218029,NA,NA,6,-403.739878035695,819.648770155897,234.361140772929,7.11942932902249e-52,1,TRUE
85.3408931809706,0.00280168634687969,NA,-27.7242203190392,2.28181598602343,NA,NA,7,-403.705762417652,821.637331286918,236.34970190395,2.63411432588337e-52,1,TRUE
85.951194482614,-0.045259815023281,0.000891823368025757,-27.7171126667442,2.28117107582458,NA,NA,8,-403.615066336206,823.521041763322,238.233412380353,1.02705118401297e-52,1,TRUE
7.83019662910074,NA,NA,-1.09330318917748,NA,NA,NA,5,-420.458950172833,851.038382273377,265.750752890409,1.08712007978146e-58,1,FALSE
7.73005944412147,0.00381775391392383,NA,-1.09452722691111,NA,NA,NA,6,-420.3976887739,852.964391632306,267.676762249338,4.15001722380026e-59,1,FALSE
8.42075457507726,-0.0486841473644167,0.00097420561469937,-1.09498906738068,NA,NA,NA,7,-420.293105893056,854.812018237726,269.524388854757,1.64756622167589e-59,1,FALSE
1.51149015334339,NA,NA,NA,NA,NA,NA,4,-471.19081163894,950.461783598521,365.174154215553,2.79743647819906e-80,1,FALSE
1.53736569263381,-0.000921755737836099,NA,NA,NA,NA,NA,5,-471.186815089356,952.494112106423,367.206482723455,1.01261814576253e-80,1,FALSE
2.09897448985427,-0.0437797012403089,0.00079546184753587,NA,NA,NA,NA,6,-471.109498762455,954.388011609417,369.100382226448,3.92817343040574e-81,1,FALSE
