"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-21.1794124281896,-0.449759584672303,0.00370028216376277,0.327060370737133,-0.00287689487199992,2.67385211859973,-0.0730678417724146,10,-890.776010727332,1801.81054084362,0,0.96821123780646,0.96821123780646,FALSE
-25.4490940112848,-0.188596963225622,NA,0.326112211146905,-0.00287057248123816,2.67163688915389,-0.0730466664296973,9,-895.217078254975,1808.64542411558,6.83488327196574,0.0317536807693108,0.999964918575771,FALSE
2.0447064828714,-0.460764724975665,0.00371680044068765,0.327170196427065,-0.00286359334474823,0.0811606256444134,NA,9,-902.130559300907,1822.47238620745,20.6618453638303,3.15723861141923e-05,0.999996490961885,FALSE
3.08103813496776,-0.427072621445306,0.00353107744616635,0.309927947116562,-0.00272793039734031,NA,NA,8,-905.797521340236,1827.7638586242,25.9533177805836,2.24015861367109e-06,0.999998731120499,FALSE
-2.24563736052287,-0.198676419597721,NA,0.326081038540825,-0.00285594508314008,0.080041159863202,NA,8,-906.444424218874,1829.05766438148,27.2471235378582,1.17309293428489e-06,0.999999904213433,FALSE
-1.01828182453907,-0.178209286536293,NA,0.309261828459965,-0.00272439867104021,NA,NA,7,-909.968535106382,1834.06821775375,32.2576769101306,9.57865604199203e-08,0.999999999999994,FALSE
-33.7433800613113,NA,NA,0.312950015037417,-0.00277873337909982,2.98451540435152,-0.0829140429240594,8,-925.48005297906,1867.12892190185,65.3183810582307,6.34254984378636e-15,1,FALSE
-7.8133801101594,NA,NA,0.310669164410216,-0.0027425261097817,0.0476721881345607,NA,7,-938.878757297533,1891.88866213605,90.0781212924321,2.66535223343089e-20,1,FALSE
-6.70569185983041,NA,NA,0.302031051581199,-0.00268001073012069,NA,NA,6,-939.936002702751,1891.97025101954,90.1597101759205,2.55880864540398e-20,1,FALSE
-15.5796466512391,-0.379481502390801,0.0032733128113564,0.0584687942387079,NA,2.63653365109195,-0.0755665637244142,9,-970.749120737482,1959.7095090806,157.898968236981,4.99625754744002e-35,1,FALSE
-19.358957446956,-0.147993908580924,NA,0.0581218357631068,NA,2.63238897309492,-0.0754988181754014,8,-974.339335310492,1964.84748656471,163.036945721095,3.82778188298357e-36,1,FALSE
7.93209464939667,-0.408552928869689,0.00339896574221721,0.0629222312533855,NA,NA,NA,7,-981.362781894358,1976.8567113297,175.046170486083,9.44446059383969e-39,1,FALSE
8.35311754989966,-0.391416768342147,0.0033037127527972,0.0603291027772996,NA,-0.0426272017278397,NA,8,-980.576679706179,1977.32217535609,175.511634512468,7.48346841153072e-39,1,FALSE
3.9713733691816,-0.168854864043328,NA,0.0626598071119747,NA,NA,NA,6,-984.865192862258,1981.82863133855,180.018090494934,7.86209788767876e-40,1,FALSE
4.51705329790183,-0.158027214975424,NA,0.0599785407821054,NA,-0.0439108865888436,NA,7,-984.043861854018,1982.21887124902,180.408330405402,6.46843065835681e-40,1,FALSE
-26.3173815773551,NA,NA,0.0526249712578346,NA,2.9513113514185,-0.0861348984280327,7,-995.710227718193,2005.55160297737,203.741062133752,5.54830859258932e-45,1,FALSE
0.489927031858461,NA,NA,0.0544665933409601,NA,-0.0984184083818904,NA,6,-1007.31578185042,2026.72980931487,224.919268471254,1.39756344849403e-49,1,FALSE
-1.54080818327761,NA,NA,0.0605020740874582,NA,NA,NA,5,-1010.60795848771,2031.28601043336,229.475469589743,1.43220449224867e-50,1,FALSE
-28.4868352718742,NA,NA,NA,NA,3.79127956846969,-0.118768022890278,6,-1111.76819883193,2235.6346432779,433.82410243428,6.05707870915203e-95,1,FALSE
-29.4064114379278,0.0204071412364402,NA,NA,NA,3.82680663820075,-0.119995788259666,7,-1111.34644699384,2236.82404152867,435.013500685052,3.34186320503873e-95,1,FALSE
-29.9170727433634,0.0491061532056609,-0.000364638551105196,NA,NA,3.82598105890275,-0.119995635919488,8,-1111.3263224596,2238.82146086293,437.010920019312,1.23099013103638e-95,1,FALSE
9.07268910097699,NA,NA,NA,NA,-0.440788389721986,NA,5,-1128.36908528348,2266.8082640249,464.997723181279,1.03038014515961e-101,1,FALSE
8.53494489358775,0.0192511774321073,NA,NA,NA,-0.446499229045023,NA,6,-1128.05216315951,2268.20257193306,466.392031089439,5.13129952612389e-102,1,FALSE
7.27039248015269,0.0893050594257506,-0.000884692241009066,NA,NA,-0.447852786307955,NA,7,-1127.95358413974,2270.03831582046,468.227774976839,2.0492769063873e-102,1,FALSE
4.05188896121214,-0.0857994454171434,NA,NA,NA,NA,NA,5,-1227.54712263154,2465.16433872102,663.353797877403,8.72013352930588e-145,1,FALSE
1.19929434694335,NA,NA,NA,NA,NA,NA,4,-1228.83322289993,2465.71312024559,663.902579401975,6.62760689799945e-145,1,FALSE
6.1848145777216,-0.207889182631115,0.00163817302748127,NA,NA,NA,NA,6,-1227.18006577212,2466.45837715827,664.647836314653,4.56589856316567e-145,1,FALSE
