"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-16.3416337243737,0.106248602502718,-0.0007163261294613,NA,NA,1.8601465923009,-0.0534496405648443,8,-349.040107592463,714.157717875991,0,0.609979161583062,0.609979161583062,FALSE
-15.3867757350028,0.106352807712993,-0.000717369067773723,0.000103286690944848,NA,1.74832109256116,-0.0502294527161834,9,-348.835598008369,715.768126549856,1.6104086738643,0.272658598682383,0.882637760265445,FALSE
-14.8081386786193,0.106274488194651,-0.000716760512295863,0.000427736073873704,-1.47415234778048e-06,1.68095623822414,-0.0483126329462315,10,-348.668108495435,717.454751473629,3.29703359763778,0.117320322902212,0.999958083167657,FALSE
0.191882654747299,0.106529817110224,-0.000718481416465768,0.0014658882129457,-4.75084409954432e-06,-0.0271508023884131,NA,9,-358.018036665026,734.133003863169,19.9752859871779,2.8037336844415e-05,0.999986120504501,FALSE
0.249645547216214,0.106862849620995,-0.000720950462752094,0.000464439970019587,NA,-0.0285746879716989,NA,8,-359.902966342764,735.883435376593,21.7257175006016,1.16851794354795e-05,0.999997805683936,FALSE
-0.308894046903741,0.106368761068607,-0.000718303746591032,0.00177904271750156,-5.36304184958617e-06,NA,NA,8,-362.688635518372,741.45477372781,27.2970558518191,7.20832956453944e-07,0.999998526516893,FALSE
-15.7005559588007,0.0518783849551233,NA,NA,NA,1.86456333937871,-0.0535620545988978,7,-363.72938593669,741.519019318243,27.3613014422516,6.98045740964522e-07,0.999999224562634,FALSE
-14.8879154329111,0.0519150152850718,NA,8.77871353507882e-05,NA,1.76944099232162,-0.0508228963951865,8,-363.581911516806,743.241325724678,29.0836078486864,2.95046044988218e-07,0.999999519608679,FALSE
-0.273066194496959,0.106735084740146,-0.000721085252285655,0.000659572124285907,NA,NA,NA,7,-365.094805373617,744.249858192096,30.0921403161045,1.78192636949489e-07,0.999999697801316,FALSE
0.526666556236888,0.106411005895,-0.000716096827276298,NA,NA,-0.040711116423233,NA,7,-365.14455008341,744.349347611682,30.191629735691,1.69545357240606e-07,0.999999867346673,FALSE
-14.2404982794306,0.0518607290830436,NA,0.000451366588367494,-1.65213502871283e-06,1.69405467294276,-0.0486778196911075,9,-363.371894196282,744.840718925681,30.6830010496898,1.3261296236471e-07,0.999999999959635,FALSE
0.873607342417563,0.0520184826029476,NA,0.00149674900736919,-4.9503921687012e-06,-0.0269647763277836,NA,8,-372.848060870717,761.773624432499,47.615906556508,2.79030877274094e-11,0.999999999987539,FALSE
0.934078947989752,0.0522424711728379,NA,0.000453351589592009,NA,-0.0284473687063852,NA,7,-374.890091489284,763.84043042343,49.6827125474391,9.92775488635642e-12,0.999999999997466,FALSE
-0.178262052731134,0.105874846939122,-0.000712879739114127,NA,NA,NA,NA,6,-377.843259137314,767.73167956495,53.573961688959,1.41865577750587e-12,0.999999999998885,FALSE
0.376914456767879,0.051846025474062,NA,0.00180791316416459,-5.55910849223876e-06,NA,NA,7,-377.447552429378,768.95535230362,54.7976344276284,7.69413623917779e-13,0.999999999999654,FALSE
1.20245631771721,0.0520776986404465,NA,NA,NA,-0.0402965589062676,NA,6,-379.875419799498,771.796000889318,57.6382830133265,1.85917756116496e-13,0.99999999999984,FALSE
0.414453765523982,0.052085767903507,NA,0.000647633482476102,NA,NA,NA,6,-380.02713224457,772.099425779462,57.9417079034705,1.59747103148561e-13,1,FALSE
0.504463380483932,0.0516969336232168,NA,NA,NA,NA,NA,5,-392.297063517061,794.626367764913,80.4686498889213,2.05007472907791e-18,1,FALSE
-14.9122737122861,NA,NA,NA,NA,1.93444694119427,-0.0554605538890708,6,-405.588691012045,823.222543314413,109.064825438422,1.26528706958023e-24,1,FALSE
-14.6620250727152,NA,NA,2.71833025578246e-05,NA,1.90518533026679,-0.0546176648898229,7,-405.574722271464,825.20969198779,111.051974111799,4.68473703609982e-25,1,FALSE
-13.5714265963516,NA,NA,0.00062985693436783,-2.73122657918809e-06,1.77792352133695,-0.0509973484993251,8,-405.008487347081,826.094477385229,111.936759509237,3.00993079407567e-25,1,FALSE
2.26682518922729,NA,NA,0.00173557506741951,-6.24674721751026e-06,-0.0250467731326667,NA,7,-415.219599617952,844.499446680766,130.341728804775,3.0336690989866e-29,1,FALSE
2.3517131239047,NA,NA,0.000416035079584632,NA,-0.026882897241309,NA,6,-418.43611986257,848.917401015463,134.759683139472,3.33136035753257e-30,1,FALSE
1.80101008265676,NA,NA,0.00202274399006326,-6.80113814711885e-06,NA,NA,6,-419.111737778391,850.268636847105,136.110918971114,1.69513574051733e-30,1,FALSE
2.59376188422169,NA,NA,NA,NA,-0.0377900176839,NA,5,-422.559904235181,855.152049201153,140.994331325161,1.47497602658529e-31,1,FALSE
1.85662447390526,NA,NA,0.000599745296418272,NA,NA,NA,5,-422.931265022159,855.894770775108,141.737052899117,1.01743112896156e-31,1,FALSE
1.92886219219624,NA,NA,NA,NA,NA,NA,4,-433.27809653456,874.577675346241,160.41995747025,8.92408792282929e-36,1,FALSE
