"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-37.351926509167,0.0335441929660319,NA,0.00312852863820546,-1.23543780901615e-05,4.38877968829623,-0.125571925732539,9,-528.618516940373,1075.40797405169,0,0.607852929724364,0.607852929724364,FALSE
-37.1550011594754,0.0180899743053323,0.000218243313838823,0.00313348642064967,-1.23978212108942e-05,4.39462675404617,-0.125740376602987,10,-528.513994305184,1077.23711408565,1.829140033969,0.243559908684505,0.851412838408869,FALSE
-42.5594155387329,0.0339208093979591,NA,0.000439681990583011,NA,4.98902235578567,-0.142509640432229,8,-532.02720170484,1080.19102580057,4.78305174888692,0.055612449405398,0.907025287814267,FALSE
-47.4038381560342,0.0336044355730964,NA,NA,NA,5.55266591707094,-0.158671465502338,7,-533.138017930731,1080.3821969989,4.97422294721696,0.0505428497901878,0.957568137604455,FALSE
-42.4027856424003,0.0203557845047004,0.000191553686312459,0.00043572640831753,NA,4.99603215997461,-0.142710503910733,9,-531.945901772003,1082.06274371495,6.65476966326059,0.0218139163144151,0.97938205391887,FALSE
-47.1791245069304,0.0183772902309275,0.000215091118347094,NA,NA,5.55484822093388,-0.158733882728564,8,-533.035777944274,1082.20817827944,6.80020422775533,0.0202839685394278,0.999666022458298,FALSE
-37.3175329291629,NA,NA,0.00320940210098942,-1.28965522792353e-05,4.51942457755856,-0.129177493356288,8,-537.279610848006,1090.6958440869,15.287870035218,0.000291125143808073,0.999957147602106,FALSE
-47.2019177585433,NA,NA,NA,NA,5.66384599934746,-0.161703337464047,6,-541.887054809715,1095.85365507398,20.4456810222907,2.20838755397821e-05,0.999979231477645,FALSE
-42.7599088961332,NA,NA,0.000402741533877033,NA,5.14819549971247,-0.146916664106728,7,-540.963013465542,1096.03218806852,20.624214016839,2.01979523683884e-05,0.999999429430014,FALSE
1.60394620281611,0.0348645426951542,NA,0.00555910226974609,-1.99031239575475e-05,-0.049534954679029,NA,8,-543.883852420624,1103.90432723214,28.4963531804556,3.94361076933377e-07,0.999999823791091,FALSE
1.79958301766656,0.0227424937862177,0.000171137088297027,0.00556560570457738,-1.99455757113911e-05,-0.0496213154912911,NA,9,-543.818862503825,1105.80866517859,30.4006911269043,1.52185162728422e-07,0.999999975976253,FALSE
0.751579633630762,0.0334821393202829,NA,0.00572345242389826,-1.94546301880124e-05,NA,NA,7,-548.030383137837,1110.16692741311,34.7589533614293,1.72181978328353e-08,0.999999993194451,FALSE
0.92123906210808,0.0228867356812548,0.000149564390700489,0.00572947285642339,-1.94915636988217e-05,NA,NA,8,-547.979637094093,1112.09589657908,36.6879225273929,6.56322603086324e-09,0.999999999757677,FALSE
1.68769554608193,0.0359050783724605,NA,0.00140917040377686,NA,-0.0468878981158495,NA,7,-553.158134695071,1120.42243052758,45.0144564758968,1.02101820932191e-10,0.999999999859779,FALSE
2.8025349411205,NA,NA,0.00571279324314979,-2.0677858655953e-05,-0.0461332710302172,NA,7,-553.337524204912,1120.78120954727,45.3732354955803,8.53346896448869e-11,0.999999999945114,FALSE
1.82220889826072,0.0275829645606505,0.000117483147436481,0.00140756199035086,NA,-0.0469440558365435,NA,8,-553.127357058379,1122.39133650765,46.9833624559647,3.81496876305478e-11,0.999999999983264,FALSE
0.879276744166186,0.0345544358742581,NA,0.00165171472641705,NA,NA,NA,6,-556.802724113968,1125.68499368248,50.2770196307963,7.34991671856556e-12,0.999999999990614,FALSE
1.96219276410523,NA,NA,0.00585970087704656,-2.02300164370196e-05,NA,NA,6,-556.903623421705,1125.88679229795,50.4788182462696,6.64450152708611e-12,0.999999999997258,FALSE
0.992141992219484,0.0275189004788131,9.93148477825592e-05,0.00165058764006157,NA,NA,NA,7,-556.780283650162,1127.66672843776,52.2587543860793,2.72868990220688e-12,0.999999999999987,FALSE
2.92407417513414,NA,NA,0.0014027464070148,NA,-0.0431437666972336,NA,6,-563.259638259075,1138.5988219727,63.1908479210103,1.15366637507644e-14,0.999999999999998,FALSE
2.13519864500912,NA,NA,0.00162565164220316,NA,NA,NA,5,-566.314519441958,1142.68580331154,67.2778292598555,1.49487029937125e-15,1,FALSE
2.43292830530661,0.0353193674928519,NA,NA,NA,-0.0786600123195237,NA,6,-567.45834393842,1146.99623333138,71.5882592796995,1.73222988584017e-16,1,FALSE
2.63531427185798,0.0227212315482716,0.00017786569985796,NA,NA,-0.0786910291099004,NA,7,-567.387202997974,1148.88056713339,73.4725930817033,6.75192548922982e-17,1,FALSE
3.64297930233728,NA,NA,NA,NA,-0.0746550940372687,NA,5,-577.278854508984,1164.61447344559,89.2064993939089,2.5873387679567e-20,1,FALSE
1.14000741251812,0.0325758191342931,NA,NA,NA,NA,NA,5,-578.57117231119,1167.19910905001,91.791134998321,7.10569898156595e-21,1,FALSE
1.32288983207792,0.0211616622023238,0.000161156721576749,NA,NA,NA,NA,6,-578.510338929219,1169.10022331298,93.6922492612991,2.7465346891941e-21,1,FALSE
2.321439991672,NA,NA,NA,NA,NA,NA,4,-587.187160935654,1182.41212905467,107.004155002987,3.53298248982242e-24,1,FALSE
