"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-49.445103351433,0.102178057207603,NA,NA,NA,5.59101770876941,-0.159075954532763,7,-74.9398336745821,164.354243620351,0,0.30847562668834,0.30847562668834,FALSE
-50.1188612933467,0.18340352329513,-0.00261779504350506,NA,NA,5.61371694942362,-0.15972762641786,8,-74.3149119679043,165.242589893255,0.888346272904641,0.19784219102808,0.50631781771642,FALSE
-42.9324041004603,0.101594963635304,NA,0.0035330544674069,-1.61292312151954e-05,4.82527281731507,-0.137083625738086,9,-73.3099769624076,165.389184694046,1.03494107369522,0.183859576951242,0.690177394667662,FALSE
-51.3446313700572,0.102072865303918,NA,-0.000246956058089824,NA,5.81584832096694,-0.165605998645954,8,-74.8489408828125,166.310647723072,1.95640410272108,0.115982669953309,0.806160064620971,FALSE
-43.6630749931417,0.181651740891638,-0.00258344234374331,0.00350654491443819,-1.60290409187062e-05,4.85569558578652,-0.137962746316837,10,-72.6996507442731,166.34350749713,1.98926387677915,0.114092656656966,0.920252721277938,FALSE
-52.0935443235757,0.183534335973871,-0.00262606322099705,-0.000255135115279393,NA,5.84726338645461,-0.166510493009589,9,-74.218212869023,167.205656507277,2.85141288692614,0.0741386056744519,0.994391326952389,FALSE
-0.805263602959895,0.101702231789992,NA,0.00785006651421835,-3.08175221589786e-05,NA,NA,7,-79.7196698189608,173.913915909108,9.55967228875727,0.00259038545761802,0.996981712410007,FALSE
-1.2576877376987,0.178565243933702,-0.00247874865869777,0.00786576523578474,-3.08660329305105e-05,NA,NA,8,-79.1626308455697,174.938027648586,10.5837840282354,0.00155232036349038,0.998534032773498,FALSE
-0.703156427846549,0.101725034893571,NA,0.00771282617877666,-3.03989481519631e-05,-0.00529347034667471,NA,8,-79.7058710863005,176.024508130048,11.6702645096972,0.000901685562076725,0.999435718335575,FALSE
-1.14753718089763,0.178807029071403,-0.00248561557694953,0.00771640046116358,-3.04115329879282e-05,-0.00577686778819656,NA,9,-79.1462473708572,177.061725510945,12.7074818905944,0.000536816953688923,0.999972535289263,FALSE
-0.563451975032419,0.102961433332584,NA,0.00134454406765188,NA,NA,NA,6,-86.677053357615,185.708537094977,21.3542934746261,7.11532832554407e-06,0.999979650617589,FALSE
0.160779293245033,0.103016777733416,NA,0.000986732280137207,NA,-0.0388176945972134,NA,7,-85.9084616520224,186.291499575231,21.9372559548805,5.31626046402786e-06,0.999984966878053,FALSE
-0.992243467735956,0.175621811986362,-0.00234490621436389,0.00135020151756278,NA,NA,NA,7,-86.12547200862,186.725520288426,22.3712766680757,4.27917305422447e-06,0.999989246051107,FALSE
-0.268451167937551,0.176591908847323,-0.00237442760037958,0.000990029855863793,NA,-0.0390829105489609,NA,8,-85.3444144468551,187.301594851157,22.9473512308062,3.20823999280504e-06,0.9999924542911,FALSE
0.815562257943827,0.102594525791628,NA,NA,NA,-0.0687725894837885,NA,6,-87.5303453535862,187.415121086919,23.0608774665685,3.03120242292232e-06,0.999995485493523,FALSE
0.367759255636174,0.179966985883382,-0.00249276632717685,NA,NA,-0.0691585645880918,NA,7,-86.9615822631688,188.397740797524,24.0434971771733,1.85456380850795e-06,0.999997340057332,FALSE
-48.9465036514003,NA,NA,NA,NA,5.70223583365368,-0.162170787629346,6,-88.7527685379253,189.859967455597,25.5057238352468,8.9273650905871e-07,0.999998232793841,FALSE
-42.431876586828,NA,NA,0.00388115809824871,-1.8091932876123e-05,4.93511399682164,-0.140144537768202,8,-86.679468348575,189.971702654597,25.6174590342462,8.44229076305951e-07,0.999999077022917,FALSE
-51.6775660288239,NA,NA,-0.000346933654540558,NA,6.02499542331443,-0.17153610452617,7,-88.5791298415552,191.632835954297,27.2785923339462,3.67916947053467e-07,0.999999444939864,FALSE
-0.383651063433216,0.102138783532551,NA,NA,NA,NA,NA,5,-90.7724884783325,191.797077797001,27.4428341766505,3.38910582445768e-07,0.999999783850446,FALSE
-0.823837339747276,0.177127655797577,-0.00241710664147874,NA,NA,NA,NA,6,-90.2332963382584,192.821023056264,28.4667794359129,2.03113243724345e-07,0.99999998696369,FALSE
0.676435057569077,NA,NA,0.00822075049382267,-3.28330322467231e-05,NA,NA,6,-93.2805474221879,198.915525224123,34.561281603772,9.64570357123901e-09,0.999999996609394,FALSE
0.742896213183561,NA,NA,0.00813103650704887,-3.25576696892071e-05,-0.00343747078902981,NA,7,-93.2748015118645,201.024179294915,36.6699356745647,3.36082189286262e-09,0.999999999970216,FALSE
0.935398661234332,NA,NA,0.0013228881131779,NA,NA,NA,5,-100.947386290065,212.146873420466,47.792629800115,1.29176393813717e-11,0.999999999983133,FALSE
1.66655994213974,NA,NA,0.000961388603611854,NA,-0.0391385838866999,NA,6,-100.172120216443,212.698670812633,48.3444271922824,9.80306483605492e-12,0.999999999992936,FALSE
2.29935474423627,NA,NA,NA,NA,-0.0679701972064981,NA,5,-101.669243048909,213.590586938154,49.2363433178036,6.2760262182057e-12,0.999999999999212,FALSE
1.11217712145332,NA,NA,NA,NA,NA,NA,4,-104.786991154583,217.741346325902,53.3871027055511,7.87696290568375e-13,1,FALSE
