"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
10.061029847227,-0.0257776767559347,0.0074449885749892,0.00126749916959269,-2.24901790919524,0.456045291862961,0.0198717674053929,-8.90095706664937e-05,11,-1389.58387536095,2801.28885163933,0,0.74846288512348,0.74846288512348,TRUE
7.32935295920641,-0.0258473080324875,0.00791070670325538,0.00126858210009223,NA,NA,0.0196094215061417,-8.73417213116506e-05,9,-1393.37879824189,2804.84008960936,3.55123797002761,0.12677357635796,0.87523646148144,FALSE
7.45488428055052,-0.0257334371640572,0.00664114639543273,0.00128754449909535,-0.0672027471440223,NA,0.0198566385236975,-8.87375551589032e-05,10,-1392.39188597973,2804.88464311947,3.59579148014154,0.123980696101594,0.999217157583034,FALSE
9.92342065735019,-0.0264386792393828,0.0599819379366204,NA,-2.32761861479398,0.473976196367604,0.0199951553832534,-8.94611208222387e-05,10,-1397.71372508674,2815.52832133349,14.2394696941624,0.000605492422738487,0.999822650005772,TRUE
7.10611358876152,-0.0265111232586758,0.0604851438072858,NA,NA,NA,0.0197597869963011,-8.79360734899793e-05,8,-1401.54788235271,2819.16172897478,17.8728773354474,9.84292708897827e-05,0.999921079276662,FALSE
7.21445298583193,-0.0264163212467559,0.0600513868037264,NA,-0.0598952234739055,NA,0.0199808512857701,-8.91828931341319e-05,9,-1400.76051230625,2819.60351773807,18.3146660987377,7.8920723337928e-05,1,FALSE
6.10532057105396,-0.0117175879123484,NA,NA,-2.3679041589924,0.477607078363787,0.020035919417575,-9.01812826183285e-05,9,-1429.86345688068,2877.80940688692,76.5205552475918,1.81110162924689e-17,1,TRUE
10.8076640571373,-0.0259541043676587,0.00597199949552087,0.00130216383622896,-2.11292415279491,0.437015569183568,0.00156622521624551,NA,10,-1430.19802648125,2880.49692412251,79.2080724831808,4.72450016553065e-18,1,TRUE
8.25919087960458,-0.0259413331545288,0.00561416836400654,0.00131493860648247,NA,NA,0.00161865921441012,NA,8,-1432.76351797765,2881.59300022465,80.3041485853196,2.73115260357547e-18,1,FALSE
3.37246039516476,-0.0116826357889949,NA,NA,-0.0827481745631796,NA,0.0200217067438219,-8.9900385374455e-05,8,-1432.93648673341,2881.93893773618,80.6500860968504,2.29734696447435e-18,1,FALSE
