"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
2.8566572112998,-0.0116746059053772,0.0243609976986939,NA,-0.114541274048348,NA,0.0218394841560832,-0.000117581067617068,9,-1468.75831517041,2955.54903941535,0,0.257252280555052,0.257252280555052
2.73698939715919,-0.0116066311517195,0.0328409693227149,-0.000132233067358557,-0.114502030736303,NA,0.0218376393578537,-0.000117559196607325,10,-1467.76956117266,2955.57874056969,0.0297011543425469,0.253460162970034,0.510712443525086
2.15408833205789,-0.0116550963046114,0.0243235201277049,NA,0.225118939477532,-0.0395909671694788,0.0211821804852786,-0.000113820294624248,10,-1467.79431457683,2955.62824737805,0.0792079626971827,0.247263175797889,0.757975619322975
2.03702645288131,-0.0115875023832807,0.0327839869497877,-0.000131915074741187,0.224051993669741,-0.0394620425031273,0.0211825308407384,-0.000113811028126944,11,-1466.81176353144,2955.67107749516,0.122038079806771,0.24202431586811,0.999999935191085
2.66281873211847,-0.0117302903089375,0.0242581757074947,NA,0.408734732115745,-0.0627630820691725,0.00143085165568762,NA,9,-1484.84813561403,2987.72868030259,32.1796408872397,2.64629953214999e-08,0.999999961654081
2.54582165192631,-0.0116633978142555,0.0327306114216089,-0.000132046594273015,0.407622418941734,-0.0626288320094257,0.00143283533478457,NA,10,-1483.86372281672,2987.76706385782,32.2180244424653,2.5959965854886e-08,0.999999987614047
3.82569449880307,-0.0117657635133088,0.0243155188107271,NA,-0.130534615999227,NA,0.00143846253439243,NA,8,-1487.30100064869,2990.62792388965,35.0788844742965,6.20978057152034e-09,0.999999993823827
3.70564556184019,-0.0116982311216742,0.0328220562561923,-0.000132599527478573,-0.130493229762513,NA,0.00144044289906665,NA,9,-1486.30626711588,2990.64494330629,35.0959038909423,6.15716135473632e-09,0.999999999980989
2.86782618528605,-0.0117535305726213,0.0241627040282181,NA,0.397317695177929,-0.0640152558018623,NA,NA,8,-1493.9671270021,3003.96017659646,48.411137181105,7.90704778302606e-12,0.999999999988896
2.75382332673527,-0.0116904823192122,0.0324941542835691,-0.000129714368528789,0.396201780467393,-0.0638840644103737,NA,NA,9,-1493.00861028619,3004.04962964691,48.5005902315606,7.56118528000991e-12,0.999999999996457
