"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
2.49335942374203,-0.0185138991126771,0.0332255628134641,NA,0.992372997637545,-0.127697211768272,0.0217323512644074,-0.000118597532856143,10,-678.568545097217,1377.24086377934,0,0.68459359761063,0.68459359761063
2.48535977855536,-0.0185186726346472,0.0342251155577591,-2.05187216538996e-05,0.992370525539185,-0.127695588558073,0.0217327491879818,-0.000118599432108684,11,-678.56681665109,1379.25822037155,2.01735659221208,0.249671755694758,0.934265353305387
4.77295610517668,-0.01860171487107,0.0334404116641347,NA,-0.1077039795653,NA,0.0241470441077593,-0.000132435222615014,9,-682.327492256492,1382.7398501424,5.49898636306557,0.0437867908225657,0.978052144127953
4.76446246163907,-0.0186068730343361,0.0345009032189127,-2.17627416996568e-05,-0.107691641193667,NA,0.0241474616013443,-0.000132437207985027,10,-682.325541707605,1384.75485700012,7.51399322077668,0.0159878452816763,0.994039989409629
2.99825471868091,-0.0185757415797306,0.0330872312404487,NA,1.19296201288245,-0.152918614976899,0.00116839280491067,NA,9,-684.938597426028,1387.96206048148,10.721196702136,0.00321628518067885,0.997256274590308
2.990363812169,-0.0185806039359565,0.0340782892515399,-2.03391658360304e-05,1.19296543203019,-0.152917689346584,0.0011684622508418,NA,10,-684.936904742732,1389.97758307037,12.7367192910297,0.0011740575357649,0.998430332126073
3.16239534490336,-0.018566314546783,0.0328976610312354,NA,1.18257174433572,-0.153908508256832,NA,NA,8,-687.032583302285,1390.13302711352,12.8921633341849,0.00108626337111108,0.999516595497184
3.1549677424853,-0.0185708013459603,0.0338287499337836,-1.91131044019877e-05,1.18257334523893,-0.153907572294604,NA,NA,9,-687.031078190151,1392.14702200972,14.9061582303823,0.000396827444596429,0.999913422941781
5.8648594375579,-0.0186929295891164,0.0333328162534398,NA,-0.126773214064725,NA,0.00118726505157486,NA,8,-690.416895474689,1396.90165145833,19.6607876789928,3.68253627712885e-05,0.999950248304552
3.95793778032416,-0.0183681333299304,0.0337850523469545,NA,NA,NA,0.0296100112217957,-0.00015881303963662,8,-691.404010428409,1398.87588136577,21.6350175864334,1.37229808223329e-05,0.999963971285374
5.85640393727426,-0.0186980747710758,0.0343905013251788,-2.17079783810513e-05,-0.12676090599953,NA,0.00118733765479758,NA,9,-690.414961524075,1398.91478867757,21.6739248982306,1.34585986135552e-05,0.999977429883988
6.05015473828318,-0.0186827826678664,0.0331384654789375,NA,-0.146013920097055,NA,NA,NA,7,-692.566249813848,1399.18525516232,21.9443913829778,1.17562493823684e-05,0.99998918613337
3.94449357566062,-0.0183763389864328,0.0354789616799692,-3.47624379746172e-05,NA,NA,0.0296095861005263,-0.000158810812638045,9,-691.399007433387,1400.88288049619,23.6420167168546,5.0307661800649e-06,0.99999421689955
6.04215213095986,-0.018687561422646,0.0341376111229166,-2.05112375543628e-05,-0.146003380222302,NA,NA,NA,8,-692.564511000213,1401.19688250938,23.956018730041,4.29981194490061e-06,0.999998516711495
0.550967533948771,-0.0105593477353003,NA,NA,1.02289338245933,-0.131472758314004,0.0215274724295635,-0.000117533033747117,9,-692.677893347935,1403.44065232529,26.1997885459516,1.40029983289414e-06,0.999999917011328
2.88504901195131,-0.0105942811862543,NA,NA,-0.109742590337886,NA,0.0240067604431026,-0.000131742085019766,8,-696.650815131656,1409.36949077227,32.1286269929258,7.22420607787076e-08,0.999999989253389
1.05900353946666,-0.0106488518630905,NA,NA,1.22111318004129,-0.156405424940731,0.00114779120707852,NA,8,-698.911157558299,1413.89017562555,36.6493118462129,7.53591312263872e-09,0.999999996789302
1.22942598769065,-0.0106795863206963,NA,NA,1.21091055095035,-0.157378197970044,NA,NA,7,-700.923603884255,1415.89996330313,38.6590995237907,2.75877342607368e-09,0.999999999548076
5.13583293706089,-0.0184295989779576,0.0337194324703941,NA,NA,NA,0.00227285476668185,NA,7,-703.319849883025,1420.69245530067,43.4515915213319,2.51211559415801e-10,0.999999999799287
5.12119237049257,-0.0184386919888175,0.0355672824412387,-3.7919138884195e-05,NA,NA,0.00227280316049638,NA,8,-703.313914648222,1422.6956898054,45.4548260260578,9.22662295893914e-11,0.999999999891553
3.97584575877532,-0.0107052386064896,NA,NA,-0.128752446216894,NA,0.00116675902233027,NA,7,-704.624264210421,1423.30128395546,46.060420176123,6.81615840841637e-11,0.999999999959715
4.16731008574823,-0.0107361362682539,NA,NA,-0.147659504112138,NA,NA,NA,6,-706.691045538828,1425.42163910025,48.1807753209152,2.36107838515272e-11,0.999999999983326
