"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
10.5779456502037,-0.0188589788579396,0.0295739479649398,NA,-4.22562992146609,0.840688290601373,0.00940257914689291,-3.94702393441885e-05,10,-3193.4039185383,6406.84169364785,0,0.697555752207182,0.697555752207182,TRUE
10.5586427628149,-0.0189226920524138,0.0337389097526321,-6.12494662470062e-05,-4.2287694259181,0.841401663032293,0.00940452602018142,-3.94784615064443e-05,11,-3193.23621524082,6408.51306462047,1.6713709726273,0.302444247792759,0.99999999999994,TRUE
8.47151371453707,-0.0106926963084025,NA,NA,-4.2149971745522,0.837260501502746,0.00946187817441319,-3.98396890400969e-05,9,-3224.6921693935,6467.41203535571,60.570341707863,4.90790716181428e-14,0.999999999999989,TRUE
10.7184945208124,-0.0190588916261486,0.0297064954805318,NA,-3.97942361098047,0.792483966697966,0.00136536997607634,NA,9,-3226.58679152966,6471.20127962803,64.3595859801799,7.38027254258173e-15,0.999999999999997,TRUE
10.7007908690113,-0.0191182088548733,0.0335574172801286,-5.6632635903746e-05,-3.98227497512036,0.793133498016251,0.00136561164904044,NA,10,-3226.44377590833,6472.92140838792,66.0797147400735,3.12285044177408e-15,1,TRUE
8.59998729230298,-0.0108450412502514,NA,NA,-3.96678768283446,0.78866937939004,0.00134986577277652,NA,8,-3258.11150883967,6532.24517152549,125.403477877645,4.09788434866671e-28,1,TRUE
5.85513831645188,-0.019276812484113,0.0292282893685703,NA,-0.153594858583249,NA,0.00866961573306181,-3.51101436603313e-05,9,-3257.23749708153,6532.50269073175,125.660997083906,3.60279965395664e-28,1,FALSE
5.84160091705006,-0.0193191124821921,0.0317976332643526,-3.76545207651854e-05,-0.153403047706751,NA,0.00867034826147848,-3.5112512779034e-05,10,-3257.17411457713,6534.38208572552,127.540392077673,1.40777962337366e-28,1,FALSE
10.9867272033989,-0.0185379603405198,0.0293085341337271,NA,-4.22501939558001,0.84254087129775,NA,NA,8,-3260.0781272443,6536.17840833475,129.336714686903,5.73413847154152e-29,1,TRUE
10.9701282614923,-0.0185920140963198,0.0328728314724303,-5.23852736365111e-05,-4.22772207656753,0.843155029732938,NA,NA,9,-3259.95650689304,6537.94071035477,131.099016706926,2.37568663782016e-29,1,TRUE
5.02543392719436,NA,NA,NA,-4.3311257949462,0.861063388898972,0.00949448398248928,-4.03365749015021e-05,8,-3263.64504718003,6543.31224820622,136.470554558368,1.61947605426106e-30,1,TRUE
4.95338928812759,NA,0.00388130554897967,NA,-4.34107869121471,0.863188911433926,0.00948757106074955,-4.03200453480059e-05,9,-3263.27765986457,6544.58301629783,137.741322649986,8.57888301953187e-31,1,TRUE
4.96076971964545,NA,0.00318655210799408,9.14714342486289e-06,-4.34042920271899,0.863046758610792,0.00948750352721774,-4.03193923682752e-05,10,-3263.27495519763,6546.58376696651,139.742073318659,3.15481036020049e-31,1,TRUE
5.50763316892276,-0.0192994349254867,0.0295553394861713,NA,NA,NA,0.00820524024919584,-3.27194943881173e-05,8,-3281.49488797758,6579.01192980131,172.170236153467,2.86607248387087e-38,1,FALSE
5.48921757472052,-0.0193605601690624,0.0332163880149821,-5.36771318486759e-05,NA,NA,0.00820728904303151,-3.27278883177121e-05,9,-3281.36266886284,6580.75303429438,173.911340646534,1.2000825828955e-38,1,FALSE
6.22231111092394,-0.0194317278131321,0.0293728404322406,NA,-0.142206704522794,NA,0.00151230209082895,NA,8,-3283.12066690546,6582.26348765708,175.421794009232,5.63923707037887e-39,1,FALSE
6.20979772674718,-0.0194710340091104,0.0317564686108291,-3.49403467073807e-05,-0.142028039480469,NA,0.00151252623183499,NA,9,-3283.0662457433,6584.16018805531,177.318494407461,2.18452537666862e-39,1,FALSE
3.77861407147159,-0.0111663746092193,NA,NA,-0.159305482133397,NA,0.00873396523441917,-3.55058868109973e-05,8,-3287.34399024645,6590.71013433904,183.868440691197,8.26141293290103e-41,1,FALSE
8.90385878444618,-0.0104727670946631,NA,NA,-4.20906552425655,0.83806064597247,NA,NA,7,-3290.49208029896,6595.00138871667,188.15969506882,9.66541001421961e-42,1,TRUE
5.1054186848211,NA,NA,NA,-4.08074597660286,0.812048917510685,0.00127910064617897,NA,7,-3298.2633829311,6610.54399398095,203.7023003331,4.07555193291427e-45,1,TRUE
5.04040596628584,NA,0.00350069730232158,NA,-4.08975362094945,0.81396971357603,0.00127573534826647,NA,8,-3297.96467310386,6611.95150005388,205.109806406032,2.01627781286331e-45,1,TRUE
5.0556799056718,NA,0.00206017667921525,1.89862593691667e-05,-4.08840806286894,0.813674982595372,0.00127588548080173,NA,9,-3297.95296342778,6613.93362342426,207.091929776413,7.48406843480664e-46,1,TRUE
5.87395957869956,-0.0194371921695089,0.0296564963529399,NA,NA,NA,0.00153378424071284,NA,7,-3303.85551654067,6621.72826120009,214.886567552241,1.518985621191e-47,1,FALSE
5.85691866686021,-0.0194941490661304,0.0330646620541779,-4.99783391207102e-05,NA,NA,0.001534086737782,NA,8,-3303.74137804783,6623.50490994182,216.663216293976,6.24826284131736e-48,1,FALSE
3.38157537664174,-0.0110558103026721,NA,NA,NA,NA,0.00824907388938757,-3.30132816029381e-05,7,-3313.18990534579,6640.39703881034,233.555345162489,1.34177628832776e-51,1,FALSE
4.13635492570296,-0.0112732819709222,NA,NA,-0.147786459588842,NA,0.00149638531531891,NA,7,-3313.50295505136,6641.02313822148,234.181444573633,9.81125024934319e-52,1,FALSE
6.20605115701365,-0.0188808432836516,0.0288990011882513,NA,-0.145776228386287,NA,NA,NA,7,-3323.64884004613,6661.31490821102,254.473214563173,3.84966098692626e-56,1,FALSE
6.19571699237487,-0.0189128815873717,0.0308536016895396,-2.86122799292472e-05,-0.145631147344574,NA,NA,NA,8,-3323.61256694458,6663.24728773531,256.405594087465,1.4649122263691e-56,1,FALSE
5.50911016883769,NA,NA,NA,-4.30800627714463,0.858382506367236,NA,NA,6,-3327.66102991379,6667.33497892939,260.493285281541,1.89749543196658e-57,1,TRUE
