"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
3.60159551652704,-0.0115104787903412,0.0167704961135909,NA,-0.116532595551678,NA,0.00452029729894382,-1.75179545796524e-05,9,-739.646100992099,1497.34092965068,0,0.411928031972009,0.411928031972009,FALSE
4.10402080903034,-0.0114748210532952,0.0168107868466723,NA,-0.548294598361823,0.088893597784151,0.00465832543082044,-1.82951893022728e-05,10,-738.911333645801,1497.88223945516,0.541309804471894,0.31425154130744,0.726179573279449,TRUE
3.60136901168811,-0.0115174228349839,0.0170018370969899,-3.29938378408351e-06,-0.116519508410329,NA,0.00452026802122194,-1.7517751764741e-05,10,-739.645191418258,1499.34995500007,2.00902534938541,0.150857544817752,0.877037118097202,FALSE
4.10374875342844,-0.0114810039897193,0.0170170927872824,-2.94265577594965e-06,-0.548226983878808,0.0888821123216684,0.00465828505104748,-1.82949243836742e-05,11,-738.910608865226,1499.89272368928,2.5517940385987,0.115002243298022,0.992039361395224,TRUE
3.78824347347082,-0.0115945370920582,0.0168272902342954,NA,-0.112745876341065,NA,0.000979543812364685,NA,8,-745.31542722435,1506.66982603192,9.3288963812372,0.00388219402350604,0.99592155541873,FALSE
4.11914316649483,-0.0115736166416611,0.0168546904199401,NA,-0.392445899116915,0.0576088344263838,0.000967191282481947,NA,9,-745.003072656637,1508.05487297976,10.7139433290758,0.0019423080644809,0.997863863483211,TRUE
3.78802616156855,-0.011601273974595,0.0170514140390241,-3.19676937788748e-06,-0.112733478771466,NA,0.000979553584026264,NA,9,-745.314577066412,1508.67788179931,11.3369521486275,0.00142243839723963,0.99928630188045,FALSE
4.11887285255996,-0.0115798394462628,0.0170618880136054,-2.95552550696752e-06,-0.392378536012153,0.0575973668732158,0.000967203437586592,NA,10,-745.002345251307,1510.06426266617,12.7233330154831,0.00071118843701504,0.999997490317465,TRUE
3.29265813212506,-0.0114059842065956,0.0171391239734441,NA,NA,NA,0.00424516412295586,-1.61959495629057e-05,8,-753.025140116237,1522.08925181569,24.7483221650107,1.74097073421428e-06,0.9999992312882,FALSE
3.29217761903989,-0.0114227475539593,0.0176984363197149,-7.98345793185199e-06,NA,NA,0.00424520242156248,-1.61959834800873e-05,9,-753.019756154343,1524.08823997517,26.7473103244884,6.4079144818224e-07,0.999999872079648,FALSE
2.64113257468703,-0.00738650042607871,NA,NA,-0.120620731382508,NA,0.00455215091056466,-1.772382826727e-05,8,-756.740357666191,1529.5196869156,32.1787572649189,4.23928866263378e-08,0.999999914472535,FALSE
3.4745224847382,-0.011485562010264,0.0171776807742739,NA,NA,NA,0.000971909327896514,NA,7,-757.837029600536,1529.70436223137,32.3634325806916,3.86537162600745e-08,0.999999953126251,FALSE
3.11180142744617,-0.00734377253391169,NA,NA,-0.526897484145293,0.0836417528765078,0.0046817685259196,-1.84541475768447e-05,9,-756.093378031563,1530.23548372961,32.8945540789282,2.96387365473536e-08,0.999999982764987,TRUE
3.4740664889291,-0.0115017658346511,0.0177176097472911,-7.70732622207496e-06,NA,NA,0.000971936633120826,NA,8,-757.832035457448,1531.70304249812,34.3621128474331,1.42292938759355e-08,0.999999996994281,FALSE
3.82002323386331,-0.0113949682849974,0.0166423109515017,NA,-0.111481811409301,NA,NA,NA,7,-761.515830299233,1537.06196362877,39.7210339780859,9.76131686803522e-10,0.999999997970413,FALSE
4.36461010914725,-0.0113649751735334,0.0166907773810739,NA,-0.57228404065476,0.0949039111711348,NA,NA,8,-760.66913956196,1537.37725070714,40.0363210564572,8.33766980241755e-10,0.99999999880418,TRUE
2.82660840821255,-0.0074572733011836,NA,NA,-0.116787501787397,NA,0.000969836679783265,NA,7,-762.508098208697,1539.0464994477,41.7055697970127,3.61886125845823e-10,0.999999999166066,FALSE
3.81990648784509,-0.011398393908847,0.0167568308482934,-1.63300092148088e-06,-0.111475367441859,NA,NA,NA,8,-761.515608811269,1539.07018920576,41.729259555075,3.57624915046294e-10,0.999999999523691,FALSE
4.36446517108214,-0.0113675540632725,0.0167800198163222,-1.27580907174898e-06,-0.572257110601481,0.0948994310700841,NA,NA,9,-760.669004502692,1539.38673667187,42.0458070211862,3.05274380611664e-10,0.999999999828965,TRUE
3.1246627663575,-0.00743235225151429,NA,NA,-0.369888055724538,0.0521271839963463,0.000958625880471746,NA,8,-762.253783393582,1540.54653837038,43.2056087197013,1.70939575004293e-10,0.999999999999905,TRUE
2.29872411917058,-0.00718238428866701,NA,NA,NA,NA,0.00426536700705033,-1.63478935098908e-05,7,-771.008371605232,1556.04704624077,58.7061165900841,7.3612251707479e-14,0.999999999999978,FALSE
3.51003415806029,-0.011290014756271,0.0169874196054884,NA,NA,NA,NA,NA,6,-773.644046215561,1559.31081355636,61.9698839056746,1.43956750468788e-14,0.999999999999993,FALSE
3.50962337579431,-0.0113027187866939,0.0174160358082727,-6.12060727159479e-06,NA,NA,NA,NA,7,-773.640899726004,1561.31210248231,63.9711728316279,5.29246099706173e-15,0.999999999999998,FALSE
2.48004277539149,-0.00725310916251338,NA,NA,NA,NA,0.000961457641402142,NA,6,-775.880364067973,1563.78344926118,66.4425196104985,1.53819548300565e-15,1,FALSE
2.86925551305785,-0.00730665309303162,NA,NA,-0.11550645287653,NA,NA,NA,6,-778.294227062384,1568.61117525001,71.2702455993222,1.37620823780226e-16,1,FALSE
3.37812506985986,-0.00726738137193233,NA,NA,-0.548261838176551,0.0891222437777412,NA,NA,7,-777.551553006675,1569.13340904365,71.7924793929697,1.05994303577966e-16,1,TRUE
0.174899219769378,NA,NA,NA,-0.115713577298479,NA,0.0046293540975672,-1.82958837203603e-05,7,-785.448827862187,1584.92795875468,87.5870291039928,3.94039386210147e-20,1,FALSE
0.767011049024287,NA,NA,NA,-0.611963975233155,0.10217102613361,0.00478751972572715,-1.91859798270428e-05,8,-784.479274494248,1584.99752057172,87.6565909210328,3.80569936040631e-20,1,TRUE
0.1491101900967,NA,0.00105353370814078,NA,-0.115428323014943,NA,0.00462734825107327,-1.82891296307624e-05,8,-785.398255280925,1586.83548214507,89.4945524943867,1.51819023119871e-20,1,FALSE
0.742304632606451,NA,0.00119021543492959,NA,-0.615368444397059,0.102939450900268,0.00478650277882529,-1.91853395277518e-05,9,-784.414116068348,1586.87695980318,89.5360301524997,1.48702898426574e-20,1,TRUE
0.230299307578131,NA,-0.00607609038340585,9.82683449167252e-05,-0.115887617457771,NA,0.0046287241260074,-1.82933411021641e-05,9,-784.750925951301,1587.55057956909,90.2096499184045,1.06180498509982e-20,1,FALSE
0.822048754617907,NA,-0.00589976092529126,9.78109911563266e-05,-0.61504019878199,0.102776915626658,0.00478755064440046,-1.91877924533033e-05,10,-783.771299530197,1587.60217122395,90.2612415732638,1.03476510438895e-20,1,TRUE
2.52664415926558,-0.00710764387959412,NA,NA,NA,NA,NA,NA,5,-791.255020134116,1592.52626525471,95.1853356040285,8.82243244387924e-22,1,FALSE
0.342159132833025,NA,NA,NA,-0.111757519213937,NA,0.000930620848963154,NA,6,-791.628953627425,1595.28062838009,97.939698729404,2.22579923218674e-22,1,FALSE
0.750224936761111,NA,NA,NA,-0.448993933946521,0.0694595770582791,0.000915819482658455,NA,7,-791.175541737452,1596.38138650521,99.0404568545227,1.28368775475221e-22,1,TRUE
0.316504166021765,NA,0.001045979974742,NA,-0.111480289399296,NA,0.000929954975687674,NA,7,-791.579572304894,1597.18944764009,99.8485179894078,8.57020385683447e-23,1,FALSE
0.398544916936347,NA,-0.00614971028758939,9.90983428787629e-05,-0.111937667989819,NA,0.000930539276846781,NA,8,-790.924925785021,1597.88882315326,100.547893502578,6.04120661689002e-23,1,FALSE
0.726522231361624,NA,0.00113804969154175,NA,-0.452180134401351,0.0701786782622599,0.000914940542148221,NA,8,-791.11674018709,1598.2724519574,100.931522306717,4.98677476409087e-23,1,TRUE
0.807368886330679,NA,-0.00603432645194871,9.8827417768135e-05,-0.451894438903433,0.0700253306829391,0.000915554934889904,NA,9,-790.464788066232,1598.97830379895,101.637374148268,3.50385377091594e-23,1,TRUE
-0.088848700599199,NA,NA,NA,NA,NA,0.00435800545836999,-1.69922445207301e-05,6,-798.617401055399,1609.25752323603,111.916593585351,2.05325000814555e-25,1,FALSE
-0.126506777730601,NA,0.00157603660936804,NA,NA,NA,0.00435657532265461,-1.69899632609528e-05,7,-798.497373702372,1611.02505043505,113.684120784364,8.48453760052108e-26,1,FALSE
