"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
5.33486975768206,0.178419662402063,-0.00246252459563198,-4.60059993539645,0.783731027331307,0.023247050875375,-0.000137193243678636,10,-428.951601162303,878.081051960822,0,0.786215101645647,0.786215101645647,TRUE
6.94589735746446,0.17841123845701,-0.00246626427279844,-4.98681989827095,0.838785644972267,NA,NA,8,-433.296238848281,882.708700456853,4.62764849603059,0.0777428179523933,0.86395791959804,TRUE
6.86014240867492,0.17885161663276,-0.00246818740464383,-5.03272431639314,0.855960061800805,0.000940112694204596,NA,9,-432.452861965077,883.051119729831,4.97006776900844,0.0655095895128269,0.929467509110867,TRUE
-0.669978768107716,0.177987993564703,-0.00243997023382402,-0.28408431542371,NA,0.0252550172979695,-0.00015008237919321,9,-432.536362990229,883.218121780136,5.13706981931364,0.060261625706947,0.989729134817814,FALSE
0.59605169934628,0.178036241101166,-0.00244277501494144,-0.365661120814282,NA,NA,NA,7,-437.412363613199,888.915049807044,10.8339978462219,0.00349115105873837,0.993220285876553,FALSE
5.96805883251429,0.0785657956377228,NA,-4.50304993209334,0.766182761644394,0.023271896088068,-0.000137384227974323,9,-435.460754978569,889.066905756815,10.9858537959931,0.00323588843762754,0.99645617431418,TRUE
0.402489543023908,0.178423330753811,-0.0024440572348656,-0.321955396787947,NA,0.000843406515091369,NA,8,-436.736715279823,889.589653319937,11.5086013591151,0.00249161162894689,0.998947785943127,FALSE
7.58099688130599,0.0784434913702951,NA,-4.88995762779652,0.821400301530674,NA,NA,7,-439.821317143949,893.732956868543,15.6519049077207,0.000313887062086846,0.999261673005214,TRUE
0.0908310984338306,0.0790288065406097,NA,-0.283068118292696,NA,0.0252368893781475,-0.000149993380634362,8,-438.901122346711,893.918467453713,15.8374154928913,0.000286081848585305,0.999547754853799,FALSE
7.49584596167655,0.078775973594398,NA,-4.93497712514048,0.838374449121417,0.00093406724357237,NA,8,-438.985771257698,894.087765275687,16.0067133148648,0.000262861964018704,0.999810616817818,TRUE
-1.78969423479849,0.178949674587269,-0.00242544579923782,NA,NA,0.0319952375322384,-0.000183334155275005,8,-439.483559138271,895.083341036833,17.0022890760108,0.000159786917525749,0.999970403735344,FALSE
1.35585170916476,0.0789955890298189,NA,-0.364475039722554,NA,NA,NA,6,-443.785793148856,899.639273646623,21.5582216858013,1.63769499817547e-05,0.999986780685326,FALSE
1.16356540370118,0.0793062184511178,NA,-0.320859541397153,NA,0.000840022044779712,NA,7,-443.113165674333,900.316653929312,22.2356019684895,1.16719055122997e-05,0.999998452590838,FALSE
-1.02729987033401,0.0805238273448364,NA,NA,NA,0.0319363384530793,-0.000183017739275387,7,-445.814108417397,905.71853941544,27.6374874546174,7.83677239959964e-07,0.999999236268078,FALSE
-0.627625996136347,0.179656884147435,-0.00242810505887315,NA,NA,0.0023984981753617,NA,7,-445.8469712159,905.784265012446,27.7032130516237,7.58341986451935e-07,0.999999994610064,FALSE
0.133668101046086,0.0811174581895334,NA,NA,NA,0.00239081535342853,NA,6,-452.181685277181,916.431057903274,38.3500059424516,3.69779985108821e-09,0.999999998307864,FALSE
-0.423895107212981,0.178839564613125,-0.00241593426725718,NA,NA,NA,NA,6,-452.968336833421,918.004361015754,39.9233090549317,1.68385608457783e-09,0.99999999999172,FALSE
0.332623889816761,0.0808510136373356,NA,NA,NA,NA,NA,5,-459.293047299646,928.634403778037,50.5533518172144,8.2798127180177e-12,1,FALSE
7.67961501344598,NA,NA,-4.75103823786376,0.805751761455989,0.0237063143642038,-0.000140798284378051,8,-470.683711733648,957.483646227586,79.4025942667638,4.5028461865171e-18,1,TRUE
9.32082940296303,NA,NA,-5.1564655517907,0.865272565777199,NA,NA,6,-475.028397541025,962.124482430963,84.0434304701405,4.42325864316626e-19,1,TRUE
9.24889734929034,NA,NA,-5.19385185132671,0.879758539521463,0.000813564520813582,NA,7,-474.394184395551,962.878691371747,84.7976394109247,3.03366725738393e-19,1,TRUE
1.50851022231693,NA,NA,-0.312947098765868,NA,0.0257762197301419,-0.000154073496992907,7,-474.496562449084,963.083447478813,85.0023955179905,2.73845570477324e-19,1,FALSE
2.77483532209506,NA,NA,-0.389127292338566,NA,NA,NA,5,-479.437261334237,968.922831847218,90.8417798863959,1.47740483523318e-20,1,FALSE
2.61507973248787,NA,NA,-0.351784465545128,NA,0.000716043061572161,NA,6,-478.948543963706,969.964775276324,91.883723315502,8.77494443683334e-21,1,FALSE
0.305501922547516,NA,NA,NA,NA,0.0331540451021449,-0.000190386902534499,6,-482.934904148022,977.937495644957,99.8564436841345,1.6292590583204e-22,1,FALSE
1.52400011065194,NA,NA,NA,NA,0.00241993567888313,NA,5,-489.830893903049,989.710096984842,111.62904502402,4.52482976325668e-25,1,FALSE
1.72248849096945,NA,NA,NA,NA,NA,NA,4,-497.126927443303,1002.28603509578,124.204983134955,8.40953497849246e-28,1,FALSE
