"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-3.74170106040824,NA,NA,1.37283127677651,-0.174081852548648,0.0264678096904051,-0.000138272027603078,8,-3566.39422504703,7148.80911006536,0,0.468519375327692,0.468519375327692
-3.66775207171142,-0.0038555294852079,NA,1.37720190104167,-0.174638975061953,0.0264724357623016,-0.000138274382889798,9,-3565.88319338454,7149.7922154389,0.983105373533363,0.286582017775957,0.755101393103649
-3.56161652679328,-0.0140333000213513,0.00013975259602263,1.38092832439405,-0.175106442985651,0.0264779153438814,-0.00013829491817497,10,-3565.03752344005,7150.10661978481,1.29750971945032,0.2448932979695,0.999994691073149
-0.711853992468937,NA,NA,-0.110069181441273,NA,0.0291316277245349,-0.000153379294089711,7,-3579.51161893934,7173.03930444016,24.2301943747962,2.56571078268961e-06,0.999997256783932
-0.631969733991787,-0.00368392817440141,NA,-0.110432340172245,NA,0.0291460754307783,-0.000153439181990227,8,-3579.04204562317,7174.10475121764,25.2956411522755,1.50608287803118e-06,0.99999876286681
-0.52072873614371,-0.0135965095248972,0.000136145354898476,-0.110682857803576,NA,0.0291597658518456,-0.000153507172331049,9,-3578.23744964173,7174.50072795327,25.6916178879119,1.23555936163137e-06,0.999999998426171
-3.19924586200863,NA,NA,1.61608541782302,-0.204899805093733,0.00254532380285748,NA,7,-3587.71056423521,7189.43719503189,40.6280849665281,7.05425248687837e-10,0.999999999131597
-3.12110889748191,-0.00411552545505328,NA,1.62108380273868,-0.205530738069134,0.00254981891898667,NA,8,-3587.1357552724,7190.29217051611,41.4830604507442,4.60039828065714e-10,0.999999999591636
-3.01268608968499,-0.014544290222328,0.000143062609164763,1.62516199646499,-0.20603938413264,0.00255178535075982,NA,9,-3586.25234481889,7190.5305183076,41.721408242237,4.08355930483966e-10,0.999999999999992
-1.4261866247944,NA,NA,NA,NA,0.0341687069279831,-0.000177914700427706,6,-3600.80715116236,7213.62635051748,64.817240452122,3.94314389012562e-15,0.999999999999996
-1.35760071431962,-0.00325010131786621,NA,NA,NA,0.03419238488075,-0.000178014549171577,7,-3600.41984930867,7214.8557651788,66.0466551134386,2.13244885417433e-15,0.999999999999998
-1.25374438525531,-0.0126645609336508,0.000129857433656496,NA,NA,0.0342140619002903,-0.000178118187672565,8,-3599.6704086057,7215.36147718271,66.5523671173432,1.65601649087156e-15,1
0.508460440979604,NA,NA,-0.13186369058149,NA,0.00260541142809249,NA,6,-3606.11377189837,7224.2395919895,75.4304819241415,1.9552690330018e-17,1
0.593861088776433,-0.00392245334532026,NA,-0.132234590093923,NA,0.00260974009358047,NA,7,-3605.58926160924,7225.19458977995,76.3854797145841,1.21291784820251e-17,1
0.708058391679263,-0.0140446922903311,0.000138872306543422,-0.132489899867616,NA,0.00261169077381199,NA,8,-3604.7554121036,7225.53148417851,76.7223741131456,1.0248863232115e-17,1
-2.9296154572213,NA,NA,1.63076130065218,-0.211179464451408,NA,NA,6,-3611.94059743675,7235.89324306627,87.0841330009034,5.76299633994789e-20,1
-2.85095536910813,-0.0040991080905875,NA,1.63561210778867,-0.211802338249456,NA,NA,7,-3611.37262423852,7236.76131503852,87.952204973154,3.73378159021962e-20,1
-2.74086401128837,-0.0146443525972737,0.000144624402512297,1.63965510139484,-0.212311473349882,NA,NA,8,-3610.47424436408,7236.96914869947,88.1600386341088,3.36525829943907e-20,1
0.901053852771682,NA,NA,-0.171704771503982,NA,NA,NA,5,-3631.35817193935,7272.72494849651,123.915838431145,5.79088752798528e-28,1
0.986879591547391,-0.00390956429819284,NA,-0.172151519035504,NA,NA,NA,6,-3630.83878097814,7273.68961014905,124.880500083692,3.57496269067795e-28,1
1.10269255630219,-0.0141452020217453,0.00014043016123133,-0.172446426944947,NA,NA,NA,7,-3629.98959222784,7273.99525101715,125.186140951789,3.06833265784649e-28,1
-0.133840743779633,NA,NA,NA,NA,0.00358734100336246,NA,5,-3637.3679688957,7284.74454240921,135.935432343846,1.42142344535925e-30,1
-0.0599354492571335,-0.00346739096769782,NA,NA,NA,0.00359419416140758,NA,6,-3636.92799789208,7285.86804397693,137.058933911566,8.10509685350531e-31,1
0.0464797729968457,-0.013041498297892,0.000132021752148174,NA,NA,0.00359806295099395,NA,7,-3636.15176624866,7286.31959905879,137.510488993424,6.46702096326272e-31,1
0.174664570970222,NA,NA,NA,NA,NA,NA,4,-3690.42464721624,7388.85503002181,240.045919956445,3.51089899421693e-53,1
0.24312005957465,-0.00318468455025312,NA,NA,NA,NA,NA,5,-3690.04449043289,7390.09758548359,241.288475418223,1.88625691576547e-53,1
0.348301402647246,-0.0126325098796142,0.000130569022513019,NA,NA,NA,NA,6,-3689.28108302039,7390.57421423356,241.765104168194,1.48628545267954e-53,1
