"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
15.9704392669057,0.196270537176862,-0.00169461197258697,-2.80327586441167,0.451816695116583,0.0347264673657844,-0.000193663266588466,-0.0115331762791737,11,-1078.74169077906,2179.52928661812,0,0.973470871117861,0.973470871117861,TRUE
12.4221223036281,0.196324696127385,-0.00169527124052157,-0.249258722729827,NA,0.0334265182109584,-0.000185564937412591,-0.0115350077073852,10,-1083.34814409617,2186.73453575841,7.20524914029102,0.0265291288821019,0.999999999999963,FALSE
-6.12560214375391,0.175859313463214,-0.00166925758378419,-2.80358418348821,0.452424531473889,0.0350542828316852,-0.000195481886102586,NA,10,-1110.94814669614,2241.93454095835,62.4052543402331,2.73649185556034e-14,0.99999999999999,TRUE
11.0489139578901,0.196760439181636,-0.00170117824095934,NA,NA,0.0383149177091139,-0.000205596015718433,-0.0113334865260264,9,-1113.018980244,2244.06924851163,64.539961893513,9.41127154749874e-15,0.999999999999999,FALSE
-9.68277658934778,0.175927226624885,-0.00167005517647201,-0.246112506931853,NA,0.0337559411536194,-0.000187392092535869,NA,9,-1115.5766895445,2249.18466711264,69.6553804945229,7.29204380608665e-16,1,FALSE
14.359371873421,0.195755288263553,-0.00168756412001894,-0.301634557611446,NA,0.00125450339948774,NA,-0.0117428964181025,9,-1140.8999107156,2299.83110945484,120.301822836716,7.33017005910923e-27,1,FALSE
15.949939515829,0.195722816311282,-0.00168714422500525,-1.42069270083879,0.197789118071624,0.00120894047100379,NA,-0.0117462077283992,10,-1140.01656982001,2300.07138720609,120.542100587973,6.50037482370796e-27,1,TRUE
-10.6528833901981,0.176475017544004,-0.00167505813546839,NA,NA,0.0385943613494202,-0.000207239616175411,NA,8,-1144.5057447936,2305.03651565602,125.507229037905,5.42968275884131e-28,1,FALSE
16.6996169009503,0.195601017515629,-0.00168559527509373,-1.78865477182563,0.251568136327661,NA,NA,-0.0117642348784468,9,-1146.37872937627,2310.78874677618,131.259460158058,3.05980210214289e-29,1,TRUE
14.6918319609976,0.195636360272119,-0.00168605297058182,-0.368408410604061,NA,NA,NA,-0.0117607958953855,8,-1147.81851821195,2311.66206249273,132.132775874607,1.97722111788508e-29,1,FALSE
17.1294673024904,0.0896867327945757,NA,-2.81998928059217,0.454246349551933,0.0345209790721671,-0.000192456514969427,-0.011490492253863,10,-1163.41350906444,2346.86526569495,167.335979076827,4.48514814391464e-37,1,TRUE
13.5645643631715,0.0896846689252211,NA,-0.252232447341554,NA,0.033221921904872,-0.000184360970367695,-0.0114934485026457,9,-1168.14136658411,2354.31402119186,174.78473457374,1.08218145584952e-38,1,FALSE
-8.12623711936241,0.174906635498204,-0.00166153454315129,-0.299009040858229,NA,0.0012670291103199,NA,NA,8,-1174.39563621288,2364.81629849459,185.287011876472,5.67230464484917e-41,1,FALSE
-6.55269405151675,0.174863011678835,-0.00166105420628979,-1.41042445321678,0.19643706055437,0.00122177672071864,NA,NA,9,-1173.52231652528,2365.0759210742,185.546634456079,4.98176481254987e-41,1,TRUE
-5.82928873284762,0.174664995200132,-0.00165923234863748,-1.78202380376486,0.250733041438642,NA,NA,NA,8,-1180.03202330845,2376.08907268572,196.559786067601,2.02258943402544e-43,1,TRUE
-7.82399218828026,0.174711976800161,-0.00165976316905222,-0.36648473033704,NA,NA,NA,NA,7,-1181.46564321091,2376.95074775978,197.421461141663,1.31461132485103e-43,1,FALSE
-5.08095490310063,0.0773809277448117,NA,-2.82108901987654,0.454605099901572,0.0346895967584417,-0.000193407289695549,NA,9,-1182.83217526665,2383.69563855694,204.166351938825,4.50985877326224e-45,1,TRUE
12.9096455994682,0.196209405085897,-0.0016938870167259,NA,NA,0.00300694174829555,NA,-0.0115167522918977,8,-1184.25650597972,2384.53803802826,205.008751410142,2.95963545374663e-45,1,FALSE
-8.65461786556998,0.0773751836397786,NA,-0.251293503294025,NA,0.0333915435148279,-0.000185317101232067,NA,8,-1187.58356299419,2391.1921520572,211.662865439083,1.06246765792909e-46,1,FALSE
12.3405888776797,0.0897507072499236,NA,NA,NA,0.0381933158391425,-0.000204762893565154,-0.0113722708559485,8,-1198.8777483836,2413.78052283603,234.251236217906,1.32224924149355e-51,1,FALSE
-9.12652190109455,0.175421619467951,-0.001666584112969,NA,NA,0.00300398000162462,NA,NA,7,-1217.01267453241,2448.04481040278,268.515523784658,4.79642677055263e-59,1,FALSE
-9.64054231265681,0.0775573981565489,NA,NA,NA,0.0383507417061398,-0.000205679580709554,NA,7,-1218.16566701134,2450.35079536066,270.821508742536,1.51418711764357e-59,1,FALSE
