"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
11.8854146143499,0.193343026236987,-0.00164596483263682,-1.84478009145746,0.280882050555347,0.0233106035228738,-0.000129207435221096,-0.00974977548668085,11,-1810.99585091763,3644.03965823853,0,0.544556044126873,0.544556044126873,TRUE
9.66879449542927,0.193360722696127,-0.00164632499789751,-0.261767302547554,NA,0.0226464985215749,-0.000125107290512438,-0.00974118153021931,10,-1812.17854914489,3644.39705470097,0.357396462440647,0.455443939073218,0.999999983200092,FALSE
10.8860169636034,0.19329405215686,-0.00164525055055377,-0.296545598306726,NA,0.000888325792180364,NA,-0.00983729565575218,9,-1830.90004654141,3679.83277875559,35.7931205170589,9.1974030239451e-09,0.999999992397495,FALSE
11.9497075350558,0.193285462637271,-0.00164507221876521,-1.04321613879921,0.132390472087688,0.000865256878935015,NA,-0.00984289618795911,10,-1830.63496629378,3681.30988899875,37.270230760219,4.3945539806027e-09,0.999999996792049,TRUE
11.195535195134,0.193168785244961,-0.00164329652432325,-0.342483218777961,NA,NA,NA,-0.00988927227596881,8,-1833.4388714422,3682.90388667525,38.8642284367124,1.98053538451123e-09,0.999999998772584,FALSE
12.5058619082132,0.193162106127143,-0.0016431423979345,-1.26792240100747,0.16435010443988,NA,NA,-0.0098944629121041,9,-1833.02844678506,3684.0895792429,40.049921004369,1.0947444100523e-09,0.999999999867328,TRUE
8.08921401851401,0.193688143816417,-0.00165048020321861,NA,NA,0.0275766656191821,-0.00014540437980403,-0.0094523641437211,9,-1835.13889211238,3688.31046989753,44.2708116589984,1.3266549331434e-10,0.999999999999994,FALSE
-6.92424409382773,0.174600751083081,-0.00161952990068294,-1.79764906849295,0.274442303202687,0.0237169089737038,-0.000131096283041605,NA,10,-1844.77111685121,3709.58219011362,65.5425318750817,3.18905949175003e-15,0.999999999999997,TRUE
-9.07447491372118,0.174662418472148,-0.00162016246315796,-0.250928628779721,NA,0.0230693280146646,-0.000127097917625446,NA,9,-1845.90197618173,3709.83663803624,65.7969797977039,2.80808310589571e-15,1,FALSE
9.28458740488771,0.193638734039707,-0.00164958065287632,NA,NA,0.00250918173692131,NA,-0.00952015363127263,8,-1860.74503148119,3737.51620675323,93.4765485146963,2.74074088904368e-21,1,FALSE
-8.02169240097745,0.1741946046515,-0.0016169741197086,-0.286247729598916,NA,0.000965895772765527,NA,NA,8,-1865.24680875263,3746.51976129611,102.48010305758,3.03928167341372e-23,1,FALSE
-7.03502519738905,0.174163194511707,-0.00161667229810751,-0.985759705098173,0.124028931180178,0.000944321923517084,NA,NA,9,-1865.01376268336,3748.06021103951,104.020552800974,1.40691072309321e-23,1,TRUE
-10.0729239879503,0.176380327297522,-0.00163239816921518,NA,NA,0.0278031458548591,-0.000146601486335846,NA,8,-1867.0030636419,3750.03227107466,105.992612836122,5.24854764655007e-24,1,FALSE
-7.78594119612746,0.173515387192784,-0.0016110765387359,-0.336199266534532,NA,NA,NA,NA,7,-1868.25087502903,3750.52208042655,106.482422188012,4.10845367793318e-24,1,FALSE
-6.52935999301202,0.173493462486444,-0.00161084990291839,-1.23040796106751,0.158803455464494,NA,NA,NA,8,-1867.86711984731,3751.76038348546,107.720725246927,2.21199582046771e-24,1,TRUE
9.52212246100653,0.193341079304586,-0.00164435227881355,NA,NA,NA,NA,-0.00952899205737989,7,-1888.51358679044,3791.04750394937,147.007845710832,6.51170156494463e-33,1,FALSE
-8.99652591731594,0.176060619503694,-0.00163015848242455,NA,NA,0.00253025926364465,NA,NA,7,-1893.06204692128,3800.14442421104,156.104765972508,6.89165220851266e-35,1,FALSE
13.9955367708203,0.093014166098681,NA,-1.84767143372538,0.282123378819822,0.0233506986144455,-0.000129092229379444,-0.010287397192839,10,-1902.17393640125,3824.38782921369,180.348170975154,3.74916750986755e-40,1,TRUE
