"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
-18.2793936871237,-0.156052556894499,0.00106476617825763,0.0142191522562975,NA,0.643780051850369,-0.0193145298124748,0.00579347674757024,10,-307.410116496153,635.041116526442,0,0.487838728314885,0.487838728314885
-17.921376404618,-0.156433690259783,0.0010671319538309,0.0231147256829113,-0.000152966096261728,0.576069227847917,-0.0173433983322963,0.00585004437759823,11,-307.239398161914,636.744122956994,1.70300643055282,0.208196357575459,0.696035085890344
-13.2249913706963,-0.156941141402736,0.00107016396954951,0.0360328623385689,-0.00035144953906078,NA,NA,0.00579347950458462,9,-310.248973648997,638.67848892287,3.63737239642785,0.0791463506302981,0.775181436520642
-13.1290190980036,-0.157478263564666,0.00107352831960638,0.0348299789026361,-0.000359167132220346,-0.0182890587160679,NA,0.00593344501921805,10,-309.251120249799,638.723124033734,3.68200750729193,0.077399562089694,0.852580998610336
-12.7162742613618,-0.156249247458288,0.00106584283963495,0.0154705117596726,NA,NA,NA,0.00566923438603506,8,-311.305767550073,638.755823677301,3.71470715085889,0.0761443819896354,0.928725380599971
-12.6118565436759,-0.156760885909381,0.00106904631290668,0.0138558241870557,NA,-0.0178480627758548,NA,0.00580327987344079,9,-310.355824767892,638.892191160658,3.85107463421616,0.071125616437013,0.999850997036984
-10.3665974121798,-0.0603458605013323,0.000502429727537349,0.0144996396009796,NA,0.647067591244491,-0.0192821943306662,NA,9,-317.227623930557,652.63578948599,17.5946729595479,7.37295505194296e-05,0.999924726587504
-10.199805940836,-0.0601327253610572,0.000501233492313673,0.0179075166890952,-5.85674010484534e-05,0.621127051038909,-0.0185265654900971,NA,10,-317.202145612188,654.625174758513,19.5840582320716,2.72679232656533e-05,0.999951994510769
-4.91206805770194,-0.0622094283615547,0.000513414211495838,0.0153520842083473,NA,NA,NA,NA,7,-320.752875675599,655.61786346331,20.5767469368678,1.65994022722425e-05,0.999968593913042
-5.17513967306662,-0.0611379716226372,0.000507345065420182,0.0313417779528309,-0.000273222242799531,NA,NA,NA,8,-320.103533405362,656.351355387879,21.310238861437,1.1503147858436e-05,0.9999800970609
-4.69495071864931,-0.0609009302465865,0.000505855163351836,0.0141287593997389,NA,-0.0134374365264357,NA,NA,8,-320.204775841378,656.55384025991,21.5127237334682,1.03955547690074e-05,0.999990492615669
-4.95809374455257,-0.0597843638190476,0.000499525639214638,0.0303601722891876,-0.000277768411240759,-0.0137060305590596,NA,NA,9,-319.532699489131,657.245940603137,22.2048240766952,7.35461580727381e-06,0.999997847231476
-12.6127363981919,0.0138479996737709,NA,0.0143214253024165,NA,0.651173149682232,-0.0194654451564992,NA,8,-323.070733987363,662.28575655188,27.2446400254385,5.91803954272083e-07,0.999998439035431
-13.8432997633788,0.0123338486495131,NA,0.014269360815767,NA,0.651487358576669,-0.0194951135017179,0.00068321617992516,9,-322.85853800803,663.897617640935,28.8565011144937,2.6434230607456e-07,0.999998703377737
-12.3512926500479,0.0138962167204904,NA,0.0194877000716703,-8.87690805415158e-05,0.611834921043564,-0.0183194723800953,NA,9,-323.011883495771,664.204308616417,29.1631920899753,2.26761632675675e-07,0.999998930139369
-15.0530189811322,NA,NA,0.0142571731313658,NA,0.651022660282526,-0.0194859359427764,0.0017123572530738,8,-324.298944632907,664.742177842967,29.7010613165257,1.73289702724552e-07,0.999999103429072
-13.5981362767003,0.0123203736794544,NA,0.0202107662037268,-0.000102130207688905,0.606247915582105,-0.0181781828152991,0.000714100187429308,10,-322.781151138087,665.783185810311,30.7420692838696,1.02972379543779e-07,0.999999206401452
-7.1947229803359,0.0135897805146445,NA,0.0153678149473589,NA,NA,NA,NA,6,-326.875784654865,665.835569309729,30.7944527832876,1.00310366322238e-07,0.999999306711818
-11.7242311179333,NA,NA,0.0144227249409157,NA,0.649469552905341,-0.0193759187060786,NA,7,-326.008052753733,666.128217619579,31.0871010931372,8.66558812827181e-08,0.999999393367699
-7.45356983861417,0.0137603801853795,NA,0.0329931541759049,-0.000301108208473609,NA,NA,NA,7,-326.082338068364,666.276788248839,31.2356717223978,8.04519066712409e-08,0.999999473819606
-6.90173986886779,0.0137994643439555,NA,0.0139396500072536,NA,-0.0156483336297511,NA,NA,7,-326.126031846833,666.364175805777,31.3230592793356,7.70123497045199e-08,0.999999550831956
-14.7968128661724,NA,NA,0.0204360261643214,-0.000106216683592068,0.603981207352581,-0.0181165205499051,0.00174334852244541,9,-324.215451849213,666.6114453233,31.570328796858,6.80560095503969e-08,0.999999618887965
-7.15965486616576,0.0139763899083906,NA,0.0318314174942515,-0.000306091775576688,-0.0159262608433622,NA,NA,8,-325.304951807149,666.754192191453,31.7130756650113,6.33679112700598e-08,0.999999682255877
-8.20850252305532,0.0123332231043598,NA,0.0153773440534239,NA,NA,NA,0.000561022911011862,7,-326.732080654338,667.576273420787,32.5351568943455,4.20103907821975e-08,0.999999724266267
