"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
-10.9347996767577,0.298487696972563,-0.00457063976282169,0.0346187594605722,-0.000420989268189416,-0.0176264908258722,NA,NA,9,185.595082622457,-353.07072264372,0,0.344737678454455,0.344737678454455
-12.276841774144,0.298502815335133,-0.00457046957775899,0.0313961015588527,-0.000364576207447461,0.144305402253901,-0.00471912555592193,NA,10,186.366434528671,-352.586786720024,0.483935923695867,0.270647115000072,0.615384793454527
-7.2606671937458,0.300451833377022,-0.0044538817461956,0.0345749731737427,-0.000420009318492408,-0.017427832460143,NA,-0.00196181262438751,10,186.046308172999,-351.94653400868,1.12418863504001,0.196505310814717,0.811890104269244
-8.55813772941588,0.300497091405251,-0.00445201237981002,0.0313285291685212,-0.000363177415708357,0.145675001136032,-0.0047531784821452,-0.00199078269560314,11,186.830099805865,-351.484784329339,1.58593831438117,0.155993543460674,0.967883647729918
-11.2647702557673,0.298187341160292,-0.00457370659215602,0.0359250727230714,-0.000415619666478336,NA,NA,NA,8,181.119528382296,-346.143566048412,6.92715659530762,0.0107963215388328,0.978679969268751
-13.2353759844514,0.298461579620802,-0.00457577260145047,0.0102056517274215,NA,0.291338620487745,-0.00899641049872355,NA,9,181.856146920403,-345.592851239612,7.47787140410765,0.00819765447285435,0.986877623741605
-7.21175046433805,0.300348192476319,-0.00444491251848992,0.0358607742110006,-0.000414606640439411,NA,NA,-0.00216186170382119,9,181.668684568562,-345.21792653593,7.8527961077898,0.00679635012403116,0.993673973865636
-9.4019145685339,0.300499039956467,-0.00445353606688929,0.0102198860585619,NA,0.29216911684457,-0.00901459150025137,-0.00205006067443016,10,182.347209458902,-344.548336580487,8.52238606323237,0.00486268494846284,0.998536658814099
-10.588473470862,0.298414151020398,-0.00457797741577589,0.0100809254791299,NA,-0.0172738905886533,NA,NA,8,178.622058318917,-341.148625921653,11.9220967220671,0.000888460947609204,0.999425119761708
-6.83011761304975,0.300401643779814,-0.00445817991943828,0.0100947404431395,NA,-0.0170701235558509,NA,-0.00200705994616776,9,179.09463761412,-340.069832627045,13.0008900166749,0.000518061544073994,0.999943181305782
-10.9163185875711,0.29812416808582,-0.00458093851343118,0.0116681864546009,NA,NA,NA,NA,7,174.364775493396,-334.655329648158,18.4153929955619,3.45650327439565e-05,0.999977746338526
-6.78740089169038,0.300302101177133,-0.00444934651692361,0.0116629696001466,NA,NA,NA,-0.00220261439258335,8,174.935074028966,-333.774657341753,19.2960653019672,2.22536580871421e-05,0.999999999996613
8.73008196228013,0.114059827488301,NA,0.0340464094309895,-0.000412183657485193,-0.0169109805199459,NA,-0.00949011113733303,9,159.549799131959,-300.980155662724,52.0905669809954,1.68331678177132e-12,0.999999999998297
7.39740980236413,0.114327616982988,NA,0.0306689906137903,-0.000353059123380815,0.152540002690568,-0.00493815123071953,-0.00953041065144962,10,160.438319146653,-300.730555955988,52.3401666877318,1.48581919793182e-12,0.999999999999783
8.76667576233983,0.114234844683366,NA,0.03529307946703,-0.000406879679328729,NA,NA,-0.0096781031623593,8,155.224125865009,-294.352761013837,58.7179616298826,6.1241439506523e-14,0.999999999999844
-9.17021046620121,0.0915953019606583,NA,0.0340502962370698,-0.000412926739886296,-0.01729971135274,NA,NA,8,155.096332423927,-294.097174131673,58.9735485120463,5.38946187579709e-14,0.999999999999898
6.55054777826633,0.114280125480604,NA,0.0101466248209231,NA,0.294926829641321,-0.00907991015419555,-0.00957388031418779,9,155.996203341021,-293.872964080847,59.1977585628729,4.81791141136381e-14,0.999999999999946
-10.5647296758055,0.0918364535210568,NA,0.030710686186377,-0.000354465222262125,0.15020068840039,-0.0048813029213482,NA,9,155.964795074526,-293.810147547858,59.2605750958619,4.66894086527526e-14,0.999999999999992
9.10007466605711,0.113696442401829,NA,0.0100197117958539,NA,-0.01655269167993,NA,-0.00950439753199059,8,152.52926442394,-288.9630381317,64.1076845120196,4.13696586141198e-15,0.999999999999997
