"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-5.28733650841613,0.177433652761436,-0.00519706509631867,0.125116434912756,-0.000926398980709941,0.53470616418884,-0.0349412397533699,10,-518.648420008702,1057.54884459931,0,0.906666573980767,0.906666573980767,FALSE
-1.66531410439337,0.176501639654989,-0.00516003157482448,0.137256889126039,-0.00105183824585284,-0.206903960055983,NA,9,-521.945043963374,1062.0960375835,4.54719298419263,0.0933334231011316,0.999999997081899,FALSE
-6.30679423332292,0.176361093313791,-0.00522712551200778,0.0332899985916988,NA,1.15114866281712,-0.0638118266340721,9,-539.225840140167,1096.65762993708,39.1087853377778,2.91798309715346e-09,0.999999999999882,FALSE
0.87216165473516,0.17419922835359,-0.00515942271818184,0.0325930124549769,NA,-0.203294548742983,NA,8,-550.364627625177,1116.89382667893,59.34498207962,1.17719519838537e-13,1,FALSE
-4.7739086705234,-0.0168990482210299,NA,0.127745796310777,-0.000944630178349859,0.695765387514674,-0.042196444198211,9,-555.798950398467,1129.80385045368,72.2550058543786,1.85128140399802e-16,1,FALSE
-5.13501642329862,NA,NA,0.128755371957118,-0.00095531666443882,0.69104172028399,-0.0420582236113523,8,-557.85050261067,1131.86557664991,74.3167320506059,6.60350154196241e-17,1,FALSE
-0.442354017885199,-0.0164032532513285,NA,0.143530643609863,-0.00110711050707166,-0.199532988150529,NA,8,-560.787097502831,1137.73876643423,80.1899218349276,3.50289666872115e-18,1,FALSE
-0.807148508969914,NA,NA,0.144585213237303,-0.00111829607973679,-0.201499451791736,NA,7,-562.833193211527,1139.79424030433,82.245395705027,1.25339179274308e-18,1,FALSE
-6.00873341794832,-0.0193551661503287,NA,0.0342574909478899,NA,1.3616969965536,-0.0733386194023069,8,-577.540735986326,1171.24604340122,113.697198801917,1.85530186504966e-25,1,FALSE
-6.4576875613292,NA,NA,0.0342113379078407,NA,1.36847816368351,-0.0737552247051468,7,-580.237178258709,1174.6022103987,117.05336579939,3.46443308548388e-26,1,FALSE
2.2030420160466,-0.0191856778205048,NA,0.0335968138963636,NA,-0.193436333947618,NA,7,-593.136681991107,1200.40121786349,142.852373264186,8.658624126715e-32,1,FALSE
1.8115895794064,NA,NA,0.0335314699365723,NA,-0.196100459756063,NA,6,-596.137841115971,1204.37146330378,146.822618704473,1.18938112995647e-32,1,FALSE
-3.77811231739213,0.173464877101685,-0.00540932170817216,0.133510046888884,-0.000920025957758949,NA,NA,8,-600.443696809951,1217.05196504847,159.503120449168,2.09790141655358e-35,1,FALSE
-1.52751313002042,0.171886546198331,-0.00541283301124463,0.0418416848722371,NA,NA,NA,7,-619.34780740093,1252.82346868314,195.274624083833,3.58180350618904e-43,1,FALSE
-2.41595764380108,-0.0268927374882167,NA,0.138796942007001,-0.000967788141886948,NA,NA,7,-635.806569752867,1285.74099338701,228.192148787707,2.5477223023756e-50,1,FALSE
-3.05132649144771,NA,NA,0.140478843958524,-0.000983709826209907,NA,NA,6,-640.157930305055,1292.41164168194,234.862797082639,9.07066684779777e-52,1,FALSE
-0.042129291268369,-0.0290918306337139,NA,0.0424644206961161,NA,NA,NA,6,-657.194496464727,1326.48477400129,268.935929401983,3.62036654077627e-59,1,FALSE
-0.689223947599422,NA,NA,0.0425968496910596,NA,NA,NA,5,-662.54855031706,1335.16543776396,277.616593164654,4.71813493077117e-61,1,FALSE
0.118103543813122,0.169079711850294,-0.00480883482044383,NA,NA,0.384269776228462,-0.0349110557447131,8,-680.506300767658,1377.17717296389,319.628328364582,3.55662412939858e-70,1,FALSE
4.00445995203756,0.16796632070099,-0.0047741577388548,NA,NA,-0.354647834497382,NA,7,-682.62142751328,1379.37070890784,321.821864308533,1.18772990776849e-70,1,FALSE
0.286582292399809,-0.0132794830232512,NA,NA,NA,0.62152566607099,-0.045965184381495,7,-728.375303333876,1470.87846054903,413.329615949724,1.59978602193972e-90,1,FALSE
0.0351753490263299,NA,NA,NA,NA,0.618580536987609,-0.0460575646424682,6,-730.358943500641,1472.81366807312,415.264823473811,6.07906690704906e-91,1,FALSE
5.39107263863538,-0.0130073060440372,NA,NA,NA,-0.351472812356834,NA,6,-731.968913807322,1476.03360868648,418.484764087174,1.21516626163679e-91,1,FALSE
5.15946282492439,NA,NA,NA,NA,-0.356711439068134,NA,5,-733.966516083801,1478.00136929744,420.452524698137,4.54299140928298e-92,1,FALSE
0.634994814464926,0.16181883074393,-0.00516615883111333,NA,NA,NA,NA,6,-832.629258085942,1677.35429724372,619.805452644413,2.33562780309006e-135,1,FALSE
2.13754864122065,-0.0324002293467534,NA,NA,NA,NA,NA,5,-875.822836257059,1761.71400964396,704.165165044652,1.12182429517946e-153,1,FALSE
1.423976921981,NA,NA,NA,NA,NA,NA,4,-884.650558948819,1777.34662415475,719.797779555442,4.52215799194959e-157,1,FALSE
