"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-0.00149507349602715,0.00478096238851723,NA,0.0544515739684139,-0.0553356234584287,0.00573723209337248,-0.000108686976383644,9,-1521.90599732306,3061.84440372066,0,0.284857853056372,0.284857853056372
-0.118739785842012,0.0139551741150077,-0.000129360848267673,0.0541378837645672,-0.0551852834264414,0.00574088606232044,-0.000108665373637209,10,-1521.22881443142,3062.49724708722,0.652843366564412,0.205525191204064,0.490383044260436
0.126674249677266,NA,NA,0.0539774142742264,-0.0555708973981401,0.00570325640767484,-0.000108305276062973,8,-1523.34812631419,3062.72217522063,0.877771499977825,0.183663365134917,0.674046409395353
0.119942661196705,0.004792152174233,NA,-0.113071607339983,NA,0.00584416009880578,-0.000111227932419378,8,-1523.63541552813,3063.29675364851,1.45234992785481,0.137801649769835,0.811848059165188
0.00183551332079888,0.0140094088799975,-0.000129993258386025,-0.112929585676228,NA,0.00584746894473027,-0.000111197010725336,9,-1522.95033438086,3063.93307783626,2.08867411560641,0.10024861361728,0.912096672782468
0.248942409116751,NA,NA,-0.114263754883374,NA,0.00581064012909604,-0.000110860383211537,7,-1525.0878828172,3064.19592402173,2.35152030107065,0.0879026668749231,0.999999339657391
0.0267184094720343,0.00457309816245163,NA,0.0746781674387871,-0.0665931445045337,0.00151204673777658,NA,8,-1536.98446440312,3089.9948513985,28.1504476778391,2.19703083356105e-07,0.999999559360475
0.149131909557853,NA,NA,0.0742558093374018,-0.066807277222824,0.00149358548242343,NA,7,-1538.2890502753,3090.59825893794,28.7538552172796,1.62482977748292e-07,0.999999721843452
-0.0905908420608029,0.013742339276077,-0.000129123181500867,0.0743214983711589,-0.066428878080807,0.00151662673112113,NA,9,-1536.31351211658,3090.65943330771,28.815029587051,1.57588319381741e-07,0.999999879431772
0.174242229916094,0.00458522354657683,NA,-0.127317382347928,NA,0.00152192869582068,NA,7,-1539.48686033468,3092.99387905668,31.1494753360262,4.90462232257599e-08,0.999999928477995
0.297469638500366,NA,NA,-0.128395154003993,NA,0.00150335536762339,NA,6,-1540.80138259658,3093.61788126299,31.773477542331,3.59008898264442e-08,0.999999964378885
0.0558216430240267,0.0138140122154606,-0.000129986229542895,-0.12717478144216,NA,0.00152653661751324,NA,8,-1538.80573121964,3093.63738503155,31.7929813108894,3.55524900415695e-08,0.999999999931375
0.0994897833234775,0.00407780229850008,NA,0.0567299411484441,-0.0683851676463449,NA,NA,7,-1547.2079281267,3108.43601464074,46.5916109200793,2.17464531689933e-11,0.999999999953121
0.20801643237743,NA,NA,0.056515360728273,-0.0685503110152315,NA,NA,6,-1548.25300808117,3108.52113223217,46.6767285115134,2.0840368015658e-11,0.999999999973962
-0.0109425746848773,0.0127177372140279,-0.000121615043785719,0.056351281818498,-0.068236528944668,NA,NA,8,-1546.60647459195,3109.23887177617,47.3944680555105,1.45562740059083e-11,0.999999999988518
0.251522405500553,0.0040860425818679,NA,-0.150857823735085,NA,NA,NA,6,-1549.83388392578,3111.68288392138,49.8384802007281,4.28883884680266e-12,0.999999999992807
0.36064489683459,NA,NA,-0.151576772350743,NA,NA,NA,5,-1550.8858327386,3111.78246072729,49.9380570066346,4.08053304541891e-12,0.999999999996887
0.140053307367991,0.0127823363353638,-0.000122430858130363,-0.150785015925359,NA,NA,NA,7,-1549.22315979368,3112.46647797469,50.622074254034,2.89857432652743e-12,0.999999999999786
-0.0906032688557372,0.00559133318887026,NA,NA,NA,0.00773064478198411,-0.000137028967904567,7,-1552.57644322084,3119.173044829,57.3286411083486,1.01361248801567e-13,0.999999999999887
-0.210535000347797,0.0150065730831286,-0.000133337152285598,NA,NA,0.00773183265761452,-0.000136974342007885,8,-1551.84034118038,3119.70660495302,57.8622012323649,7.76266498695804e-14,0.999999999999965
0.0576756838106111,NA,NA,NA,NA,0.00771288504000842,-0.000136860177235393,6,-1554.63940350847,3121.29392308676,59.4495193660991,3.51017760012919e-14,1
-0.0548756347622604,0.00543804647352821,NA,NA,NA,0.00254684506666483,NA,6,-1576.99137031222,3165.99785669426,104.153452973602,6.88641589802199e-24,1
-0.175204166786047,0.0148733267318076,-0.000133490410427636,NA,NA,0.00255024016119064,NA,7,-1576.25538917836,3166.53093674406,104.686533023402,5.2751691004953e-24,1
0.0892855239209908,NA,NA,NA,NA,0.00253535564887245,NA,5,-1578.92996071179,3167.87071667367,106.026312953014,2.69964631776193e-24,1
0.0104058397294326,0.00484169872492797,NA,NA,NA,NA,NA,5,-1609.37595164712,3228.76269854433,166.91829482367,1.61726434290539e-37,1
-0.099190836798041,0.0134385640712969,-0.0001216320140866,NA,NA,NA,NA,6,-1608.74881894531,3229.51275396044,167.66835023978,1.11149764598538e-37,1
0.138553365841238,NA,NA,NA,NA,NA,NA,4,-1610.95323920891,3229.91367395659,168.069270235936,9.09598794794917e-38,1
