"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.88034654110019,-0.0260196988406502,0.100220469209023,-0.000845401520976841,0.537829412678562,NA,1.77749996133838,-0.136589601577948,10,-4108.32831052744,8236.72280637378,0,0.614775580918707,0.614775580918707,FALSE
0.965384515623224,-0.0259795551546662,0.100198893576957,-0.000845289303724673,0.438080001085685,0.0501218138578464,1.76315109170467,-0.135574934819777,11,-4108.31675251406,8238.7129513116,1.99014493782124,0.227280474033657,0.842056054952363,FALSE
1.29765948884494,-0.0257720921117297,0.054036213415222,NA,0.547643621563218,NA,1.79447009746211,-0.13766246218674,9,-4111.00819082397,8240.07051698629,3.34771061251195,0.115284384664632,0.957340439616995,FALSE
1.38358680820945,-0.0257314412120176,0.0540206671182522,NA,0.446602007599814,0.0507707706018967,1.77998045429899,-0.136638271943585,10,-4110.99633836263,8242.05886204415,5.33605567037011,0.0426586239772851,0.99999906359428,FALSE
6.94233883409097,-0.0241886132035571,0.103466397545893,-0.000891970227111856,-0.448293890989002,0.507681401310309,-0.0840488085977846,NA,10,-4122.44365268653,8264.95349069195,28.2306843181686,4.55513653505412e-07,0.999999519107934,TRUE
6.50470410035313,-0.0244793965297401,0.103911570111291,-0.000895968970833839,0.564097604537495,NA,-0.0783371339558974,NA,9,-4123.711225082,8265.47658550234,28.7537791285595,3.50681458516179e-07,0.999999869789392,FALSE
7.43559995573427,-0.0239226812878512,0.0548312905304788,NA,-0.443283837422662,0.510360185969431,-0.081921346338298,NA,9,-4125.34064772721,8268.73543079277,32.0126244189942,6.87485496691644e-08,0.999999938537942,TRUE
6.99827388864129,-0.0242156520557444,0.055067178730103,NA,0.574451545487626,NA,-0.0761599066676,NA,8,-4126.62018446711,8269.28366418377,32.5608578099855,5.22656279218895e-08,0.99999999080357,FALSE
0.850674658791937,-0.0254929153694935,0.10768633333236,-0.000957178958360717,NA,NA,1.87416722053019,-0.145455020985679,9,-4127.80426386498,8273.66266306831,36.9398566945292,5.85232783633534e-09,0.999999996655898,FALSE
6.63474274015224,-0.0263540694894179,0.0991640123578725,-0.000832935154700746,0.618366509008242,NA,NA,NA,8,-4130.20534633784,8276.45398792523,39.7311815514513,1.44943970929383e-09,0.999999998105338,FALSE
6.90735046568221,-0.0262593918430243,0.098688561504088,-0.000827884452595549,0.0029070965991206,0.309839825648816,NA,NA,9,-4129.72318576203,8277.50050686241,40.7777004886248,8.58917507993961e-10,0.999999998964255,FALSE
1.32139966813904,-0.0251808828396496,0.0553321499689852,NA,NA,NA,1.89470522684938,-0.146799170236256,8,-4131.20001798036,8278.44333121028,41.7205248364953,5.3606783496549e-10,0.999999999500323,FALSE
7.09369258129948,-0.0260714579771266,0.0538469520781722,NA,0.626576937561016,NA,NA,NA,7,-4132.74908028461,8279.53182453074,42.8090181569587,3.11068781654578e-10,0.999999999811392,FALSE
7.36958369430293,-0.0259754453900842,0.0536377990570201,NA,-0.0032568972044614,0.31706611841912,NA,NA,8,-4132.24460950609,8280.53251426173,43.8097078879473,1.88607697848955e-10,0.999999999999999,TRUE
6.85383682128033,-0.0238088896386731,0.11196821767729,-0.00101733676375905,NA,NA,-0.103151940366654,NA,8,-4145.05880402126,8306.16090329208,69.4380969182967,5.13364042446559e-16,1,FALSE
