"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.0837392456165522,NA,-1.46349216699349e-05,0.00925984207169318,-1.12098657632725e-05,0.0582163647558642,NA,8,-717.504093439846,1451.1835827384,0,0.139494312766339,0.139494312766339,FALSE
1.71605895537239,-0.0102810781397634,NA,0.00925575232026191,-1.12075833173777e-05,0.0581406311129329,NA,8,-717.737824089139,1451.65104403699,0.467461298586386,0.110420210414475,0.249914523180813,FALSE
0.957600261472089,NA,-1.37297782151674e-05,0.0103171433295991,-1.28869386938948e-05,NA,NA,7,-718.869003124075,1451.87425928951,0.690676551110982,0.0987592979865702,0.348673821167384,FALSE
17.3358345167358,NA,-1.4452219707207e-05,0.0091653733536187,-1.10689539241472e-05,-1.47725681056293,0.033789489133985,9,-716.876129117852,1451.97177043083,0.788187692424799,0.0940597280730245,0.442733549240408,TRUE
2.64261248004976,-0.00963968986057405,NA,0.0103129454136047,-1.28845961809829e-05,NA,NA,7,-719.098380952944,1452.33301494725,1.14943220884902,0.0785164162638972,0.521249965504305,FALSE
18.9213033093279,-0.0101483846855861,NA,0.009163691054081,-1.10704983783918e-05,-1.46055551479948,0.0334194565342162,9,-717.124045450289,1452.4676030957,1.2840203572996,0.0734065855569797,0.594656551061285,TRUE
-5.97715942907305,0.0335651974728542,-6.21044927963809e-05,0.00930514441485145,-1.12759081249933e-05,0.0573296255994287,NA,9,-717.173926745932,1452.56736568699,1.38378294858558,0.0698347933361762,0.664491344397461,FALSE
-5.31898298045219,0.0356529286800098,-6.41678000826754e-05,0.010347407724868,-1.2928569949004e-05,NA,NA,8,-718.495950336318,1453.16729653135,1.9837137929444,0.0517366762515623,0.716228020649024,FALSE
11.7675052946147,0.0372774770794005,-6.71605481012465e-05,0.00920880875775786,-1.11320361310329e-05,-1.56437399972947,0.0356856622963895,10,-716.47636419645,1453.22134866152,2.03776592311988,0.0503571628475893,0.766585183496613,TRUE
0.37031526043382,NA,-1.49734010753568e-05,0.00352383187560827,NA,0.0713055525084608,NA,7,-719.554506838012,1453.24526671739,2.06168397898614,0.0497585268176083,0.816343710314221,FALSE
2.21217149899285,-0.0105218731848452,NA,0.00352075627671732,NA,0.0712507547112539,NA,7,-719.787226966647,1453.71070697466,2.52712423625576,0.0394274278959536,0.855771138210175,FALSE
18.4136663263523,NA,-1.47813146641225e-05,0.00350045378473057,NA,-1.51990127036649,0.0350140316443919,8,-718.883282179374,1453.94196021746,2.75837747905643,0.0351222591116983,0.890893397321873,TRUE
20.0280061376762,-0.010382493025697,NA,0.00349785183210606,NA,-1.50210373715483,0.034620397246282,8,-719.131562193187,1454.43852024508,3.25493750668284,0.0274003305828526,0.918293727904726,TRUE
-5.29838382409097,0.0323020545654069,-6.06588254940931e-05,0.0035350669040053,NA,0.0705099005229465,NA,8,-719.247972320798,1454.67134050031,3.4877577619045,0.0243893107129794,0.942683038617705,FALSE
13.032990606574,0.036152960075054,-6.59018356815143e-05,0.00351142443107402,NA,-1.60581854383765,0.0368856359621668,9,-718.506245227379,1455.23200264988,4.04841991147987,0.0184269427960031,0.961109981413708,TRUE
1.77695822423517,NA,-1.38941711760957e-05,0.00377551527447583,NA,NA,NA,6,-721.656133362,1455.41433233761,4.23074959920882,0.0168213520052482,0.977931333418956,FALSE
3.48259961036777,-0.00975679002169931,NA,0.00377246579161827,NA,NA,NA,6,-721.884646404327,1455.87135842226,4.68777568386281,0.0133850175721949,0.991316350991151,FALSE
-4.33237265796782,0.0347182006359412,-6.30117581617119e-05,0.00378456617491253,NA,NA,NA,7,-721.300251245724,1456.73675553281,5.55317279440874,0.00868361081363686,0.999999961804788,FALSE
-0.811349543674532,NA,NA,0.0107624501003681,-1.3873818821141e-05,NA,NA,6,-735.459284555872,1483.02063472535,31.837051986952,1.70305432919592e-08,0.999999978835331,FALSE
24.6066316451036,NA,NA,0.0103128054978778,-1.3168582405827e-05,-2.25004533372214,0.0498834148859187,8,-733.965026246626,1484.10544835196,32.9218656135608,9.90066159726411e-09,0.999999988735993,TRUE
-1.13351996699066,NA,NA,0.0104575398448716,-1.33892598403548e-05,0.0162998360661196,NA,7,-735.351373311122,1484.83899966361,33.6554169252065,6.86081285767992e-09,0.999999995596806,FALSE
0.047814986493089,NA,NA,0.00372334369623946,NA,NA,NA,5,-738.71304136764,1487.49889826926,36.3153155308601,1.81462098871247e-09,0.999999997411427,FALSE
25.888587829813,NA,NA,0.00357476686571026,NA,-2.30514218906942,0.0514371316707526,7,-736.819844315743,1487.77594167285,36.5923589344472,1.57988952304521e-09,0.999999998991316,TRUE
-0.645513544280455,NA,NA,0.00360766807735025,NA,0.0320822850640001,NA,6,-738.285646878785,1488.67335937118,37.4897766327783,1.0086835585527e-09,1,FALSE
23.0020971970954,NA,-1.52832584062728e-05,NA,NA,-1.93838365458252,0.0462976806147779,7,-756.438461394311,1527.01317582999,75.8295930915845,4.76836596322039e-18,1,TRUE
-0.853405117897458,NA,-1.55263440108413e-05,NA,NA,0.165755812832167,NA,6,-757.492577558664,1527.08722073094,75.9036379925362,4.59505732098459e-18,1,FALSE
24.5953213403685,-0.0107553479645174,NA,NA,NA,-1.91275662636524,0.0457327091103018,7,-756.619750512943,1527.37575406725,76.1921713288473,3.97774295704779e-18,1,TRUE
1.06240495947074,-0.0109319838888467,NA,NA,NA,0.165742887298784,NA,6,-757.64725386763,1527.39657334887,76.2129906104672,3.93655085111034e-18,1,FALSE
19.6526454828992,0.0233571303056465,-4.83152731056565e-05,NA,NA,-2.00500811736162,0.0477545047476981,8,-756.279015244271,1528.73342634725,77.549843608851,2.01753894025121e-18,1,TRUE
-4.04950356589533,0.0182075136422784,-4.12823820287594e-05,NA,NA,0.165434273186307,NA,7,-757.393815252716,1528.92388354679,77.7403008083927,1.83427594350849e-18,1,FALSE
2.5387663062666,NA,-1.28955523759461e-05,NA,NA,NA,NA,5,-768.398944984096,1546.87070550217,95.6871227637721,2.32467261118574e-22,1,FALSE
4.12574467075411,-0.00906834805167273,NA,NA,NA,NA,NA,5,-768.549782833579,1547.17238120114,95.9887984627367,1.99918853803989e-22,1,FALSE
-1.35819502086341,0.0221578953398188,-4.42509690978108e-05,NA,NA,NA,NA,6,-768.246380700618,1548.59482701484,97.4112442764433,9.81688196776876e-23,1,FALSE
31.1728153253661,NA,NA,NA,NA,-2.78827663590158,0.0641296419129862,6,-776.223491237406,1564.54904808842,113.36546535002,3.36944585317303e-26,1,TRUE
-1.91156553361481,NA,NA,NA,NA,0.126226556615196,NA,5,-778.249059776059,1566.5709350861,115.387352347697,1.22605879942705e-26,1,FALSE
0.923360977443371,NA,NA,NA,NA,NA,NA,4,-784.478779735375,1577.00604431923,125.822461580834,6.64593546251054e-29,1,FALSE
