"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-3.15832223459544,0.75779752549546,-0.0520923211852405,0.0100148912000733,-8.96048379335377e-05,-0.00965498845764843,-0.0159273725726285,10,1423.95028673157,-2827.88824300691,0,1,1,FALSE
-3.06992785580825,0.752491935164666,-0.0515082429923834,0.00778226413957544,-7.12827818907544e-05,0.029739958801419,NA,9,1330.5483017955,-2643.08651560132,184.801727405587,7.42702303320704e-41,1,FALSE
-2.88381204703784,0.748745403897458,-0.0512386456712583,0.000316058002261214,NA,0.00699836149648049,-0.00887362433845775,9,1223.25483196787,-2428.49957594605,399.38866706086,1.87868029584811e-87,1,FALSE
-2.86625472336753,0.749087351074782,-0.0512504430500587,NA,NA,0.00948407414106956,-0.00804562379752776,8,1217.22526447678,-2418.44245901408,409.445783992825,1.23020556330352e-89,1,FALSE
-2.86470090083465,0.746848036123203,-0.0510101685892699,0.000163326660575351,NA,0.0290448686478313,NA,8,1192.09282632624,-2368.177582713,459.710660293905,1.49657498272597e-100,1,FALSE
-2.85621672539556,0.747142461183646,-0.0510288595628497,NA,NA,0.0292767322645688,NA,7,1190.41343968988,-2366.8206031119,461.06763989501,7.59336200234347e-101,1,FALSE
-2.63698381308668,0.346992466464388,NA,0.0100531888862222,-8.98193398821339e-05,-0.00938709550776595,-0.0158499160042851,9,1129.75531528049,-2241.50054257129,586.387700435616,4.65081133688567e-128,1,FALSE
-3.09060703228314,0.745089400208214,-0.0509256785646919,0.00763514284271818,-6.81048518803023e-05,NA,NA,8,1074.88187120691,-2133.75567247435,694.132570532561,1.86649767891125e-151,1,FALSE
-2.56316443717156,0.347657953859282,NA,0.00783388407295688,-7.16049680692904e-05,0.0298131076862048,NA,8,1040.53656320605,-2065.06505647262,762.823186534285,2.26490353781931e-166,1,FALSE
-2.89399899467283,0.740027198158632,-0.0504882426650265,0.000351568852378872,NA,NA,NA,7,952.253966495678,-1890.50165672349,937.386586283414,2.81247767319163e-204,1,FALSE
-2.87610776104547,0.740557542182894,-0.0505203810915453,NA,NA,NA,NA,6,944.63658026138,-1877.26845358563,950.619789421278,3.76301139256511e-207,1,FALSE
-2.38541671861384,0.347126915119445,NA,0.000332316700076257,NA,0.00727273125226763,-0.00879049894800375,8,935.113436076987,-1854.2188022145,973.669440792411,3.7184961229855e-212,1,FALSE
-2.36835350998615,0.347660701811858,NA,NA,NA,0.00988554135475325,-0.00792011945121044,7,928.671882337141,-1843.33748840642,984.550754600489,1.61257551642294e-214,1,FALSE
-2.37159987850252,0.347521220979048,NA,0.000181134563008209,NA,0.0291120459148567,NA,7,905.554337470043,-1797.10239867222,1030.78584433469,1.4712886704477e-224,1,FALSE
-2.3626598849686,0.347807453598847,NA,NA,NA,0.029369113794332,NA,6,903.557168136504,-1795.10962933588,1032.77861367103,5.43217218566036e-225,1,FALSE
-2.60061272689285,0.346504383091627,NA,0.00769035978221656,-6.84489928116676e-05,NA,NA,7,792.353341859183,-1570.7004074505,1257.1878355564,1.01188265357062e-273,1,FALSE
-2.4165141667728,0.346408404975171,NA,0.000370557551497036,NA,NA,NA,6,672.376578512754,-1332.74845008838,1495.13979291853,0,1,FALSE
-2.39886884019881,0.346975294002042,NA,NA,NA,NA,NA,5,664.174461598195,-1318.34556128683,1509.54268172008,0,1,FALSE
-1.49667952639583,NA,NA,0.0105022227975764,-9.33839577019888e-05,-0.0113328371551219,-0.0167591397016861,8,392.990232059899,-769.972394180323,2057.91584882659,0,1,FALSE
-1.41544061258763,NA,NA,0.00815690761694426,-7.41359149645958e-05,0.0301192059846721,NA,7,298.950678505273,-583.895080742683,2243.99316226423,0,1,FALSE
-1.23326847077631,NA,NA,0.000396072681803342,NA,0.00597726173190302,-0.0094230008600803,7,194.483963807514,-374.961651347165,2452.92659165974,0,1,FALSE
-1.21074966933128,NA,NA,NA,NA,0.0090932792329733,-0.00838528171568744,6,185.855132812074,-359.705558687019,2468.18268431989,0,1,FALSE
-1.21667480492378,NA,NA,0.000233999379252289,NA,0.0293903435555551,NA,6,162.451490703905,-312.898274470681,2514.98996853623,0,1,FALSE
-1.20388059061796,NA,NA,NA,NA,0.029722953802661,NA,5,159.308416280073,-308.613470650582,2519.27477235633,0,1,FALSE
-1.45689305533803,NA,NA,0.00801510872910972,-7.09698994740942e-05,NA,NA,6,60.0565624245137,-108.108417911899,2719.77982509501,0,1,FALSE
-1.26549967074157,NA,NA,0.00042600759825282,NA,NA,NA,5,-61.7715334774766,133.546428864518,2961.43467187143,0,1,FALSE
-1.24301245104661,NA,NA,NA,NA,NA,NA,4,-72.0069506536311,152.01614245473,2979.90438546164,0,1,FALSE
